ID	Pāli1	Fin	ex	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Meaning in SBS-PER	Pāli Root	Base	Construction	Phonetic Changes	Derivative	Suffix	Compound	Compound Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Pali chant 1	English chant 1	Chapter 1	Source2	Sutta2	Example2	Pali chant 2	English chant 2	Chapter 2	Source3	Sutta3	Example3	Pali chant 3	English chant 3	Chapter 3	Source4	Sutta4	Example4	Pali chant 4	English chant 4	Chapter 4	Index	Stem	Pattern	Test	class	count	audio	DPD	Pāli-old	eng-old	move	sync	Feedback
34308	mucci 2	s		aor		muccati		pass	intrans	+abl	became free (from); was released (from); was liberated (from)			√muc 2 ya (to release, free)	√muc + ya > mucca (pass)	mucca + i	y > c						√muc																						Thai		ekasmiṃ samaye nātho moggallānañ'ca kassapaṃ gilāne dukkhite disvā, bojjh'aṅge satta desayi. te ca taṃ abhinanditvā rogā <b>mucciṃsu</b> taṅ'khaṇe.	Bojjh’aṅga-parittaṃ		Protective Recitations	57n	mucc	i aor	43	4	81	[sound:coming-soon.mp3]		mucci 2	became free (from); was released (from); was liberated (from)			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=mucci 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
33088	maṇi 1	ps		masc							jewel; gemstone; crystal											maṇi					MN 54.2	potaliyasuttaṃ	seyyathā'pi, gahapati, puriso yācitakaṃ bhogaṃ yācitvā yānaṃ vā poriseyyaṃ pavara<b>maṇi</b>kuṇḍalaṃ.				TH 251	raṭṭhapālattheragāthā	passa cittakataṃ rūpaṃ, <b>maṇinā</b> kuṇḍalena ca. <br/>aṭṭhiṃ tacena onaddhaṃ, saha vatthehi sobhati.	Raṭṭhapāla-thera-gāthā	From the Elder Raṭṭhapāla	Verses													12n	maṇ	i masc	43	4	140	[sound:coming-soon.mp3]	√√	maṇi 1	jewel; gemstone; crystal			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=maṇi 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
33181	maññati 3	pp		pr					trans	+acc	considers (to be); takes (as); regards (as); views (as); deems (as)			√man 3 ya (to think)	√man + ya > mañña	mañña + ti	ny > ññ					manyate	√man				SN 20.7	āṇisuttaṃ	na sotaṃ odahissanti na aññā cittaṃ upaṭṭhāpessanti na ca te dhamme uggahetabbaṃ pariyāpuṇitabbaṃ <b>maññissanti</b>.				DHP 069	bālavaggo	madhu'vā <b>maññati</b> bālo, yāva pāpaṃ na paccati,<br/>yadā ca paccati pāpaṃ, bālo dukkhaṃ nigacchati.																	maññ	ati pr	43	4	1527	[sound:maññati.mp3]	√√	maññati 3	considers (to be); takes (as); regards (as); views (as)			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=maññati 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
33180	maññati 2	p		pr					trans	+acc	knows; is convinced; is sure			√man 3 ya (to think)	√man + ya > mañña	mañña + ti	ny > ññ					manyate	√man				DHP 063	bālavaggo	yo bālo <b>maññati</b> bālyaṃ, paṇḍito vā'pi tena so,<br/>bālo ca paṇḍitamānī, sa ve bālo'ti vuccati.																							maññ	ati pr	43	4	1527	[sound:maññati.mp3]	√	maññati 2	knows; is convinced; is sure about			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=maññati 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
14813	bhuñjati 2	p		pr					trans	+acc	(of sensual pleasures) uses; enjoys; partakes (of); indulges (in)			√bhuj 2 ṃa (to use, eat, enjoy)	√bhuj + ṃa > bhuñja	bhuñja + ti						bhujati	√bhuj				MN 54.2	potaliyasuttaṃ	tam'enaṃ jano disvā evaṃ vadeyya, bhogī vata, bho, puriso, evaṃ kira bhogino bhogāni <b>bhuñjantī</b>'ti. tam'enaṃ sāmikā yattha yatth'eva passeyyuṃ tattha tatth'eva sāni hareyyuṃ.																							bhuñj	ati pr	43	4	542	[sound:bhuñjati.mp3]	√√	bhuñjati 2	uses; enjoy			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bhuñjati 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
14572	bhindati 2	p		pr					trans	+acc	breaks out (into)			√bhid 2 ṃa (to break, split)	√bhid + ṃa > bhinda	bhinda + ti						bhinatti	√bhid				MN 44	cūḷavedallasuttaṃ	pubbe kho, āvuso visākha, vitakketvā vicāretvā pacchā vācaṃ <b>bhindati</b>, tasmā vitakkavicārā vacīsaṅkhāro.																							bhind	ati pr	43	4	89		√√	bhindati 2	breaks out (into words); lit. destroys			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bhindati 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
14571	bhindati 1	p		pr					trans	+acc	breaks; splits; shatters			√bhid 2 ṃa (to break, split)	√bhid + ṃa > bhinda	bhinda + ti						bhinatti	√bhid				SN 55.21	paṭhama mahānāmasuttaṃ	seyyathā'pi puriso sappikumbhaṃ vā telakumbhaṃ vā gambhīraṃ udakarahadaṃ ogāhitvā <b>bhindeyya</b>. tatra yā assa sakkharā vā kaṭhalā vā sā adhogāmī assa																							bhind	ati pr	43	4	89		√√	bhindati 1	breaks; destroys			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bhindati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
15466	byākaroti 3	p		pr					trans	+acc	states; declares; announces; lit. makes distinct			√kar 7 o (to do, make)	√kar + o > karo	vi > vy > by + ā + karo + ti	vi > by					vyākaroti	√kṛ	vyākaroti, viyākaroti			SN 12.41	pañcaverabhayasuttaṃ	so ākaṅkhamāno attanā'va attānaṃ <b>byākareyya</b>  khīṇanirayo'mhi khīṇatiracchānayoni khīṇapettivisayo khīṇ'āpāyaduggativinipāto sot'āpanno'ham'asmi avinipātadhammo niyato sambodhiparāyaṇo'ti																							byākar	oti pr	43	4	535		√√	byākaroti 3	states; declares; announces			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=byākaroti 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
15465	byākaroti 2	p		pr					trans	+acc	explain; defines; describes; lit. makes distinct			√kar 7 o (to do, make)	√kar + o > karo	vi > vy > by + ā + karo + ti	vi > by					vyākaroti	√kṛ	vyākaroti, viyākaroti			AN 6.61	majjhesuttaṃ	āyām'āvuso, yena bhagavā ten'upasaṅkamissāma. upasaṅkamitvā bhagavato etam'atthaṃ ārocessāma. yathā no bhagavā <b>byākarissati</b> tathā naṃ dhāressāmā'ti.																							byākar	oti pr	43	4	535		√√	byākaroti 2	explain; defines; describes			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=byākaroti 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
15464	byākaroti 1	pp		pr					trans	+acc	answers; replies (to); lit. makes distinct			√kar 7 o (to do, make)	√kar + o > karo	vi > vy > by + ā + karo + ti	vi > by					vyākaroti	√kṛ	vyākaroti, viyākaroti			SNP 70	mogharāja māṇava pucchā<br/>pārāyana vaggo 15	dv'āhaṃ sakkaṃ apucchissaṃ, na me byākāsi cakkhumā,<br/>yāvatatiyañ'ca dev'īsi, <b>byākarotī</b>'ti me sutaṃ.				AN 3.68	kathāvatthusuttaṃ	paṭipucchābyākaraṇīyaṃ pañhaṃ na paṭipucchā <b>byākaroti</b>, ṭhapanīyaṃ pañhaṃ na ṭhapeti, evaṃ sant'āyaṃ, bhikkhave, puggalo akaccho hoti.																	byākar	oti pr	43	4	535		√√	byākaroti 1	answers; replies (to)			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=byākaroti 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
46069	pāvisi	p		aor		pavisati			trans	+acc	entered; went (into)			√vis 1 a (to enter)		pa + a + √vis + i						praviś	√viś				SN 22.80	piṇḍolyasuttaṃ	atha kho bhagavā kismiñci'd'eva pakaraṇe bhikkhusaṅghaṃ paṇāmetvā, pubb'aṇhasamayaṃ nivāsetvā pattacīvaram'ādāya kapilavatthuṃ piṇḍāya <b>pāvisi</b>																							pāvis	i aor	43	4	202		√√	pāvisi	entered; went (into)			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pāvisi&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
40453	pahoti 2	ppp	9	pr				impers	intrans	+inf	is able (to); is capable (of); is qualified (to)			√hū 1 a (to be)	√hū + a > ho	pa + ho + ti	ū > o					prabhavati	√bhū		(MNa) <b>pahotī</b>'ti samattho.<br/>(MNa) <b>pahotī</b>'ti sakkoti.		SN 42.6	asibandhakaputtasuttaṃ	bhagavā pana, bhante, arahaṃ sammāsambuddho pahoti tathā kātuṃ yathā sabbo loko kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjeyyā'ti?				MN 75	māgaṇḍiyasuttaṃ	<b>pahoti</b> me bhavaṃ gotamo tathā dhammaṃ desetuṃ yath'āhaṃ ārogyaṃ jāneyyaṃ, nibbānaṃ passeyyan'ti.																	pa	hoti pr	43	4	189	[sound:pahoti.mp3]	√√	pahoti 2	is able (to); is capable (of); is qualified (to)			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pahoti 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
40452	pahoti 1	p		pr					intrans	+gen	comes into being (from); arises (from); proceeds (from); is a product (of)			√hū 1 a (to be)	√hū + a > ho	pa + ho + ti	ū > o					prabhavati	√bhū										SNP 49	kalahavivādasuttaṃ<br/>aṭṭhakavaggo 11	sātaṃ asātan'ti yam'āhu loke, tam'ūpanissāya <b>pahoti</b> chando,<br/>rūpesu disvā vibhavaṃ bhavañ'ca, vinicchayaṃ kubbati jantu loke.																	pa	hoti pr	43	4	189	[sound:pahoti.mp3]	√√	pahoti 1	comes into being (from); arises (from); proceeds (from)			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pahoti 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
43918	pasenadi	p		masc							name of the king of Kosala											prasenajit					AN 10.29	paṭhamakosalasuttaṃ	rañño'pi kho, bhikkhave, <b>pasenadissa</b> kosalassa atth'eva aññathattaṃ atthi vipariṇāmo.																							pasenad	i masc	43	4	320		√√	pasenadi	personal name of the king of Kosala			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pasenadi&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
42782	parihāyati 3	p		pr					intrans	+abl	is deprived (of); suffers loss (of)			√hā 3 ya (to decrease)	√hā + ya > hāya	pari + hāya + ti						parijahāti	√hā		(NIDD1) <b>te kāmā parihāyantī</b>'ti te vā kāmā parihāyanti, so vā kāmehi parihāyati.	see parihāyati 1							SNP 39	kāmasuttaṃ<br/>aṭṭhakavaggo 1	tassa ce kāmayānassa, chandajātassa jantuno,<br/>te kāmā <b>parihāyanti</b>, sallaviddho'va ruppati.																	parihāy	ati pr	43	4	270		√√	parihāyati 3	is deprived (of); suffers loss (of)			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=parihāyati 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
42781	parihāyati 2	pp		pr					intrans	+abl	falls away (from); declines (in)			√hā 3 ya (to decrease)	√hā + ya > hāya	pari + hāya + ti						parijahāti	√hā				DHP 364	bhikkhuvaggo	dhamm'ārāmo dhammarato, dhammaṃ anuvicintayaṃ, <br/>dhammaṃ anussaraṃ bhikkhu, saddhammā na <b>parihāyati</b>.				SN 35.96	parihānadhammasuttaṃ	veditabbam'etaṃ, bhikkhave, bhikkhunā  <b>parihāyāmi</b> kusalehi dhammehi'. parihānañ'h'etaṃ vuttaṃ bhagavatā'ti																	parihāy	ati pr	43	4	270		√√	parihāyati 2	falls away (from); declines (in); lit. completely decreases			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=parihāyati 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
42780	parihāyati 1	p		pr					intrans		dwindles; decreases; deteriorates; wastes away			√hā 3 ya (to decrease)	√hā + ya > hāya	pari + hāya + ti						parijahāti	√hā		(NIDD1) <b>te kāmā parihāyantī</b>'ti te vā kāmā parihāyanti, so vā kāmehi parihāyati.	see parihāyati 3	SNP 39	kāmasuttaṃ<br/>aṭṭhakavaggo 1	tassa ce kāmayānassa, chandajātassa jantuno,<br/>te kāmā <b>parihāyanti</b>, sallaviddho'va ruppati.																							parihāy	ati pr	43	4	270		√√	parihāyati 1	dwindles; decreases; deteriorates; wastes away			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=parihāyati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
42533	paribhuñjati 1	ps		pr					trans	+acc	uses; makes use of			√bhuj 2 ṃa (to use, eat, enjoy)	√bhuj + ṃa > bhuñja	pari + bhuñja + ti						paribhujati	√bhuj				SN 16.1	santuṭṭhasuttaṃ	aladdhā ca cīvaraṃ na ca paritassissāma, laddhā ca cīvaraṃ agadhitā amucchitā anajjhāpannā ādīnavadassāvino nissaraṇapaññā <b>paribhuñjissāma</b>.				SN 12.22	dutiyadasabalasuttaṃ	yesaṃ mayaṃ <b>paribhuñjāma</b> cīvarapiṇḍapātasen'āsanagilānappaccayabhesajjaparikkhāraṃ tesaṃ te kārā amhesu mahapphalā bhavissanti mah'ānisaṃsā'ti	Dhamma-pahaṃsāna	Striving According to the Dhamma	Teachings													28n	paribhuñj	ati pr	43	4	232	[sound:paribhuñjati.mp3]	√√	paribhuñjati 1	uses; makes use of			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paribhuñjati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
44617	paṭibhāsi 1.1	p		aor		paṭibhāti		impers	trans	+acc	came to mind; occurred to one			√bhā 1 a (to shine, speak)		pati + √bhā + si						pratibhā	√bhā		(MNa) <b>paṭibhaṃsū</b>'ti paṭibhānasaṅkhātassa ñāṇassa gocarā ahesuṃ, parivitakkayitabbataṃ pāpuṇiṃsu.		MN 26	pāsarāsisuttaṃ	apissu maṃ, bhikkhave, imā anacchariyā gāthāyo <b>paṭibhaṃsu</b> pubbe assutapubbā																							paṭibh	āsi aor	43	4	40		√√	paṭibhāsi 1	came to mind; occurred to one		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paṭibhāsi 1.1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
45151	paṭipajjati 1	pp		pr					trans	+acc	follows a path; undertake a journey; travels			√pad 3 ya (to go, step)	√pad + ya > pajja	pati + pajja + ti	dy > jj					pratipadyate	√pad				MN 39	mahāassapurasuttaṃ	seyyathā'pi puriso sadhano sabhogo kantār'addhānamaggaṃ <b>paṭipajjeyya</b>. so aparena samayena tamhā kantārā nitthareyya sotthinā abbhayena, na c'assa kiñci bhogānaṃ vayo.				MN 54.2	potaliyasuttaṃ	so tehi yācitakehi bhogehi purakkhato parivuto antar'āpaṇaṃ <b>paṭipajjeyya</b>.																	paṭipajj	ati pr	43	4	190	[sound:paṭipajjati.mp3]	√√	paṭipajjati 1	travels; follows a path; undertake a journey			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paṭipajjati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
37515	nipajjati 1	pp		pr					intrans		lies down; rests			√pad 3 ya (to go, step)	√pad + ya > pajja	ni + pajja + ti	dy > jj					nipadyate	√pad				MN 20	vitakkasaṇṭhānasuttaṃ	kiṃ nu kho ahaṃ ṭhito? yaṃ'nūn'āhaṃ nisīdeyyan'ti. so nisīdeyya. kiṃ nu kho ahaṃ nisinno? yaṃ'nūn'āhaṃ <b>nipajjeyyan</b>'ti. so <b>nipajjeyya</b>.				SN 22.100	dutiyagaddulabaddhasuttaṃ	nisīdati ce'pi tam'eva khīlaṃ vā thambhaṃ vā upanisīdati, <b>nipajjati</b> ce'pi tam'eva khīlaṃ vā thambhaṃ vā upanipajjati.																	nipajj	ati pr	43	4	86		√√	nipajjati 1	lies down; rests; lit. go down			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nipajjati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
25893	jhāyati 3	p		pr					intrans		broods; thinks moodily; hangs the head down			√jhā 3 ya (to think, meditate)	√jhā + ya > jhāya	jhāya + ti						dhyāyati	√dhyai				DHP 155	jarāvaggo	acaritvā brahmacariyaṃ, aladdhā yobbane dhanaṃ,<br/>jiṇṇakoñcā'va <b>jhāyanti</b>, khīṇamacche'va pallale.																							jhāy	ati pr	43	4	196	[sound:jhāyati.mp3]	√√	jhāyati 3	broods; thinks moodily; hangs the head down			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=jhāyati 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
30244	kucchi 2	p		masc		√kus					womb			√kus 1 *a (to fill, enfold)		√kus + chi		kita	chi			kukṣi					Sri Lanka	buddha-vassa-sajjhāyanā	suddhodanamahārājānaṃ nissāya mahāmāyādeviyā <b>kucchismiṃ</b> paṭisandhiṃ gaṇhitvā, dasamās'accayena mātu <b>kucchito</b> nikkhamitvā																							kucch	i masc	43	4	127	[sound:kucchi.mp3]	√	kucchi 2	womb			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kucchi 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
63521	uppajjati 3	p		pr					intrans	+dat	becomes available (for); accrues (to); crops up (for); lit. arises			√pad 3 ya (to go, step)	√pad + ya > pajja	ud + pajja + ti	d > p<br/>dy > jj					utpadyate	√pad		(VIN 1.4.1.3) <b>uppajjeyyā</b>'ti uppajjeyya saṅghato vā gaṇato vā ñātito vā mittato vā paṃsukūlaṃ vā attano vā dhanena.		VIN PAT NP 3	akālacīvara sikkhāpada	niṭṭhitacīvarasmiṃ bhikkhunā ubbhatasmiṃ kaṭhine bhikkhuno pan'eva akālacīvaraṃ <b>uppajjeyya</b>, ākaṅkhamānena bhikkhunā paṭiggahetabbaṃ paṭiggahetvā khippam'eva kāretabbaṃ.																							uppajj	ati pr	43	4	1820	[sound:uppajjati.mp3]	√√	uppajjati 3	becomes available (for); accrues (to); crops up (for); lit. arises (for)			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=uppajjati 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
63520	uppajjati 2	p		pr					trans	+acc	is reborn (in); re-arises (in)			√pad 3 ya (to go, step)	√pad + ya > pajja	ud + pajja + ti	d > p<br/>dy > jj					utpadyate	√pad				DHP 126	pāpavaggo	gabbham'eke <b>uppajjanti</b>, nirayaṃ pāpakammino,<br/>saggaṃ sugatino yanti, parinibbanti anāsavā.																							uppajj	ati pr	43	4	1820	[sound:uppajjati.mp3]	√	uppajjati 2	is reborn (in); re-arises (in)			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=uppajjati 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
62471	upādiyati	ppp	10	pr					trans	+acc	grasps; holds (onto); clings (to); takes possession (of); lit. takes near			√ādā 3 ya (to take, seize)	√ādā + ya > ādāya > ādiya (irreg)	upa + ādiya + ti	ā > i (Kacc 502, 493)					upādatte	ā√dā		(ANa) <b>na kiñci loke upādiyatī</b>'ti kiñci ekam'pi saṅkhāragataṃ taṇhāvasena na upādiyati na gaṇhāti na parāmasati.	passive in form, active in meaning.	MN 10	mahāsatipaṭṭhānasuttaṃ	yāva'd'eva ñāṇamattāya paṭissatimattāya anissito ca viharati, na ca kiñci loke <b>upādiyati</b>.				SN 35.234	udāyīsuttaṃ	so evaṃ asamanupassanto na kiñci loke upādiyati, anupādiyaṃ na paritassati, aparitassaṃ paccattaññ'eva parinibbāyati.																	upādiy	ati pr	43	4	126	[sound:upādiyati.mp3]	√√	upādiyati	grasps; holds onto; clings to; takes as one's own; lit. takes near			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=upādiyati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
62892	upapajjati 2	s		pr					trans	+acc	appears; arises; lit. goes towards			√pad 3 ya (to go, step)	√pad + ya > pajja	upa + pajja + ti	dy > jj					udpadyate	√pad																						SN 2.8	tāyanasuttaṃ	chinda sotaṃ parakkamma, kāme panūda brāhmaṇa. <br/>nappahāya munī kāme, n'ekattam'<b>upapajjati.</b>	Tāyana-gāthā	On Protection	Verses	14n	upapajj	ati pr	43	4	922	[sound:upapajjati.mp3]	√	upapajjati 2	appears; arises; lit. goes towards			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=upapajjati 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
62435	upadhi 1	pp		masc		upadahati					attachment; taking as mine; appropriation; acquisition; sense of ownership; identification; lit. placing near			√dhā 1 a (to place, support)		upa + √dhā + i		kita	i			upadhi	√dhā		(MNa) <b>upadhī hontī</b>'ti khandhūpadhi kilesūpadhi abhisaṅkhārūpadhi pañcakāmaguṇ'ūpadhī'ti ime upadhayo honti.		AN 10.60	girimānandasuttaṃ	etaṃ santaṃ etaṃ paṇītaṃ yad'idaṃ sabbasaṅkhārasamatho sabb'<b>ūpadhi</b>ppaṭinissaggo taṇhākkhayo nirodho nibbānan'ti.				MN 64	mahāmālukyasuttaṃ	idh'ānanda, bhikkhu <b>upadhi</b>vivekā akusalānaṃ dhammānaṃ pahānā sabbaso kāyaduṭṭhullānaṃ paṭippassaddhiyā vivicc'eva kāmehi vivicca akusalehi dhammehi																	upadh	i masc	43	4	86		√√	upadhi 1	attachment; taking as 'mine'; appropriation; lit. placing near			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=upadhi 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
61274	udapādi 2	p		aor		upapajjati			intrans		was re-born			√pad 3 ya (to go, step)		ud + a + √pad + i						utpad	√pad			sk aor pattern pad > pād	MN 4	bhayabheravasuttaṃ	amutr'āsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo evam'āhāro evaṃsukhadukkhappaṭisaṃvedī evam'āyupariyanto, so tato cuto amutra <b>udapādiṃ</b>																							udapād	i aor	43	4	519	[sound:udapādi.mp3]	√	udapādi 2	was reborn in; re-arose; lit. went up			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=udapādi 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
