ID	Pāli1	Fin	ex	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Meaning in SBS-PER	Pāli Root	Base	Construction	Phonetic Changes	Derivative	Suffix	Compound	Compound Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Pali chant 1	English chant 1	Chapter 1	Source2	Sutta2	Example2	Pali chant 2	English chant 2	Chapter 2	Source3	Sutta3	Example3	Pali chant 3	English chant 3	Chapter 3	Source4	Sutta4	Example4	Pali chant 4	English chant 4	Chapter 4	Index	Stem	Pattern	Test	class	count	audio	DPD	Pāli-old	eng-old	move	sync	Feedback
66708	vihiṃsūparatiyā	s	24	fem	comp, dat sg	vihiṃsūparati					for preventing harm; for stopping discomfort		for keeping healthy			vihiṃsā + uparati + iyā<br/>vihiṃsūparati + iyā						vihiṃsā + uparatyai			(VISM) <b>vihiṃs'ūparatiyā</b>'ti vihiṃsā nāma jighacchā ābādh'aṭṭhena. tassā uparam'attham'p'esa piṇḍapātaṃ paṭisevati, vaṇ'ālepanam'iva uṇhasīt'ādīsu tappaṭikāraṃ viya ca.		MN 107	gaṇakamoggallānasuttaṃ	n'eva davāya, na madāya na maṇḍanāya na vibhūsanāya, yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya, <b>vihiṃs'ūparatiyā</b> brahmacariy'ānuggahāya	Anupubba-sikkhā	The Gradual Training	Teachings																			18n	vihiṃsūparat	i fem	43			[sound:coming-soon.mp3]	√	vihiṃsūparatiyā	for preventing harm; for stopping discomfort		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vihiṃsūparatiyā&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
66623	vihārasamāpatti	np	24	fem	abstr, comp						meditation attainment in which one lives; state of meditation in which one dwells; lit. living attainment					vihāra + samāpatti				kammadhāraya	vihāra + samāpatti	vihāra + samāpatti			(MNa) <b>yāya vihārasamāpattiyā</b>'ti yāya lokiyāya vihārasamāpattiyā, yāya lok'uttarāya vihārasamāpattiyā.		MN 31	cūḷagosiṅgasuttaṃ	kiṃ nu kho mayaṃ āyasmato anuruddhassa evam'ārocimha, imāsañ'ca imāsañ'ca <b>vihārasamāpattīnaṃ</b> mayaṃ lābhino'ti, yaṃ no āyasmā anuruddho bhagavato sammukhā yāva āsavānaṃ khayā pakāsetī'ti?				MN 32	mahāgosiṅgasuttaṃ	idh'āvuso moggallāna, bhikkhu cittaṃ vasaṃ vatteti, no ca bhikkhu cittassa vasena vattati. so yāya <b>vihārasamāpattiyā</b> ākaṅkhati pubb'aṇhasamayaṃ viharituṃ, tāya <b>vihārasamāpattiyā</b> pubb'aṇhasamayaṃ viharati.																	vihārasamāpatt	i fem	43				√√				11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vihārasamāpatti&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
68544	visūkāyita 2	p	24	nt	pp	visūkāyati		deno			restlessness; impatience; turmoil; lit. twisting					visūka + āya + ita		kita	ita								MN 65	bhaddālisuttaṃ	tassa mukh'ādhāne kāraṇaṃ kāriyamānassa honti y'eva visūkāyitāni visevitāni vipphanditāni kānici kānici, yathā taṃ akāritapubbaṃ kāraṇaṃ kāriyamānassa.																							visūkāyit	a nt	43				√	visūkāyita 2	restlessness; impatience; turmoil; lit. twisting			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=visūkāyita 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
66147	vibhajati 1	p	24	pr					trans	+acc	analyses in detail; classifies; explains in detail; dissects; lit. divides			√bhaj 1 a (to divide, distribute)	√bhaj + a > bhaja	vi + bhaja + ti						vibhajati	√bhaj		(SNa) <b>vibhajatī</b>'ti vibhāgato dasseti.								MN 18	madhupiṇḍikasuttaṃ	ko nu kho imassa bhagavatā saṃkhittena uddesassa uddiṭṭhassa vitthārena atthaṃ avibhattassa vitthārena atthaṃ vibhajeyyā'ti?																	vibhaj	ati pr	43	3	127		√√	vibhajati 1	analyses in detail; explains in detail; dissects; lit. divides			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vibhajati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
31022	lābhī	pn	24	adj		labhati				+gen	who gains; who gets; who has			√labh 1 a (to get)		√labh > lābh + *ī	a > ā	kita	*ī			lābhin	√labh				MN 31	cūḷagosiṅgasuttaṃ	kiṃ nu kho mayaṃ āyasmato anuruddhassa evam'ārocimha, imāsañ'ca imāsañ'ca vihārasamāpattīnaṃ mayaṃ <b>lābhino</b>'ti				AN 4.85	tamotamasuttaṃ	so ca hoti dubbaṇṇo duddasiko okoṭimako bavhābādho kāṇo vā kuṇī vā khañjo vā pakkhahato vā, na <b>lābhī</b> annassa pānassa vatthassa yānassa mālāgandhavilepanassa seyyāvasathapadīpeyyassa.																	lābh	ī adj	43				√√				11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=lābhī&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
70023	yodheti	p	24	pr		yujjhati			trans	+acc	fights (against); engages in battle (with); attacks			√yudh 3 *e (to fight)	√yudh + *e > yodhe (caus)	yodhe + ti	u > o					yodhayati	√yudh				DHP 040	cittavaggo	kumbh'ūpamaṃ kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ ṭhapetvā.<br/><b>yodhetha</b> māraṃ paññ'āvudhena, jitañ'ca rakkhe anivesano siyā.																							yodh	eti pr	43				√	yodheti	fights (against); engages in battle (with); attacks			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=yodheti&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
40979	palujjati	pn	24	pr				pass	intrans		breaks off; comes apart; crumbles			√luj 3 ya (to be broken apart)	√luj + ya > lujja (pass)	pa + lujja + ti	y > j					prarujati	√ruj		(SNa) <b>palujjeyyun</b>'ti samūlamattikāya saddhiṃ sīse pateyyuṃ. so tehi ajjhotthaṭo vālukamattik'odakehi mukhaṃ pavisantehi mahāvināsaṃ pāpuṇeyya.		SN 22.93	nadīsuttaṃ	tassā puriso sotena vuyhamāno kāse ce'pi gaṇheyya, te <b>palujjeyyuṃ</b>. so tatonidānaṃ anayabyasanaṃ āpajjeyya. kuse ce'pi gaṇheyya, pabbaje ce'pi gaṇheyya, bīraṇe ce'pi gaṇheyya, rukkhe ce'pi gaṇheyya, te <b>palujjeyyuṃ</b>. so tatonidānaṃ anayabyasanaṃ āpajjeyya.				SN 22.93	nadīsuttaṃ	evam'eva kho, bhikkhave, assutavā puthujjano ... viññāṇaṃ attato samanupassati, viññāṇavantaṃ vā attānaṃ, attani vā viññāṇaṃ, viññāṇasmiṃ vā attānaṃ. tassa taṃ viññāṇaṃ <b>palujjati</b>. so tatonidānaṃ anayabyasanaṃ āpajjati.																	palujj	ati pr	43				√√				11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=palujjati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
41840	paññāvudha	p	24	nt	comp						weapon of wisdom; sword of understanding					paññā + āvudha				chaṭṭhī tappurisa	paññ<b>āya</b> + āvudha	prajñā + āyudha					DHP 040	cittavaggo	kumbh'ūpamaṃ kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ ṭhapetvā.<br/>yodhetha māraṃ <b>paññ'āvudhena</b>, jitañ'ca rakkhe anivesano siyā.																							paññāvudh	a nt	43				√	paññāvudha	weapon of wisdom; sword of understanding			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paññāvudha&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
40695	pakkamiṃsu	pn	24	aor	3rd pl	pakkami			intrans	+abl	they went away (from); they left			√kam 1 a (to go)		pa + √kam + iṃsu						prakram	√kram				SN 46.53	aggisuttaṃ	atha kho te bhikkhū tesaṃ aññatitthiyānaṃ paribbājakānaṃ bhāsitaṃ n'eva abhinandiṃsu nappaṭikkosiṃsu, anabhinanditvā appaṭikkositvā uṭṭhāy'āsanā <b>pakkamiṃsu</b>, bhagavato santike etassa bhāsitassa atthaṃ ājānissāmā'ti.				MN 36	mahāsaccakasuttaṃ	yato kho ahaṃ, aggivessana, oḷārikaṃ āhāraṃ āhāresiṃ odanakummāsaṃ, atha me te pañca bhikkhū nibbijja <b>pakkamiṃsu</b>, bāhulliko samaṇo gotamo, padhānavibbhanto, āvatto bāhullāyā'ti.																	!pakkam	i aor isuṃ	43				√√				11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pakkamiṃsu&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
36435	nibbāpana 1	p	24	nt	act	nibbāpeti		caus			(of fire) extinguishing; quenching; putting out; lit. causing to blow away			√vā 1 *āpe (to blow, emit odour)	√vā + āpe > vāpe > bāpe (caus, irreg)	nī + bāpe + ana	īv > ibb<br/>v > b	kita	ana			nirvāpaṇa	√vā				AN 10.51	sacittasuttaṃ	seyyathā'pi, bhikkhave, ādittacelo vā ādittasīso vā, tass'eva celassa vā sīsassa vā <b>nibbāpanāya</b> adhimattaṃ chandañ'ca vāyāmañ'ca ussāhañ'ca ussoḷhiñ'ca appaṭivāniñ'ca satiñ'ca sampajaññañ'ca kareyya.																							nibbāpan	a nt	43				√				11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nibbāpana 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
35657	nappaṭikkosi	p	24	aor		paṭikkosati	neg		trans	+acc	did not disapprove (of); did not reject			√kus 1 *a (to call, insult)	√kus + *a > kosa	na + pati + kosa + i<br/>na + paṭikkosi	u > o					na + pratyākruś	√kruś		(ANa) <b>nappaṭikkosiṃsū</b>'ti na idaṃ evan'ti nappaṭisedhesuṃ.		SN 46.53	aggisuttaṃ	atha kho te bhikkhū tesaṃ aññatitthiyānaṃ paribbājakānaṃ bhāsitaṃ n'eva abhinandiṃsu <b>nappaṭikkosiṃsu</b>.																							nappaṭikkos	i aor	43				√				11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nappaṭikkosi&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
58754	tañhissa	p	24	sandhi	pron + ind + pron						that truly for him; that indeed for him					taṃ + hi + assa						tam + hi + asmai					MN 140	dhātuvibhaṅgasuttaṃ	tañ'hi'ssa, bhikkhu, n'atthi yena jāyetha, ajāyamāno kiṃ jīyissati, ajīyamāno kiṃ mīyissati, amīyamāno kiṃ kuppissati, akuppamāno kissa pihessati?																							!	ta hi ima	43				√	tañhissa	that truly for him; that indeed for him			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=tañhissa&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
59816	ṭhapetvā 4	p	24	abs		ṭhapeti		caus	trans	+acc	having set up; having arranged; having strengthened; lit. having caused to stand			√ṭhā 1 *āpe (to stand)	√ṭhā + āpe > ṭhāpe > ṭhape (caus, irreg)	ṭhape + tvā	ā > a					sthāpayitvā	√sthā				DHP 040	cittavaggo	kumbh'ūpamaṃ kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ <b>ṭhapetvā</b>.<br/>yodhetha māraṃ paññ'āvudhena, jitañ'ca rakkhe anivesano siyā.																							-		43	14	125		√	ṭhapetvā 4	having set up; having arranged; having strengthened; lit. having caused to stand			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ṭhapetvā 4&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
26124	jīyati 1.2	pp	24	pr					intrans		grows old; gets old; ages			√jī 3 ya (to age, decay)	√jī + ya > jīya	jīya + ti						jīryati	√jṝ				MN 140	dhātuvibhaṅgasuttaṃ	tañ'hi'ssa, bhikkhu, n'atthi yena jāyetha, ajāyamāno kiṃ jīyissati, ajīyamāno kiṃ mīyissati, amīyamāno kiṃ kuppissati, akuppamāno kissa pihessati?																							jīy	ati pr	43				√√	jīyati 2	grows old; gets old			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=jīyati 1.2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
26007	jita 1	pp	24	nt	pp	jināti					conquest; victory; triumph			√ji 5 nā (to conquer)		√ji + ta		kita	ta			jita	√ji				DHP 040	cittavaggo	kumbh'ūpamaṃ kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ ṭhapetvā.<br/>yodhetha māraṃ paññ'āvudhena, <b>jitañ</b>'ca rakkhe anivesano siyā.				DHP 104	sahassavaggo	attā have <b>jitaṃ</b> seyyo, yā c'āyaṃ itarā pajā.<br/>attadantassa posassa, niccaṃ saññatacārino.																	jit	a nt	43				√√	jita 1	conquest; victory; triumph			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=jita 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
30676	kuppati 2	pp	24	pr				pass	intrans		is shaken; is disturbed; is agitated; is upset			√kup 3 ya (to shake, be angry)	√kup + ya > kuppa (pass)	kuppa + ti	y > p					kupyate	√kup				MN 140	dhātuvibhaṅgasuttaṃ	tañ'hi'ssa, bhikkhu, n'atthi yena jāyetha, ajāyamāno kiṃ jīyissati, ajīyamāno kiṃ mīyissati, amīyamāno kiṃ kuppissati, akuppamāno kissa pihessati?																							kupp	ati pr	43				√√	kuppati 2	is disturbed; is agitated			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kuppati 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
29704	kiṃsuka	p	24	masc	comp	kiṃsu					Bastard Teak; Parrot tree; Butea Monosperma					ka + su + ka<br/>kiṃsu + ka		taddhita	ka			kiṃśuka					SN 35.245	kiṃsukopamasuttaṃ	seyyathā'pi, bhikkhu, purisassa <b>kiṃsuko</b> adiṭṭhapubbo assa. so yen'aññataro puriso kiṃsukassa dassāvī ten'upasaṅkameyya.																							kiṃsuk	a masc	43				√					"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kiṃsuka&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
27780	kārī 2	p	24	masc	agent, in comps	karoti					doer; maker; agent			√kar 7 o (to do, make)		√kar > kār + *ī	a > ā	kita	*ī			kārin	√kṛ				AN 6.103	ukkhittāsikasuttaṃ	nibbāne ca santadassāvī bhavissāmi, anusayā ca me samugghātaṃ gacchissanti, kicca<b>kārī</b> ca bhavissāmi, satthā ca me pariciṇṇo bhavissati mettāvatāyā'ti.				MN 105	sunakkhattasuttaṃ	so vata, sunakkhatta, bhikkhu chasu phass'āyatanesu saṃvuta<b>kārī</b>																	kār	ī masc	43				√√	kārī 2	doer; maker; agent			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kārī 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
38705	okāsa 2	ssp	24	masc		okāsati					opportunity; chance			√kās 1 a (to shine, be visible)		ava + √kās + a	ava > o	kita	a			avakāśa	√kāś				AN 3.101	loṇakapallasuttaṃ	yo, bhikkhave, evaṃ vadeyya, yathā yath'āyaṃ puriso kammaṃ karoti tathā tathā taṃ paṭisaṃvediyatī'ti, evaṃ santaṃ, bhikkhave, brahmacariyavāso na hoti, okāso na paññāyati sammā dukkhassa antakiriyāya.				Trad		mārā labhantu n'<b>okāsaṃ</b> kātuñ'ca viriyesu me.	Uddissan'ādhiṭṭhānā	Sharing and Aspirations	Sharing of Merits							PAT PK	dhammayuttika-pubbakicca	iti sakaraṇ'<b>okāsānaṃ</b> pubbakiccānaṃ katattā, nikkaraṇ'<b>okāsānaṃ</b> pubbakiccānaṃ pakatiyā pariniṭṭhitattā, evan'taṃ navavidhaṃ pubbakiccaṃ pariniṭṭhitaṃ hoti.	Pubbakicca	Preliminary duty	International Pātimokkha	68n	okās	a masc	43			[sound:coming-soon.mp3]	√	okāsa 2	opportunity; chance			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=okāsa 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
2445	ādittacela	p	24	adj	comp						whose clothes are on fire; with blazing garments					āditta + cela											AN 8.74	dutiya maraṇassatisuttaṃ	seyyathā'pi <b>ādittacelo</b> vā ādittasīso vā, tass'eva celassa vā sīsassa vā nibbāpanāya adhimattaṃ chandañ'ca vāyāmañ'ca ussāhañ'ca ussoḷhiñ'ca appaṭivāniñ'ca satiñ'ca sampajaññañ'ca kareyya.																							ādittacel	a adj	43				√	ādittacela	whose clothes are on fire; with blazing garments		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ādittacela&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
12424	avibhatta	p	24	pp		vibhajati	neg				not analysed in detail; lit. not divided			√bhaj 1 a (to divide, distribute)		na > a + vi + √bhaj + ta	j > t	kita	ta			avibhakta	√bhaj				MN 18	madhupiṇḍikasuttaṃ	ko nu kho imassa bhagavatā saṃkhittena uddesassa uddiṭṭhassa vitthārena atthaṃ avibhattassa vitthārena atthaṃ vibhajeyyā'ti?																							avibhatt	a pp	43	11	81		√√	avibhatta	not analysed in detail; lit. not divided			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=avibhatta&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
9834	asaddhammassavana	p	24	nt	comp	saddhammassavana	neg				not hearing the true teaching; not listening to the good doctrine					na > a + saddhamma + savana				kammadhāraya	na + saddhammassavana	na + saddharma + śravaṇa					AN 10.61	avijjāsuttaṃ	ko c'āhāro ayonisomanasikārassa? assaddhiyan'ti'ssa vacanīyaṃ. assaddhiyam'p'āhaṃ, bhikkhave, s'āhāraṃ vadāmi, no anāhāraṃ. ko c'āhāro assaddhiyassa? asaddhammassavanan'ti'ssa vacanīyaṃ																							asaddhammassavan	a nt	43				√	asaddhammassavana	not hearing the true teaching; not listening to the good doctrine			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=asaddhammassavana&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
4851	amīyamāna	p	24	prp		mīyati	neg	pass	intrans		not dying; lit. not being killed			√mar 1 īya (to die)	√mar + īya > marīya > mīya (pass, irreg)	na > a + mīya + māna<br/>na + mīyamāna	mar > mī (Kacc 505, 482)	kita	māna			mṛ	√mṛ				MN 140	dhātuvibhaṅgasuttaṃ	tañ'hi'ssa, bhikkhu, n'atthi yena jāyetha, ajāyamāno kiṃ jīyissati, ajīyamāno kiṃ mīyissati, amīyamāno kiṃ kuppissati, akuppamāno kissa pihessati?																							amīya	māna prp	43				√	amīyamāna	not dying; lit. not being killed			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=amīyamāna&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
351	abhibhuyya	pp	24	ger		abhibhavati			trans	+acc	conquering; vanquishing; overcoming; overpowering; mastering			√bhū 1 a (to be, become)		abhi + √bhū + ya	ūy > uyy					abhibhū	√bhū		(MNa) <b>abhibhuyya</b> ... abhibhavitvā		AN 3.91	dutiyasikkhattayasuttaṃ	yathā divā tathā rattiṃ, yathā rattiṃ tathā divā, <br/><b>abhibhuyya</b> disā sabbā, appamāṇasamādhinā.				DHP 328	nāgavaggo	sace labhetha nipakaṃ sahāyaṃ, saddhiṃcaraṃ sādhuvihāridhīraṃ,<br/><b>abhibhuyya</b> sabbāni parissayāni, careyya ten'attamano satīmā.																	-		43	8	161		√√	abhibhuyya	conquering; vanquishing; overcoming; overpowering; mastering			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=abhibhuyya&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
8932	appamāṇasamādhi	p	24	masc	comp						immeasurable mental composure; boundless stability of mind					appamāṇa + samādhi				kammadhāraya	appamāṇa + samādhi	aprameya + samādhi					AN 3.91	dutiya sikkhattayasuttaṃ	yathā divā tathā rattiṃ,<br/>yathā rattiṃ tathā divā,<br/>abhibhuyya disā sabbā,<br/><b>appamāṇasamādhinā</b>.																							appamāṇasamādh	i masc	43				√				11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=appamāṇasamādhi&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
8783	api 1.4	p	24	ind	interr						have?; did?; was?; perhaps?											api					SN 4.19	kassakasuttaṃ	api, samaṇa, balībadde addasā'ti?																							-		43	9	14455	[sound:api.mp3]	√√	api 4	have?; did?; was?			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=api 1.4&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
6133	anivesana	p	24	adj		niveseti	neg				without attaching; not clinging; without resting; lit. not settling down			√vis 1 a (to enter)		na > a + ni + √vis > ves + *ana	i > e	kita	*ana	kammadhāraya	na + nivesana	aniveśana	√viś				DHP 040	cittavaggo	kumbh'ūpamaṃ kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ ṭhapetvā.<br/>yodhetha māraṃ paññ'āvudhena, jitañ'ca rakkhe <b>anivesano</b> siyā.																							anivesan	a adj	43				√	anivesana	without attaching; not clinging; without resting; lit. not settling down			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=anivesana&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
3335	ajīyamāna	p	24	prp		jīyati	neg		intrans		not growing old; not getting old; not ageing			√jī 3 ya (to age, decay)	√jī + ya > jīya	na > a + jīya + māna<br/>na + jīyamāna		kita	māna			jṝ	√jṝ √jṛ				MN 140	dhātuvibhaṅgasuttaṃ	tañ'hi'ssa, bhikkhu, n'atthi yena jāyetha, ajāyamāno kiṃ jīyissati, ajīyamāno kiṃ mīyissati, amīyamāno kiṃ kuppissati, akuppamāno kissa pihessati?																							ajīya	māna prp	43				√	ajīyamāna	not growing old; not getting old; not ageing			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ajīyamāna&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
3268	ajāyamāna	p	24	prp		jāyati	neg	pass	intrans		not being born; not coming into being; not arising			√jan 3 ya (to be born, produce)	√jan + ya > janya > jāya (pass, irreg)	na > a + jāya + māna<br/>na + jāyamāna	a > ā	kita	māna			na + jāyamāna	√jan				MN 140	dhātuvibhaṅgasuttaṃ	tañ'hi'ssa, bhikkhu, n'atthi yena jāyetha, ajāyamāno kiṃ jīyissati, ajīyamāno kiṃ mīyissati, amīyamāno kiṃ kuppissati, akuppamāno kissa pihessati?																							ajāya	māna prp	43				√	ajāyamāna	not being born; not coming into being; not arising			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ajāyamāna&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
