ID	Pāli1	Fin	ex	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Meaning in SBS-PER	Pāli Root	Base	Construction	Phonetic Changes	Derivative	Suffix	Compound	Compound Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Pali chant 1	English chant 1	Chapter 1	Source2	Sutta2	Example2	Pali chant 2	English chant 2	Chapter 2	Source3	Sutta3	Example3	Pali chant 3	English chant 3	Chapter 3	Source4	Sutta4	Example4	Pali chant 4	English chant 4	Chapter 4	Index	Stem	Pattern	Test	class	count	audio	DPD	Pāli-old	eng-old	move	sync	Feedback
35255	namati 2	ns		pr					-	+acc	bends; bows down			√nam 1 a (to bend)	√nam + a > nama	nama + ti						namati	√nam																SNP 44	jarāsuttaṃ<br/>aṭṭhakavaggo 6	maraṇena'pi taṃ pahīyati, yaṃ puriso mam'idan'ti maññati,<br/>etam'pi viditvā paṇḍito, na mamattāya <b>nametha</b> māmako.				Thai		supaṭipanno bhagavato sāvakasaṅgho saṅghaṃ <b>namāmi</b>	Buddh'ādi-āmisa-pūjā	Dedication of Offerings	Homage to the Triple Gem	01n	nam	ati pr	43	3	153	[sound:coming-soon.mp3]		namati 2	bends; bows down			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=namati 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
2554	āgacchati 5	p		pr					trans		happens (to); befalls; occurs (to); lit. arrives			√gam 1 a (to go)	√gam + a > gama > gaccha (irreg)	ā + gaccha + ti						āgacchati	√gam																MN 10.16	mahāsatipaṭṭhānasuttaṃ	maraṇadhammānaṃ sattānaṃ evaṃ icchā uppajjati aho vata mayaṃ na maraṇadhammā assāma, na ca vata no maraṇaṃ <b>āgaccheyyā</b>'ti. na kho pan'etaṃ icchāya pattabbaṃ, idam'pi yam'p'icchaṃ na labhati tam'pi dukkhaṃ											āgacch	ati pr	43	3	613	[sound:āgacchati.mp3]	√√	āgacchati 5	happens (to); befalls; occurs (to); lit. arrives			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=āgacchati 5&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
55641	seti 2	pp	10	pr					intrans		sleeps			√sī 1 a (to lie, sleep)	√sī + a > se	se + ti	ī > e					śete	√śī				SN 1.71	chetvāsuttaṃ	kiṃsu chetvā sukhaṃ <b>seti</b>, kiṃsu chetvā na socati. kissassu ekadhammassa, vadhaṃ rocesi gotamā'ti. 										AN 3.35	hatthakasuttaṃ	kacci, bhante, bhagavā sukham'asayitthā'ti? evaṃ, kumāra, sukham'asayitthaṃ. ye ca pana loke sukhaṃ <b>senti</b>, ahaṃ tesaṃ aññataro'ti											s	eti pr	43	3	140	[sound:seti.mp3]	√√	seti 2	sleeps; rests			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=seti 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
66737	vijānāti 1	ppp	12	pr					trans	+acc	comprehends; understands; recognises; distinguishes; is aware (of)			√ñā 5 nā (to know)	√ñā + nā > jānā	vi + jānā + ti	ñ > j					vijānāti	√jñā	vijānati			MN 43	mahāvedallasuttaṃ	yaṃ vedeti taṃ sañjānāti, yaṃ sañjānāti taṃ <b>vijānāti</b>. tasmā ime dhammā saṃsaṭṭhā no visaṃsaṭṭhā.				SN 22.79	khajjanīyasuttaṃ	kiñ'ca <b>vijānāti</b>? ambilam'pi <b>vijānāti</b>, tittakam'pi <b>vijānāti</b>, kaṭukam'pi <b>vijānāti</b>, madhuram'pi <b>vijānāti</b>, khārikam'pi <b>vijānāti</b>, akhārikam'pi <b>vijānāti</b>, loṇikam'pi <b>vijānāti</b>, aloṇikam'pi <b>vijānāti</b>.				SNP 6	parābhavasuttaṃ<br/>uragavaggo 6	iti h'etaṃ <b>vijānāma</b>, navamo so parābhavo.<br/>dutiyaṃ bhagavā brūhi, kiṃ parābhavato mukhaṃ.											vijān	āti pr	43	3	135		√√	vijānāti 1	knows; understands; recognises; distinguishes; is aware of			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vijānāti 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
65498	vattati 1	pss	7	pr					intrans		proceeds; continues; goes forward; practices			√vatt 1 a (to be, proceed)	√vatt + a > vatta	vatta + ti						vartate	√vṛt (to move on, turn)				MN 137	saḷāyatanavibhaṅgasuttaṃ	tassa sāvakā na sussūsanti, na sotaṃ odahanti, na aññā cittaṃ upaṭṭhapenti, vokkamma ca satthusāsanā <b>vattanti</b>.				AN 7.23	paṭhamasattakasuttaṃ	yāvakīvañ'ca bhikkhave bhikkhū apaññattaṃ na paññāpessanti, paññattaṃ na samucchindissanti, yathāpaññattesu sikkhāpadesu samādāya <b>vattissanti</b>	Aparihāniya-dhammā	Principles of Non-Decline	Teachings	MN 104	sāmagāmasuttaṃ	ime ce tumhe, ānanda, cha sāraṇīye dhamme samādāya <b>vatteyyātha</b>, passatha no tumhe taṃ vacanapathaṃ, aṇuṃ vā thūlaṃ vā, yaṃ tumhe n'ādhivāseyyāthā'ti?	Cha sāraṇīya-dhammā	Principles of Cordiality	Teachings							27n	vatt	ati pr	43	3	182	[sound:vattati.mp3]	√√	vattati 1	proceeds; continues; goes forward; practices		11	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vattati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
3461	ajjhāvasati 1	p	23	pr					trans	+acc	lives (in); inhabits; stays (in); is settled (in)			√vas 1 a (to live)	√vas + a > vasa	adhi > adhy > ajjh + ā + vasa + ti	dhi > dhy > jjh					adhyāvas	√vas																AN 4.61	pattakammasuttaṃ	idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ <b>ajjhāvasati </b>muttacāgo payatapāṇi vossaggarato yācayogo dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, cāgasampadā.											ajjhāvas	ati pr	43	3	159		√√	ajjhāvasati 1	lives in; inhabits; stays in; is settled in (a home)			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ajjhāvasati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
37874	nisīdati	ss	6	pr					intrans	+loc	sits (on); sits down (in)			√sad 1 a (to sink, sit, settle)	√sad > sīd + a > sīda (irreg)	ni + sīda + ti	a > ī					niṣīdati	√sad				SNP 22	uṭṭhānasuttaṃ<br/>cūḷavaggo 1	uṭṭhahatha <b>nisīdatha</b>, ko attho supitena vo, <br/>āturānañ'hi kā niddā, sallaviddhāna ruppataṃ.	Pakiṇṇaka-gāthā	Miscellaneous Verses	Verses							MN 118	ānāpānassatisuttaṃ	idha, bhikkhave, bhikkhu araññagato vā rukkhamūlagato vā suññ'āgāragato vā <b>nisīdati</b>, pallaṅkaṃ ābhujitvā, ujuṃ kāyaṃ paṇidhāya, parimukhaṃ satiṃ upaṭṭhapetvā.	Ānāpānassati	Mindfulness of Breathing	Teachings							22n	nisīd	ati pr	43	3	229	[sound:nisīdati.mp3]	√√	nisīdati	sits; sits down			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=nisīdati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
46172	payirupāsati 1	pp	20	pr					trans	+acc	associates closely (with); attends closely (to); sits at the feet (of); lit. sits around near			√ās 1 a (to sit)	√ās + a > āsa	pari + upa > payirupa + āsa + ti	pari + upa > payirupa (metathesis)					paryupāste	√ās				DHP 064	bālavaggo	yāvajīvam'pi ce bālo, paṇḍitaṃ <b>payirupāsati</b>, <br/>na so dhammaṃ vijānāti, dabbī sūparasaṃ yathā.										MN 70	kīṭāgirisuttaṃ	idha saddhājāto upasaṅkamati, upasaṅkamanto <b>payirupāsati</b>, payirupāsanto sotaṃ odahati, ohitasoto dhammaṃ suṇāti, sutvā dhammaṃ dhāreti, dhatānaṃ dhammānaṃ atthaṃ upaparikkhati, 											payirupās	ati pr	43	3	126		√√	payirupāsati 1	associates closely (with); attends closely (to); sits at the feet (of); lit. sits around near			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=payirupāsati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
14266	bhavati 1	psp	7	pr					intrans	+nom	is; is being; becomes			√bhū 1 a (to be, become)	√bhū + a > bhava	bhava + ti	ū > av					bhavati	√bhū				UD 78	visākhāsuttaṃ	ye keci sokā paridevitā vā, dukkhā ca lokasmim'anekarūpā. <br/>piyaṃ paṭiccappabhavanti ete, piye asante na <b>bhavanti</b> ete. 				SNP 13	ratanasuttaṃ<br/>cūḷavaggo 1	yān'īdha bhūtāni samāgatāni, bhummāni vā yāni va antalikkhe. <br/>sabb'eva bhūtā sumanā <b>bhavantu</b>, atho'pi sakkacca suṇantu bhāsitaṃ.	Ratana-sutta		Protective Recitations	AN 8.30	anuruddha mahāvitakkasuttaṃ	idha bhikkhuno pavivittassa viharato <b>bhavanti</b> upasaṅkamitāro bhikkhū bhikkhuniyo upāsakā upāsikāyo rājāno rājamahāmattā titthiyā titthiyasāvakā.										52n	bhav	ati pr	43	3	2812	[sound:bhavati.mp3]	√√	bhavati 1	is; is being; becomes; exists			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=bhavati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
53501	sañjānāti	ppp	22	pr					trans	+acc	knows; knows as; perceives; conceives; recognizes			√ñā 5 nā (to know)	√ñā + nā > jānā	saṃ + jānā + ti	ṃ > ñ<br/>ñ > j					saṃjānāti	√jñā				MN 2.2	sabbāsavasuttaṃ	cha diṭṭhiyo: atthi me attā'ti vā n'atthi me attā'ti vā attanā'va attānaṃ <b>sañjānāmī</b>'ti vā attanā'va anattānaṃ <b>sañjānāmī</b>'ti vā anattanā'va attānaṃ <b>sañjānāmī</b>'ti vā assa saccato thetato diṭṭhi uppajjati				SN 22.79	khajjanīyasuttaṃ	nīlam'pi <b>sañjānāti</b>, pītakam'pi <b>sañjānāti</b>, lohitakam'pi <b>sañjānāti</b>, odātam'pi <b>sañjānāti</b>. <b>sañjānātī</b>'ti kho, bhikkhave, tasmā saññā'ti vuccati.				MN 65	bhaddālisuttaṃ	etha, tumhe'pi, bhikkhave, ek'āsanabhojanaṃ bhuñjatha. ek'āsanabhojanaṃ kho, bhikkhave, tumhe'pi bhuñjamānā app'ābādhatañ'ca <b>sañjānissatha</b> app'ātaṅkatañ'ca lah'uṭṭhānañ'ca balañ'ca phāsuvihārañ'cā'ti.											sañjān	āti pr	43	3	196		√√	sañjānāti	knows as; perceives; conceives; recognizes			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=sañjānāti&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
42758	pariharati 3	psp	11	pr					trans	+acc	takes care (of); looks after; maintains; lit. carries around			√har 1 a (to carry)	√har + a > hara	pari + hara + ti						pariharati	√hṛ				AN 9.11	sīhanādasuttaṃ	seyyathā'pi puriso medakathālikaṃ <b>parihareyya</b> chiddaavachiddaṃ uggharantaṃ paggharantaṃ, evam'evaṃ kho ahaṃ imaṃ kāyaṃ <b>pariharāmi</b>				Thai		ahaṃ sukhito homi niddukkho homi avero homi abyāpajjho homi anīgho homi sukhī attānaṃ <b>pariharāmi</b>	Mettā-pharaṇa	Universal Well-Being	Reflections	AN 2.135	āyācanavaggo	dvīhi, bhikkhave, dhammehi samannāgato bālo abyatto asappuriso khataṃ upahataṃ attānaṃ <b>pariharati </b>sāvajjo ca hoti sānuvajjo ca viññūnaṃ bahuñ'ca apuññaṃ pasavati										321n	parihar	ati pr	43	3	126	[sound:pariharati.mp3]	√√	pariharati 3	take care of; look after; maintain; lit. carry around			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pariharati 3&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
27314	kaṅkhati 1	pp	15	pr					intrans	+loc	has doubt (about); is uncertain (about)			√kaṅkh 1 a (to doubt)	√kaṅkh + a > kaṅkha	kaṅkha + ti						kāṅkṣati (desires)	√śaṅk				SN 48.50	āpaṇasuttaṃ	yo so, bhante, ariyasāvako tathāgate ek'antagato abhippasanno, na so tathāgate vā tathāgatasāsane vā <b>kaṅkheyya</b> vā vicikiccheyya vā.										SN 12.15	kaccānagottasuttaṃ	dukkham'eva uppajjamānaṃ uppajjati, dukkhaṃ nirujjhamānaṃ nirujjhatī'ti na<b> kaṅkhati</b> na vicikicchati aparapaccayā ñāṇam'eva'ssa ettha hoti.											kaṅkh	ati pr	43	3	85		√√	kaṅkhati 1	has doubt (about); is uncertain (about)			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=kaṅkhati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
65220	vasati	ps	13	pr					trans		lives; stays; resides (in)			√vas 1 a (to live)	√vas + a > vasa	vasa + ti						vasati	√vas				DHP 286	maggavaggo	idha vassaṃ v<b>asissāmi,</b> idha hem'antagimhisu, <br/>iti bālo vicinteti, antarāyaṃ na bujjhati.'										SNP 8	mettasuttaṃ<br/>uragavaggo 8	diṭṭhā vā ye ca adiṭṭhā, ye сa dūre <b>vasanti</b> avidūre<br/>bhūtā vā sambhav'esī vā, sabbe sattā bhavantu sukhit'attā.	Karaṇīya-metta-sutta	The Buddha’s Words on Loving-Kindness	Protective Recitations							53n	vas	ati pr	43	3	223	[sound:coming-soon.mp3]	√√	vasati 1	lives; dwells			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vasati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
60526	tiṭṭhati 1	ppp	16	pr					intrans		stands			√ṭhā 1 a (to stand)	√ṭhā + ṭhā + a > tiṭṭha	tiṭṭha + ti	ṭ > t					sthā, tiṣṭhati	√sthā				SN 12.63	puttamaṃsūpamasuttaṃ	yaṃ yad'eva hi sā, bhikkhave, gāvī niccammā nissāya <b>tiṭṭheyya</b>, ye tannissitā pāṇā te naṃ khādeyyuṃ.				SN 5.10	vajirāsuttaṃ	dukkham'eva hi sambhoti, dukkhaṃ <b>tiṭṭhati</b> veti ca. <br/>n'āññatra dukkhā sambhoti, n'āññaṃ dukkhā nirujjhatī'ti.				SNP 7	vasalasuttaṃ<br/>uragavaggo 7	disvāna bhagavantaṃ etad'avoca, tatr'eva, muṇḍaka, tatr'eva, samaṇaka, tatr'eva, vasalaka<b> tiṭṭhāhī'</b>ti.											tiṭṭh	ati pr	43	3	745	[sound:tiṭṭhati.mp3]	√√	tiṭṭhati 1	stands; stays; abides			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=tiṭṭhati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
40023	padahati 1	ps	8	pr					intrans		exerts oneself; strives; applies oneself; endeavours; lit. put forward			√dhā 1 a (to place, support)	√dhā + a > dhā > daha (irreg)	pa + daha + ti						pradadhāti	√dhā		(MNa) <b>padaheyyan</b>'ti payogaṃ kareyyaṃ.		MN 70	kīṭāgirisuttaṃ	atthaṃ upaparikkhato dhammā nijjhānaṃ khamanti, dhammanijjhānakkhantiyā sati chando jāyati, chandajāto ussahati, ussāhetvā tuleti, tulayitvā <b>padahati</b>, 										DN 22.18	mahāsatipaṭṭhānasuttaṃ	bhikkhu anuppannānaṃ pāpakānaṃ akusalānaṃ dhammānaṃ anuppādāya chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti <b>padahati</b>	Ariy’aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings							21n	padah	ati pr	43	3	124	[sound:padahati.mp3]	√√	padahati 1	exerts oneself; strives; applies oneself; lit. puts forward			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=padahati 1&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
65653	vāyamati	ps	8	pr					intrans		tries (to); makes an effort (to); strives (for); exerts oneself (to)			√yam 1 a (to control, strive, end)	√yam + a > yama	vi + ā + yama + ti						vyāyam	√yam				DHP 236	malavaggo	so karohi dīpam'attano, khippaṃ <b>vāyama</b> paṇḍito bhava,<br/>niddhantamalo anaṅgaṇo, dibbaṃ ariyabhūmiṃ upehisi.										DN 22.18	mahāsatipaṭṭhānasuttaṃ	bhikkhu anuppannānaṃ pāpakānaṃ akusalānaṃ dhammānaṃ anuppādāya chandaṃ janeti <b>vāyamati</b> vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati	Ariy’aṭṭhaṅgika-magga	The Noble Eightfold Path	Teachings							21n	vāyam	ati pr	43	3	241	[sound:vāyamati.mp3]	√√	vāyamati	tries; makes an effort; strives for; exerts oneself			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vāyamati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
40314	paggaṇhāti 2	p	4	pr					trans	+acc	holds up; raises up			√gah 6 ṇhā (to grasp)	√gah + ṇhā > gaṇhā	pa + gaṇhā + ti						pragṛhṇāti	√grah √grabh	paggaṇhati															AN 4.48	visākhasuttaṃ	bhāsaye jotaye dhammaṃ, <b>paggaṇhe</b> isinaṃ dhajaṃ.<br/>subhāsitadhajā isayo, dhammo hi isinaṃ dhajo'ti.											paggaṇh	āti pr	43	3	112	[sound:paggaṇhāti.mp3]	√	paggaṇhāti 2	holds up; raises up			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=paggaṇhāti 2&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
2025	adhigacchati	ps	6	pr					trans	+acc	gets to; attains; finds; acquires; obtains; lit. arrives at			√gam 1 a (to go)	√gam + a > gama > gaccha (irreg)	adhi + gaccha + ti						adhigam	√gam				MN 129	bālapaṇḍitasuttaṃ	appamattako so, bhikkhave, kaṭaggaho yaṃ so akkhadhutto paṭhamen'eva kaṭaggahena mahantaṃ bhogakkhandhaṃ <b>adhigaccheyya</b>. 										AN 5.37	bhojanasuttaṃ	āyudo balado dhīro, vaṇṇado paṭibhānado. sukhassa dātā medhāvī, sukhaṃ so <b>adhigacchati</b>. āyuṃ datvā balaṃ vaṇṇaṃ, sukhañ'ca paṭibhānakaṃ, dīgh'āyu yasavā hoti, yattha yatth'ūpapajjatī'ti.	Bhojana-dānānumodanā		Thanksgiving Recitations							42n	adhigacch	ati pr	43	3	105	[sound:adhigacchati.mp3]	√√	adhigacchati	gets to; attains; finds; acquires; obtains; lit. goes up to			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=adhigacchati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
54209	saṇṭhāti	ps	14	pr					intrans		remains (in); continues (in); persists (in); is established (in); stands firm (in); lit. stands together			√ṭhā 1 a (to stand)	√ṭhā + a > ṭhā	saṃ + ṭhā + ti	ṃ > ṇ					saṃtiṣṭhate	√sthā				AN 3.68	kathāvatthusuttaṃ	puggalo pañhaṃ puṭṭho samāno ṭhān'āṭhāne na <b>saṇṭhāti</b> parikappe na <b>saṇṭhāti</b> aññātavāde na <b>saṇṭhāti</b> paṭipadāya na <b>saṇṭhāti</b>										AN 7.49	dutiyasaññāsuttaṃ	āhāre paṭikūlasaññāparicitena, bhikkhave, bhikkhuno cetasā bahulaṃ viharato, rasataṇhāya cittaṃ patilīyati patikuṭati pativattati, na sampasāriyati, upekkhā vā pāṭikulyatā vā <b>saṇṭhāti</b>.	Āhāra-paṭikūla-paccavekkhaṇa-pāṭho	The Repulsiveness of Food	Reflections							31n	saṇṭh	āti pr	43	3	104	[sound:coming-soon.mp3]	√√	saṇṭhāti	remains; continues; is established; lit. stands			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=saṇṭhāti&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
876	abhiramati	psp	5	pr					intrans	+loc	enjoys; delights (in); takes pleasure (in)			√ram 1 a (to delight, please)	√ram + a > rama	abhi + rama + ti						abhiramate	√ram				SN 56.42	papātasuttaṃ	ayaṃ dukkhanirodhagāminī paṭipadā'ti yathābhūtaṃ nappajānanti, te jātisaṃvattanikesu saṅkhāresu <b>abhiramanti</b>				AN 10.48	pabbajitābhiṇhasuttaṃ	kacci nu kho'haṃ suññ'āgāre <b>abhiramāmī</b>'ti, pabbajitena abhiṇhaṃ paccavekkhitabbaṃ.	Dasadhammā pabbajita-abhiṇha-paccavekkhaṇā	Ten Subjects for Frequent Recollection by One Who Has Gone Forth	Reflections	UD 45	uposathasuttaṃ	ayaṃ, bhikkhave, mahāsamudde chaṭṭho acchariyo abbhuto dhammo, yaṃ disvā disvā asurā mahāsamudde <b>abhiramanti</b>										34n	abhiram	ati pr	43	3	90	[sound:abhiramati.mp3]	√√	abhiramati	enjoys; finds high pleasure in			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=abhiramati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
46067	pavisati	pp	8	pr					trans	+acc	enters; goes (into)			√vis 1 a (to enter)	√vis + a > visa	pa + visa + ti						praviśati	√viś				AN 9.11	sīhanādasuttaṃ	seyyathā'pi caṇḍālakumārako vā caṇḍālakumārikā vā kaḷopihattho nantakavāsī gāmaṃ vā nigamaṃ vā pavisanto nīcacittaṃ'y'eva upaṭṭhapetvā <b>pavisati</b>.				SN 22.95	pheṇapiṇḍūpamasuttaṃ	seyyathā'pi, bhikkhave, puriso sār'atthiko sāragavesī sārapariyesanaṃ caramāno tiṇhaṃ kuṭhāriṃ ādāya vanaṃ <b>paviseyya</b>.				MN 62	mahārāhulovādasuttaṃ	atha kho āyasmā rāhulo, ko n'ajja bhagavatā sammukhā ovādena ovadito gāmaṃ piṇḍāya <b>pavisissatī</b>'ti tato paṭinivattitvā aññatarasmiṃ rukkhamūle nisīdi											pavis	ati pr	43	3	172	[sound:pavisati.mp3]	√√	pavisati	enters; goes into			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=pavisati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
59810	ṭhapeti 5	p		pr		tiṭṭhati			trans	+acc	places; puts			√ṭhā 1 *āpe (to stand)	√ṭhā + āpe > ṭhāpe > ṭhape (caus, irreg)	ṭhape + ti	ā > a					sthāpayati	√sthā																MNa 11	cūḷasīhanādasuttaṃvaṇṇanā	are bāla, brāhmaṇa, kiṃ tava ñātakā antaradvāre kahāpaṇaṃ <b>ṭhapenti</b>, parato maṃ harā'ti											ṭhap	eti pr	43	3	244			ṭhapeti 5	places; puts; lit. causes to stand			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=ṭhapeti 5&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
64396	vaḍḍhati	ps	9	pr					intrans	+instr	increases (in); grows (in); develops (in); lit. increases			√vaḍḍh 1 a (to grow, increase)	√vaḍḍh + a > vaḍḍha	vaḍḍha + ti						vardhate	√vṛdh				DHP 109	sahassavaggo	abhivādanasīlissa, niccaṃ vuḍḍh'āpacāyino, <br/>cattāro dhammā <b>vaḍḍhanti</b>, āyu vaṇṇo sukhaṃ balaṃ.										DHP 152	jarāvaggo	appassut'āyaṃ puriso, balibaddho'va jīrati, <br/>maṃsāni tassa<b> vaḍḍhanti</b>, paññā tassa na<b> vaḍḍhati.</b>	Pakiṇṇaka-gāthā	Miscellaneous Verses	Verses							15n	vaḍḍh	ati pr	43	3	204	[sound:vaḍḍhati.mp3]	√√	vaḍḍhati	grows; increases; multiplies			"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLSc0KxEDyN5G2Mqr4t3AvDpXxSOIbIBi0GrZsAGhDB207sjLow/viewform?usp=pp_url&entry.438735500=vaḍḍhati&entry.644913945=Anki Deck Vocab Pāli Course"">Fix it here</a>."
