Pāli1	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Pāli Root	Base	Construction	Sanskrit	Sk Root	Source1	Sutta1	Example1	Source 2	Sutta2	Example 2	Stem	Pattern	count	Feedback	Tag	marks
sakka	masc		sakkoti					Sakka; king of the Devas		√sak 4 ṇo (to be able, powerful)		√sak + ra	śakra	√śak	SN 11.23	sambarimāyāsuttaṃ	addasā kho, bhikkhave, vepacitti asur'indo <b>sakkaṃ</b> devānam'indaṃ dūrato'va āgacchantaṃ. disvāna sakkaṃ devānam'indaṃ etad'avoca, tikiccha maṃ devānam'indā'ti				sakk	a masc	793.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sakka&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
sakka	masc							Sakyan; of the Sakyan people					śākya		SNP 70	mogharāja māṇava pucchā<br/>pārāyanavaggo 15	dv'āhaṃ <b>sakkaṃ</b> apucchissaṃ,<br/>na me byākāsi cakkhumā,<br/>yāvatatiyañ'ca devīsi,<br/>byākarotī'ti me sutaṃ.				sakk	a masc	793.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sakka&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
sagga	masc	abstr	√sar					heaven; paradise		√sar 1 a (to shine)		√sar + ga	svarga, suvarga	√svar	SN 3.17	attabyābādhasuttaṃ	āyuṃ arogiyaṃ vaṇṇaṃ,<br/><b>saggaṃ</b> uccākulīnataṃ,<br/>ratiyo patthayantena,<br/>uḷārā apar'āparā.				sagg	a masc	489.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sagga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
sagga	masc																				sagg	a masc	489.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sagga&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
saṅkhāra	masc		saṅkharoti					intention; volitional formation; choice; karmic activity; lit. making together		√kar 7 o (to do, make)		saṃ + √kar > khār + *a	saṃskāra	√kṛ	MN 38	mahātaṇhāsaṅkhayasuttaṃ	avijjāpaccayā <b>saṅkhārā</b>, <b>saṅkhāra</b>paccayā viññāṇaṃ, viññāṇapaccayā nāmarūpaṃ				saṅkhār	a masc	1013.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṅkhāra&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
saṅkhāra	masc	in comps	saṅkharoti					function; activity; process; lit. making together		√kar 7 o (to do, make)		saṃ + √kar > khār + *a	saṃskāra	√kṛ	DN 22.2	mahāsatipaṭṭhānasuttaṃ	passambhayaṃ kāya<b>saṅkhāraṃ</b> assasissāmī'ti sikkhati, passambhayaṃ kāya<b>saṅkhāraṃ </b>passasissāmī'ti sikkhati<b>.</b>				saṅkhār	a masc	1013.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṅkhāra&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
saṅkhāra	masc		saṅkharoti					mental formation; mental activity; thought processes; fourth of the five aggregates; lit. making together		√kar 7 o (to do, make)		saṃ + √kar > khār + *a	saṃskāra	√kṛ	SN 22.59	anattalakkhaṇasuttaṃ	<b>saṅkhārā</b> ca h'idaṃ, bhikkhave, attā abhavissaṃsu, na'y'idaṃ <b>saṅkhārā</b> ābādhāya saṃvatteyyuṃ, labbhetha ca <b>saṅkhāresu</b>, evaṃ me <b>saṅkhārā</b> hontu, evaṃ me <b>saṅkhārā</b> mā ahesun'ti.				saṅkhār	a masc	1013.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṅkhāra&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
saṅkhāra	masc		saṅkharoti					condition; conditioned thing; construction; fabrication; concoction; lit. making together		√kar 7 o (to do, make)		saṃ + √kar > khār + *a	saṃskāra	√kṛ	DHP 277	maggavaggo	sabbe <b>saṅkhārā</b> aniccā'ti,<br/>yadā paññāya passati,<br/>atha nibbindati dukkhe,<br/>esa maggo visuddhiyā.				saṅkhār	a masc	1013.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṅkhāra&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
saṅkhāra	masc	in comps	saṅkharoti					constituency; construction; condition; state; lit. making together		√kar 7 o (to do, make)		saṃ + √kar > khār + *a	saṃskāra	√kṛ							saṅkhār	a masc	1013.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṅkhāra&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
saṅgha	masc		saṅghaṭeti					community; order; assembly of monks		√ghaṭ 1 a (to join together)		saṃ + √ghaṭ + a	saṃgha	√jhaṭ	AN 4.180	mahāpadesasuttaṃ	idha pana, bhikkhave, bhikkhu evaṃ vadeyya, asukasmiṃ nāma āvāse <b>saṅgho</b> viharati sathero sapāmokkho. tassa me <b>saṅghassa</b> sammukhā sutaṃ sammukhā paṭiggahitaṃ, ayaṃ dhammo, ayaṃ vinayo, idaṃ satthusāsanan'ti.				saṅgh	a masc	1396.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṅgha&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
saṅgha	masc		saṅghaṭeti					group; crowd; mass; multitude; collection; entourage		√ghaṭ 1 a (to join together)		saṃ + √ghaṭ + a	saṃgha	√jhaṭ	SN 55.41	paṭhamaabhisandasuttaṃ	mah'odadhiṃ aparimitaṃ mahāsaraṃ,<br/>bahubheravaṃ ratanagaṇānam'ālayaṃ,<br/>najjo yathā naragaṇa<b>saṅgha</b>sevitā,<br/>puthū savantī upayanti sāgaraṃ.				saṅgh	a masc	1396.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṅgha&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
satta	masc		√as					being; living being; creature		√as 1 a (to be)	√as + a > sa (irreg)	sa + tta	sattva	√as	AN 4.49	vipallāsasuttaṃ	anicce niccasaññino,<br/>dukkhe ca sukhasaññino,<br/>anattani ca attā'ti,<br/>asubhe subhasaññino,<br/>micchādiṭṭhihatā <b>sattā</b>,<br/>khittacittā visaññino.				satt	a masc	2714.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=satta&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
satta	masc																				satt	a masc	2714.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=satta&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
sadda	masc		√sadd					sound; noise		√sadd 8 *e (to sound)		√sadd + a	śabda	√śabd	MN 152	indriyabhāvanāsuttaṃ	andho hi, uttara, cakkhunā rūpaṃ na passati, badhiro sotena <b>saddaṃ</b> na suṇātī'ti				sadd	a masc	488.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sadda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
sadda	masc		√sadd					word; lit. sound		√sadd 8 *e (to sound)		√sadd + a	śabda	√śabd	SN 5.10	vajirāsuttaṃ	yathā hi aṅgasambhārā,<br/>hoti <b>saddo</b> ratho iti,<br/>evaṃ khandhesu santesu,<br/>hoti satto'ti sammuti.				sadd	a masc	488.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sadda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
sadda	masc		√sadd					report; reputation; good estimation; lit. sound		√sadd 8 *e (to sound)		√sadd + a	śabda	√śabd	MN 91	brahmāyusuttaṃ	ehi tvaṃ, tāta uttara, yena samaṇo gotamo ten'upasaṅkama, upasaṅkamitvā samaṇaṃ gotamaṃ jānāhi yadi vā taṃ bhavantaṃ gotamaṃ tathā santaṃ'y'eva <b>saddo</b> abbhuggato, yadi vā no tathā, yadi vā so bhavaṃ gotamo tādiso, yadi vā na tādiso.				sadd	a masc	488.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sadda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
sadda	masc		√sadd					"(gram) word; part of a word; the word "" ""; lit. sound"		√sadd 8 *e (to sound)		√sadd + a	śabda	√śabd	kaccāyana	samāsakappa 330	tesaṃ mahanta<b>saddānaṃ </b>mahāādeso hoti tuly'ādhikaraṇe pade				sadd	a masc	488.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sadda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
samaṇa	masc		√sam					ascetic; renunciant; holy man; monk; recluse; lit. who makes an effort; calm one		√sam 3 ya (to exert, strive)		√sam + aṇa	śramaṇa	√śram	MN 40	cūḷāssapurasuttaṃ	āsavānaṃ khayā <b>samaṇo</b> hoti.				samaṇ	a masc	2218.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samaṇa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
samaṇa	masc		√sam					Ascetic; epithet of the Buddha		√sam 3 ya (to exert, strive)		√sam + aṇa	śramaṇa	√śram	MN 105	sunakkhattasuttaṃ	ṭhānaṃ kho pan'etaṃ, sunakkhatta, vijjati yaṃ idh'ekaccassa bhikkhuno evam'assa, taṇhā kho sallaṃ <b>samaṇena</b> vuttaṃ, avijjāvisadoso, chandarāgabyāpādena ruppati.				samaṇ	a masc	2218.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samaṇa&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
samatikkama	masc		samatikkamati				+gen	surpassing (of); overcoming (of); going beyond; transcendence		√kam 1 a (to go)		saṃ + ati + √kam + a	samatikrama	√kram	MN 140	dhātuvibhaṅgasuttaṃ	sabbamaññitānaṃ tv'eva, bhikkhu, <b>samatikkamā</b> muni santo'ti vuccati. muni kho pana, bhikkhu, santo na jāyati, na jīyati, na mīyati, na kuppati, na piheti.				samatikkam	a masc	151.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samatikkama&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
samaya	masc		sameti					time; occasion; lit. come together		√i 1 a (to come, go)		saṃ + √i > ay + *a	samaya	√i	AN 3.102	paṃsudhovakasuttaṃ	hoti so, bhikkhave, <b>samayo</b> yaṃ suvaṇṇakāro vā suvaṇṇakār'antevāsī vā taṃ jātarūpaṃ dhamati sandhamati niddhamati.				samay	a masc	3913.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samaya&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
samaya	masc		sameti					right time; suitable occasion; lit. come together		√i 1 a (to come, go)		saṃ + √i > ay + *a	samaya	√i	VIN PAT NP 6	aññātakaviññattisikkhāpadaṃ	yo pana bhikkhu aññātakaṃ gahapatiṃ vā gahapatāniṃ vā cīvaraṃ viññāpeyya aññatra <b>samayā</b>, nissaggiyaṃ pācittiyaṃ. tatth'āyaṃ <b>samayo</b>, acchinnacīvaro vā hoti bhikkhu, naṭṭhacīvaro vā, ayaṃ tattha <b>samayo</b>.				samay	a masc	3913.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samaya&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
samaya	masc		sameti					condition; state; lit. come together		√i 1 a (to come, go)		saṃ + √i > ay + *a	samaya	√i	SNP 49	kalahavivādasuttaṃ<br/>aṭṭhakavaggo 11	ettāvat'aggam'pi vadanti h'eke,<br/>yakkhassa suddhiṃ idha paṇḍitāse,<br/>tesaṃ pan'eke <b>samayaṃ</b> vadanti,<br/>anupādisese kusalā vadānā.				samay	a masc	3913.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samaya&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
samaya	masc		saṃ √i					learning; study; art; science; lit. come together		√i 1 a (to study, recite)		saṃ + √i > ay + *a	samaya	adhi√i	DHPa 1.2.1	sāmāvatīvatthu	daharakālato paṭṭhāya hi naṃ mārāpento'va seṭṭhi māretuṃ n'āsakkhi, kiṃ akkhara<b>samayaṃ </b>sikkhāpessati?				samay	a masc	3913.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samaya&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
samaya	masc		sameti					gathering; massing; congregation; assembly; lit. come together		√i 1 a (to come, go)		saṃ + √i > ay + *a	samaya	√i	VIN PAT PC 32	gaṇabhojanasikkhāpadaṃ	tatth'āyaṃ samayo, gilānasamayo, cīvaradānasamayo, cīvarakārasamayo, addhānagamanasamayo, nāv'ābhiruhanasamayo, mahā<b>samayo</b>, samaṇabhattasamayo, ayaṃ tattha samayo.				samay	a masc	3913.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samaya&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
samaya	masc		sameti					religion; doctrine; lit. come together		√i 1 a (to come, go)		saṃ + √i > ay + *a	samaya	√i							samay	a masc	3913.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samaya&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
samudaya	masc		samudeti					source; arising; origin; appearance		√i 1 a (to come, go)		saṃ + ud + √i > ay + *a	samudaya	√i	MN 38	mahātaṇhāsaṅkhayasuttaṃ	evam'etassa kevalassa dukkhakkhandhassa <b>samudayo</b> hoti				samuday	a masc	374.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samudaya&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
samudaya	masc							; lit. arising													samuday	a masc	374.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samudaya&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
samudda	masc		saṃ √ud					ocean; sea		√ud 2 ya (to be wet)		saṃ + √ud + ra	samudra	√und √ud	DHP 127	kodhavaggo	na antalikkhe na <b>samudda</b>majjhe,<br/>na pabbatānaṃ vivaraṃ pavissa,<br/>na vijjati so jagatippadeso,<br/>yatthaṭṭhito mucceyya pāpakammā.				samudd	a masc	128.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samudda&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
sambodha	masc		sambujjhati					enlightenment; full awakening; perfect understanding		√budh 3 ya (to know, wake up)		saṃ + √budh > bodh + *a	sambodha	√budh	MN 3	dhammadāyādasuttaṃ	lobhassa ca pahānāya dosassa ca pahānāya atthi majjhimā paṭipadā cakkhukaraṇī ñāṇakaraṇī upasamāya abhiññāya <b>sambodhāya</b> nibbānāya saṃvattati				sambodh	a masc	185.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sambodha&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
sara	masc							reed					śara		TH 228	sarabhaṅgattheragāthā	<b>sare</b> hatthehi bhañjitvā,<br/>katvāna kuṭim'acchisaṃ,<br/>tena me <b>sara</b>bhaṅgo'ti,<br/>nāmaṃ sammutiyā ahu.				sar	a masc	118.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sara&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
sara	masc							arrow; lit. reed					śara		DHP 304	pakiṇṇakavaggo	dūre santo pakāsenti,<br/>himavanto'va pabbato,<br/>asant'ettha na dissanti,<br/>rattiṃ khittā yathā <b>sarā</b>.				sar	a masc	118.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sara&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
sara	masc		sarati					sound; voice; tone		√sar 1 a (to make sound)		√sar + a	svara	√svṛ √svar	AN 3.83	gadrabhasuttaṃ	tassa na tādiso vaṇṇo hoti seyyathā'pi gunnaṃ, na tādiso <b>saro</b> hoti seyyathā'pi gunnaṃ, na tādisaṃ padaṃ hoti seyyathā'pi gunnaṃ.				sar	a masc	118.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sara&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
sara	masc		sarati					memory; recall		√sar 1 a (to remember)		√sar + a	smara	√smṛ	SN 35.244	dukkhadhammasuttaṃ	tassa ce, bhikkhave, bhikkhuno evaṃ carato evaṃ viharato kadāci karahaci satisammosā uppajjanti, pāpakā akusalā <b>sara</b>saṅkappā saṃyojaniyā, dandho, bhikkhave, satuppādo				sar	a masc	118.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sara&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
sara	masc		sarati					(gram) vowel; vowel of a syllable; lit. sound		√sar 1 a (to make sound)		√sar + a	svara	√svṛ √svar	kaccāyana	samāsakappa 337	samās'antagatānaṃ nāmānam'anto <b>saro</b> kvaci akāro hoti. devānaṃ rājā devarājo, devarājā, devānaṃ sakhā devasakho, devasakhā, pañca ahāni pañc'āhaṃ, satt'āhaṃ, pañcagavaṃ, chatt'upāhanaṃ, upasaradaṃ, visāl'akkho, vimukho.				sar	a masc	118.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sara&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
sara	masc		sarati					lake; stream; water-flow; tide; lit. flow		√sar 1 a (to go, flow)		√sar + a	saras	√sṛ	SN 1.27	sarasuttaṃ	kuto <b>sarā</b> nivattanti,<br/>kattha vaṭṭaṃ na vattati,<br/>kattha nāmañ'ca rūpañ'ca,<br/>asesaṃ uparujjhatī'ti.				sar	a masc	118.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sara&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
salla	masc							(any sharp pointed object which causes pain) arrow; spike; dagger; dart; barb					śalya		SNP 22	uṭṭhānasuttaṃ<br/>cūḷavaggo 10	pamādo rajo pamādo,<br/>pamād'ānupatito rajo,<br/>appamādena vijjāya,<br/>abbahe <b>sallam</b>'attano'ti.				sall	a masc	112.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=salla&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
salla	masc												śalya								sall	a masc	112.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=salla&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
salla	masc												śalya								sall	a masc	112.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=salla&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
saṃvara	masc		saṃvarati				+loc	control (according to); restraint (according to); holding back (according to)		√var 1 a (to cover, dress, restrain)		saṃ + √var + a	saṃvara	√vṛ	DHP 185	buddhavaggo	anūpavādo anūpaghāto,<br/>pātimokkhe ca <b>saṃvaro</b>,<br/>mattaññutā ca bhattasmiṃ,<br/>pantañ'ca sayan'āsanaṃ,<br/>adhicitte ca āyogo,<br/>etaṃ buddhāna sāsanaṃ.				saṃvar	a masc	214.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṃvara&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
saṃvara	masc		saṃvarati				+instr or +gen	control (over); restraint (of); holding back (of)		√var 1 a (to cover, dress, restrain)		saṃ + √var + a	saṃvara	√vṛ	DHP 360	bhikkhuvaggo	cakkhunā <b>saṃvaro</b> sādhu,<br/>sādhu sotena <b>saṃvaro</b>,<br/>ghānena <b>saṃvaro</b> sādhu,<br/>sādhu jivhāya <b>saṃvaro</b>.				saṃvar	a masc	214.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṃvara&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
sāmika	masc		sāmī					owner				sāmī + ka	svāmika, svāmin		MN 54	potaliyasuttaṃ	tam'enaṃ jano disvā evaṃ vadeyya, bhogī vata, bho, puriso, evaṃ kira bhogino bhogāni bhuñjantī'ti. tam'enaṃ <b>sāmikā</b> yattha yatth'eva passeyyuṃ tattha tatth'eva sāni hareyyuṃ. taṃ kiṃ maññasi, gahapati, alaṃ nu kho tassa purisassa aññathattāyā'ti?				sāmik	a masc	176.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sāmika&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
sāmika	masc		sāmī					husband				sāmī + ka	svāmika, svāmin		AN 4.73	sappurisasuttaṃ	seyyathāpi, bhikkhave, vadhukā yaññad'eva rattiṃ vā divaṃ vā ānītā hoti, tāva'd'ev'assā tibbaṃ hir'ottappaṃ paccupaṭṭhitaṃ hoti sassuyā'pi sasure'pi <b>sāmike</b>'pi antamaso dāsakammakaraporisesu.				sāmik	a masc	176.0	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sāmika&entry.1433863141=Pāli Class Vocab"">Fix it here</a>."	a-masc	
