sentence	count
phandāpeti āpatti thullaccayassa ṭhānā cāveti āpatti	30
sattā kāyassa bhedā paraṃ maraṇā apāyaṃ	30
pañcapi jātiyo dasapi jātiyo vīsampi jātiyo	30
sāragavesī sārapariyesanaṃ caramāno mahato rukkhassa tiṭṭhato	30
sacchikatvā pavedeti so dhammaṃ deseti ādikalyāṇaṃ	30
ujjhāyanti khiyyanti vipācenti kathañhi nāma samaṇā	30
vijjā uppannā tamo vihato āloko uppanno	30
yena bhagavā tenañjaliṃ paṇāmetvā bhagavantaṃ etadavoca	30
taṃ vo pahīnaṃ hitāya sukhāya bhavissati	30
vā brāhmaṇena vā devena vā mārena	30
sutadharo sutasannicayo ye te dhammā ādikalyāṇā	30
anāpatti bhikkhu saṅghādisesassa āpatti thullaccayassāti tena	30
uppannā tamo vihato āloko uppanno yathā	30
abhiññāya na sambodhāya na nibbānāya saṃvattati	30
uppannaṃ parappavādaṃ sahadhammena suniggahitaṃ niggahetvā sappāṭihāriyaṃ	30
samannāgato mātugāmo kāyassa bhedā paraṃ maraṇā	30
pavedeti so dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ	30
vā pana bhonto sattā kāyasucaritena samannāgatā	30
seyyathidaṃ ekampi jātiṃ dvepi jātiyo tissopi	30
anumoditvā uṭṭhāyāsanā bhagavantaṃ abhivādetvā padakkhiṇaṃ katvā	30
abhiññā sacchikatvā pavedeti so dhammaṃ deseti	30
maggaṃ bahulīkaronto nibbānaninno hoti nibbānapoṇo nibbānapabbhāro	30
sutasannicayo ye te dhammā ādikalyāṇā majjhekalyāṇā	30
avijjā vihatā vijjā uppannā tamo vihato	30
kho no āvuso bhagavā saṃkhittena uddesaṃ	30
khiyyanti vipācenti kathañhi nāma samaṇā sakyaputtiyā	30
brāhmaṇena vā devena vā mārena vā	30
uppanno yathā taṃ appamattassa ātāpino pahitattassa	30
mama nesohamasmi na meso attāti samanupassati	30
tesaṃ kukkuccaṃ ahosi pe anāpatti bhikkhave	30
vā mārena vā brahmunā vā kenaci	30
tamo vihato āloko uppanno yathā taṃ	30
opapātika hoti tattha parinibbāyī anāvattidhamma tasmā	29
sugatiṃ sagga loka upapannāti iti dibba	29
bhikkhu sīlavant hoti pātimokkhasaṃvarasaṃvuta viharati ācāragocarasampanna	29
jātiyo paññāsampi jātiyo jātisatampi jātisahassampi jātisatasahassampi	29
loka upapannāti iti dibba cakkhu visuddha	29
sāvatthinidāna ekamantaṃ nisinna kho so bhikkhu	29
upapannāti iti dibba cakkhu visuddha atikkantamānusaka	29
jetavana obhāsetvā yena bhagavā tenupasaṅkami upasaṅkamitvā	29
vipula mahaggata appamāṇa avera abyābajjha pharitvā	29
devatā bhagavato santike imaṃ gāthaṃ abhāsi	29
etadavoca sādhu me bhante bhagavā saṃkhittena	29
piṇḍāya caritvā pacchābhattaṃ piṇḍapātapaṭikkanta yena bhagavā	29
dukkhaṃ yaṃ dukkhaṃ tadanattā yadanattā taṃ	29
bhagavato bhāsita abhinanditvā anumoditvā uṭṭhāyāsanā bhagavant	29
paṭivirata hoti kāmesumicchācāra paṭivirata hoti musāvāda	29
kāmesumicchācāra paṭivirata hoti musāvāda paṭivirata hoti	29
no hetaṃ bhante taṃ kiṃ maññati	29
sota sadda sutvā pe ghāna gandha	29
dukkaṭa phandāpeti āpatti thullaccaya ṭhāna cāveti	29
saṃyojana parikkhaya opapātika hoti tattha parinibbāyī	29
abhikkantavaṇṇa kevalakappaṃ jetavana obhāsetvā yena bhagavā	29
anna pānaṃ vattha yānaṃ mālāgandhavilepana seyyāvasathapadīpeyya	29
nadī pācīnaninnā pācīnapoṇā pācīnapabbhārā evameva kho	29
sagga loka upapannāti iti dibba cakkhu	29
āpatti dukkaṭa phandāpeti āpatti thullaccaya ṭhāna	29
rūpa netaṃ mama nesohamasmi na meso	29
samatikkama dukkhadomanassa atthaṅgama ñāya adhigama nibbāna	29
bhonto sattā kāyasucarita samannāgata vacīsucarita samannāgata	29
hoti kāmesumicchācāra paṭivirata hoti musāvāda paṭivirata	29
sadda sutvā pe ghāna gandha ghāyitvā	29
ariyakanta sīla samannāgata hoti akhaṇḍa pe	29
bhāsita abhinanditvā anumoditvā uṭṭhāyāsanā bhagavant abhivādetvā	29
caritvā pacchābhattaṃ piṇḍapātapaṭikkanta yena bhagavā tenupasaṅkami	29
pañcannaṃ orambhāgiya saṃyojana parikkhaya opapātika hoti	29
evamevaṃ bhotā gotama anekapariyāyena dhamma pakāsita	29
sugata duggata yathākammūpaga satta pajānāti ime	29
bhikkhave sadevaka loka samāraka sabrahmaka sassamaṇabrāhmaṇa	29
orambhāgiya saṃyojana parikkhaya opapātika hoti tattha	29
yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant etadavoca	29
duggata yathākammūpaga satta pajānāti ime vata	29
uttarāsaṅga karitvā yena bhagavā tenañjaliṃ paṇāmetvā	29
ekaṃsaṃ uttarāsaṅga karitvā yena bhagavā tenañjaliṃ	29
ārāma tena kho pana samaya bhikkhunī	29
parikkhaya opapātika hoti tattha parinibbāyī anāvattidhamma	29
kosalesu cārikā caramāna mahatā bhikkhusaṅgha saddhiṃ	29
evaṃ jānato evaṃ passato kāmāsavāpi citta	29
sādhu me bhante bhagavā saṃkhittena dhamma	29
bhikkhu bhagavant etadavoca ko nu kho	29
paccaya yena midhekacce sattā diṭṭheva dhamma	29
cāti paṭiggaṇhāti vīmaṃsati paccāharati āpatti saṅghādisesa	29
bhonto sattā kāyaduccarita samannāgata vacīduccarita samannāgata	29
saṃvaṇṇita sambhāvita ca viññū sabrahmacārī pahoti	29
dhammiyā kathāya sandassetvā samādapetvā samuttejetvā sampahaṃsetvā	29
tatra kho āyasmā sāriputta bhikkhū āmantesi	29
iti dibba cakkhu visuddha atikkantamānusaka satta	29
pācīnapoṇā pācīnapabbhārā evameva kho bhikkhave bhikkhu	29
sīla samannāgata hoti akhaṇḍa pe samādhisaṃvattanika	29
kevalakappaṃ jetavana obhāsetvā yena bhagavā tenupasaṅkami	29
bhonto sattā kāyaduccaritena samannāgatā vacīduccaritena samannāgatā	29
ārāme tena kho pana samayena bhikkhuniyo	29
saṃvaṇṇito sambhāvito ca viññūnaṃ sabrahmacārīnaṃ pahoti	29
dukkaṭassa phandāpeti āpatti thullaccayassa ṭhānā cāveti	29
āpatti dukkaṭassa phandāpeti āpatti thullaccayassa ṭhānā	29
etadavoca abhikkantaṃ bho gotama abhikkantaṃ bho	29
kosalesu cārikaṃ caramāno mahatā bhikkhusaṅghena saddhiṃ	29
evaṃ jānato evaṃ passato kāmāsavāpi cittaṃ	29
bhāsitaṃ abhinanditvā anumoditvā uṭṭhāyāsanā bhagavantaṃ abhivādetvā	29
bhikkhu bhagavantaṃ etadavoca ko nu kho	29
viyattā vinītā visāradā bahussutā dhammadharā dhammānudhammappaṭipannā	29
parikkhayā opapātiko hoti tattha parinibbāyī anāvattidhammo	29
kathaṃ sāraṇīyaṃ vītisāretvā ekamantaṃ nisīdiṃsu ekamantaṃ	29
bhagavato bhāsitaṃ abhinanditvā anumoditvā uṭṭhāyāsanā bhagavantaṃ	29
opapātiko hoti tattha parinibbāyī anāvattidhammo tasmā	29
pācīnapoṇā pācīnapabbhārā evameva kho bhikkhave bhikkhu	29
sāvatthinidānaṃ ekamantaṃ nisinno kho so bhikkhu	29
saṃyojanānaṃ parikkhayā opapātiko hoti tattha parinibbāyī	29
adinnādānā paṭivirato hoti kāmesumicchācārā paṭivirato hoti	29
dhammiyā kathāya sandassetvā samādapetvā samuttejetvā sampahaṃsetvā	29
lokaṃ upapannāti iti dibbena cakkhunā visuddhena	29
maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjeyya	29
maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjanti	29
saggaṃ lokaṃ upapannāti iti dibbena cakkhunā	29
etadavoca sādhu me bhante bhagavā saṃkhittena	29
ekaṃsaṃ uttarāsaṅgaṃ karitvā yena bhagavā tenañjaliṃ	29
upapannāti iti dibbena cakkhunā visuddhena atikkantamānusakena	29
orambhāgiyānaṃ saṃyojanānaṃ parikkhayā opapātiko hoti tattha	29
yena bhagavā tenupasaṅkami pe ekamantaṃ nisinno	29
bhonto sattā kāyasucaritena samannāgatā vacīsucaritena samannāgatā	29
pañcannaṃ orambhāgiyānaṃ saṃyojanānaṃ parikkhayā opapātiko hoti	29
sace agāraṃ ajjhāvasati rājā hoti cakkavattī	29
annaṃ pānaṃ vatthaṃ yānaṃ mālāgandhavilepanaṃ seyyāvasathapadīpeyyaṃ	29
sīlehi samannāgato hoti akhaṇḍehi pe samādhisaṃvattanikehi	29
ariyakantehi sīlehi samannāgato hoti akhaṇḍehi pe	29
nadī pācīnaninnā pācīnapoṇā pācīnapabbhārā evameva kho	29
vipulena mahaggatena appamāṇena averena abyābajjhena pharitvā	29
gacchāmi dhammañca bhikkhusaṅghañca upāsakaṃ maṃ bhavaṃ	29
uttarāsaṅgaṃ karitvā yena bhagavā tenañjaliṃ paṇāmetvā	29
saddaṃ sutvā pe ghānena gandhaṃ ghāyitvā	29
bhikkhu araññagato vā rukkhamūlagato vā suññāgāragato	29
devatā bhagavato santike imaṃ gāthaṃ abhāsi	29
tatra kho āyasmā sāriputto bhikkhū āmantesi	29
sādhu me bhante bhagavā saṃkhittena dhammaṃ	29
cāti paṭiggaṇhāti vīmaṃsati paccāharati āpatti saṅghādisesassa	29
dukkhaṃ yaṃ dukkhaṃ tadanattā yadanattā taṃ	29
samatikkamāya dukkhadomanassānaṃ atthaṅgamāya ñāyassa adhigamāya nibbānassa	29
paccayo yena midhekacce sattā diṭṭheva dhamme	29
sugatiṃ saggaṃ lokaṃ upapannāti iti dibbena	29
iti dibbena cakkhunā visuddhena atikkantamānusakena satte	29
sotena saddaṃ sutvā pe ghānena gandhaṃ	29
bhagavantaṃ etadavoca abhikkantaṃ bho gotama abhikkantaṃ	29
jātiyo paññāsampi jātiyo jātisatampi jātisahassampi jātisatasahassampi	29
evamevaṃ bhotā gotamena anekapariyāyena dhammo pakāsito	29
vepulla bhāvanā pāripūriyā chandaṃ janeti vāyamati	28
jhāna upasampajja viharati so imameva kāyaṃ	28
samaṇa vā brāhmaṇa vā anna pānaṃ	28
suvaṇṇadubbaṇṇa tāni abhibhuyya jānāti passāmīti evaṃsaññī	28
vihātabba ahorattānusikkhī kusalesu dhamma puna caparaṃ	28
bhagavato etamatthaṃ ārocesi pe anujānāti bhikkhave	28
manasi karohi bhāsissāmīti evaṃ bhanteti kho	28
imasmiṃ dhammavinaya vuddhi virūḷhi vepulla āpajjissatīti	28
dukkha domanassa upāyāsa dukkhotiṇṇa dukkhapareta appeva	28
maraṇa sugatiṃ sagga loka upapannāti iti	28
ca vāyāma ca ussāha ca ussoḷhī	28
saggasaṃvattanika iṭṭha kantāya manāpa hitāya sukhāya	28
pana bhonto sattā kāyasucarita samannāgata vacīsucarita	28
ettha deva chandaṃ pajaha jīvita apekkhaṃ	28
nihitadaṇḍa nihitasattha lajjī dayāpanna sabbapāṇabhūtahitānukampī viharati	28
kho so bhikkhu bhagavant etadavoca ko	28
parisuddha brahmacariyaṃ abhivadanti tathārūpāssa dhamma bahussuta	28
bhagavato paccassosi bhagavā etadavoca katama ca	28
āyasmato sāriputta paccassosi āyasmā sāriputta etadavoca	28
sati kiṃ upādāya kiṃ abhinivissa evaṃ	28
sādhukaṃ manasi karohi bhāsissāmīti evaṃ bhanteti	28
dakkhantīti evamevaṃ bhotā gotama anekapariyāyena dhamma	28
pāṇātipāta paṭivirata adinnādāna paṭivirata kāmesumicchācāra paṭivirata	28
dukkhotiṇṇa dukkhapareta appeva nāma imassa kevala	28
nisīdi ekamantaṃ nisinna kho so bhikkhu	28
pītipāmojja vihātabba ahorattānusikkhī kusalesu dhamma puna	28
domanassa upāyāsa dukkhotiṇṇa dukkhapareta appeva nāma	28
yatvādhikaraṇamenaṃ manindriya asaṃvuta viharantaṃ abhijjhādomanassa pāpaka	28
bhikkhu sabrahmacārī piya ca hoti manāpa	28
uttānīkaroti uppanna parappavāda sahadhammena suniggahita niggahetvā	28
satthu ceva saṃvaṇṇita sambhāvita ca viññū	28
gāthaṃ udānaṃ itivuttaka jātaka abbhutadhamma vedalla	28
manindriya asaṃvuta viharantaṃ abhijjhādomanassa pāpaka akusala	28
geyya veyyākaraṇa gāthaṃ udānaṃ itivuttaka jātaka	28
niraya upapanna ime vā pana bhonto	28
paṇīta khādanīya bhojanīya sahatthā santappesi sampavāresi	28
upasampanna upasampanna sutvā upasampanna pesuñña upasaṃharati	28
ceva saṃvaṇṇita sambhāvita ca viññū sabrahmacārī	28
ussoḷhī ca appaṭivānī ca sati ca	28
kāmehi pe paṭhamaṃ jhāna upasampajja viharati	28
vinipāta niraya upapanna ime vā pana	28
veyyākaraṇa gāthaṃ udānaṃ itivuttaka jātaka abbhutadhamma	28
parideva dukkha domanassa upāyāsa dukkhotiṇṇa dukkhapareta	28
satta pajānāti ime vata bhonto sattā	28
kāsāya vattha acchādetvā agāra anagāriyaṃ pabbajeyyanti	28
ka saccaṃ bhagavāti vigarahi buddha bhagavā	28
saṅgha vā gaṇa vā puggala vā	28
vāyāma ca ussāha ca ussoḷhī ca	28
upādāya kiṃ abhinivissa evaṃ diṭṭhi uppajjati	28
kiṃ upādāya kiṃ abhinivissa evaṃ diṭṭhi	28
soka parideva dukkha domanassa upāyāsa dukkhotiṇṇa	28
ussāha ca ussoḷhī ca appaṭivānī ca	28
so bhikkhu bhagavant etadavoca ko nu	28
cakkhumant rūpa dakkhantīti evamevaṃ bhotā gotama	28
niṭṭhita namo tassa bhagavato arahato sammāsambuddha	28
sabrahmacārī piya ca hoti manāpa ca	28
paṭivirata adinnādāna paṭivirata kāmesumicchācāra paṭivirata musāvāda	28
upāyāsa dukkhotiṇṇa dukkhapareta appeva nāma imassa	28
bhiyyobhāva vepulla bhāvanā pāripūriyā chandaṃ janeti	28
sovaggika sukhavipāka saggasaṃvattanika iṭṭha kantāya manāpa	28
ca appaṭivānī ca sati ca sampajaññañca	28
bhāvanā pāripūriyā chandaṃ janeti vāyamati vīriya	28
rūpa dakkhantīti evamevaṃ bhotā gotama anekapariyāyena	28
dhamma deseti tena ca sāvaka vinetīti	28
chando ca vāyāma ca ussāha ca	28
yathākammūpaga satta pajānāti ime vata bhonto	28
idaṃ dukkhanti yathābhūtaṃ pajānāti ayaṃ dukkhasamudayoti	28
asammosa bhiyyobhāva vepulla bhāvanā pāripūriyā chandaṃ	28
ca ussāha ca ussoḷhī ca appaṭivānī	28
sutta geyya veyyākaraṇa gāthaṃ udānaṃ itivuttaka	28
sukhavipāka saggasaṃvattanika iṭṭha kantāya manāpa hitāya	28
vesālī viharati mahāvana kūṭāgārasālā atha kho	28
bhikkhu yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant	28
pāripūriyā chandaṃ janeti vāyamati vīriya ārabhati	28
panetaṃ vutta kiñcetaṃ paṭicca vutta idha	28
ca ussoḷhī ca appaṭivānī ca sati	28
suvaṇṇadubbaṇṇāni tāni abhibhuyya jānāmi passāmīti evaṃsaññī	28
ca appaṭivānī ca sati ca sampajaññañca	28
jhānaṃ upasampajja viharati so imameva kāyaṃ	28
pana bhonto sattā kāyasucaritena samannāgatā vacīsucaritena	28
bhiyyobhāvāya vepullāya bhāvanāya pāripūriyā chandaṃ janeti	28
manindriyaṃ asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā akusalā	28
veyyākaraṇaṃ gāthaṃ udānaṃ itivuttakaṃ jātakaṃ abbhutadhammaṃ	28
kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṃ pabbajeyyanti	28
bhāvanāya pāripūriyā chandaṃ janeti vāyamati vīriyaṃ	28
vesāliyaṃ viharati mahāvane kūṭāgārasālāyaṃ atha kho	28
cakkhumanto rūpāni dakkhantīti evamevaṃ bhotā gotamena	28
sabrahmacārīnaṃ piyo ca hoti manāpo ca	28
nisīdi ekamantaṃ nisinno kho so bhikkhu	28
ca vāyāmo ca ussāho ca ussoḷhī	28
satthu ceva saṃvaṇṇito sambhāvito ca viññūnaṃ	28
kāmehi pe paṭhamaṃ jhānaṃ upasampajja viharati	28
dakkhantīti evamevaṃ bhotā gotamena anekapariyāyena dhammo	28
ka saccaṃ bhagavāti vigarahi buddho bhagavā	28
sādhukaṃ manasi karohi bhāsissāmīti evaṃ bhanteti	28
yatvādhikaraṇamenaṃ manindriyaṃ asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā	28
parisuddhaṃ brahmacariyaṃ abhivadanti tathārūpāssa dhammā bahussutā	28
maraṇā sugatiṃ saggaṃ lokaṃ upapannāti iti	28
paṭivirato hoti adinnādānā paṭivirato hoti kāmesumicchācārā	28
upasampanno upasampannassa sutvā upasampannassa pesuññaṃ upasaṃharati	28
upādāya kiṃ abhinivissa evaṃ diṭṭhi uppajjati	28
samaṇassa vā brāhmaṇassa vā annaṃ pānaṃ	28
hoti adinnādānā paṭivirato hoti kāmesumicchācārā paṭivirato	28
ceva saṃvaṇṇito sambhāvito ca viññūnaṃ sabrahmacārīnaṃ	28
vihātabbaṃ ahorattānusikkhinā kusalesu dhammesu puna caparaṃ	28
asammosāya bhiyyobhāvāya vepullāya bhāvanāya pāripūriyā chandaṃ	28
ettha deva chandaṃ pajaha jīvite apekkhaṃ	28
pītipāmojjena vihātabbaṃ ahorattānusikkhinā kusalesu dhammesu puna	28
pāripūriyā chandaṃ janeti vāyamati vīriyaṃ ārabhati	28
chando ca vāyāmo ca ussāho ca	28
vinipātaṃ nirayaṃ upapannā ime vā pana	28
bhagavato etamatthaṃ ārocesuṃ pe anujānāmi bhikkhave	28
ussāho ca ussoḷhī ca appaṭivānī ca	28
manasi karohi bhāsissāmīti evaṃ bhanteti kho	28
ca ussoḷhī ca appaṭivānī ca sati	28
suttaṃ geyyaṃ veyyākaraṇaṃ gāthaṃ udānaṃ itivuttakaṃ	28
dhammaṃ deseti tena ca sāvake vinetīti	28
rūpāni dakkhantīti evamevaṃ bhotā gotamena anekapariyāyena	28
sati kiṃ upādāya kiṃ abhinivissa evaṃ	28
geyyaṃ veyyākaraṇaṃ gāthaṃ udānaṃ itivuttakaṃ jātakaṃ	28
so bhikkhu bhagavantaṃ etadavoca ko nu	28
kho so bhikkhu bhagavantaṃ etadavoca ko	28
kiṃ upādāya kiṃ abhinivissa evaṃ diṭṭhi	28
vāyāmo ca ussāho ca ussoḷhī ca	28
rūpaṃ netaṃ mama nesohamasmi na meso	28
mama esohamasmi eso me attāti samanupassati	28
idaṃ dukkhanti yathābhūtaṃ pajānāti ayaṃ dukkhasamudayoti	28
ussoḷhī ca appaṭivānī ca sati ca	28
panetaṃ vuttaṃ kiñcetaṃ paṭicca vuttaṃ idha	28
ca ussāho ca ussoḷhī ca appaṭivānī	28
bhikkhu sabrahmacārīnaṃ piyo ca hoti manāpo	28
nirayaṃ upapannā ime vā pana bhonto	28
bhikkhu yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavantaṃ	28
vepullāya bhāvanāya pāripūriyā chandaṃ janeti vāyamati	28
imasmiṃ dhammavinaye vuddhiṃ virūḷhiṃ vepullaṃ āpajjissatīti	28
bhagavā tenupasaṅkami pe ekamantaṃ nisinno kho	28
gāthaṃ udānaṃ itivuttakaṃ jātakaṃ abbhutadhammaṃ vedallaṃ	28
dhammiyā kathāya sandasseti samādapeti samuttejeti sampahaṃseti	27
dhamma pe rūpa kho bhikkhave sati	27
mārisa moggallāna evamidhekacca sattā kāya bheda	27
nappasīdati na santiṭṭhati na vimuccati etaṃ	27
nāma imassa kevala dukkhakkhandha antakiriyā paññāyethāti	27
kho devānaminda evamidhekacca sattā kāya bheda	27
devānaminda evamidhekacca sattā kāya bheda paraṃ	27
pe saṅgha pe ariyakanta sīla samannāgata	27
vimuccati etaṃ santanti passato tassa mayhaṃ	27
bhante dhamma pe rūpa kho bhikkhave	27
na vimuccati etaṃ santanti passato tassa	27
saṃvaṭṭakappa anekepi vivaṭṭakappa anekepi saṃvaṭṭavivaṭṭakappa amutrāsiṃ	27
saṃvaṭṭavivaṭṭakappa amutrāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra	27
anekepi saṃvaṭṭakappa anekepi vivaṭṭakappa anekepi saṃvaṭṭavivaṭṭakappa	27
pahāna hoti tañca pajānāti yathā ca	27
orambhāgiya saṃyojana parikkhaya opapātika tattha parinibbāyī	27
bhikkhave bhikkhu sīla nissāya sīla patiṭṭhāya	27
bhāveti vīriyasamādhi pe cittasamādhi pe vīmaṃsāsamādhippadhānasaṅkhārasamannāgata	27
cakkhundriya asaṃvuta viharantaṃ abhijjhādomanassa pāpaka akusala	27
nissajjitabba saṅgha vā gaṇa vā puggala	27
ayaṃ dukkhanirodhoti yathābhūtaṃ pajānāti ayaṃ dukkhanirodhagāmī	27
dīghāyuka vaṇṇavanto sukhabahulāti tassa evaṃ hoti	27
kusalānaṃ dhamma ṭhitiyā asammosa bhiyyobhāva vepulla	27
dhamma ṭhitiyā asammosa bhiyyobhāva vepulla bhāvanā	27
udāyī akkhātā mayā sāvaka paṭipadā yathāpaṭipanna	27
ayaṃ dukkhasamudayoti yathābhūtaṃ pajānāti ayaṃ dukkhanirodhoti	27
ayampi dhamma sāraṇīya piyakaraṇa garukaraṇa saṅgaha	27
ruci aññatra anussava aññatra ākāraparivitakka aññatra	27
dhamma iṭṭha kantā manāpa piyarūpa kāmūpasaṃhita	27
pajānāti ayaṃ dukkhanirodhagāmī paṭipadāti yathābhūtaṃ pajānāti	27
parikkhaya opapātika tattha parinibbāyī anāvattidhamma tasmā	27
paṭivirata atha kho eteva bahutara sattā	27
puggala evaṃ cetasā ceto paricca pajānāti	27
bhaṇitanti vinidhāya diṭṭhiṃ vinidhāya khantiṃ vinidhāya	27
anekepi vivaṭṭakappa anekepi saṃvaṭṭavivaṭṭakappa amutrāsiṃ evaṃnāma	27
kevalaparipuṇṇa parisuddha brahmacariyaṃ abhivadanti tathārūpāssa dhamma	27
diṭṭheva dhamma aññā sati vā upādisesa	27
sammākammanta sammāājīva sammāvāyāma sammāsati sammāsamādhi ayaṃ	27
rūpa kho bhikkhave sati rūpa upādāya	27
ajjhāvasatā ekantaparipuṇṇa ekantaparisuddha saṅkhalikhita brahmacariyaṃ carituṃ	27
appeva nāma imassa kevala dukkhakkhandha antakiriyā	27
bhikkhū āmantesi āvuso bhikkhaveti āvusoti kho	27
aṭṭhaṅgika maggo seyyathidaṃ sammādiṭṭhi pe sammāsamādhi	27
atha kho bhagavā āyasmant ānanda āmantesi	27
duggati vinipāta niraya upapanna ime vā	27
etthesā taṇhā uppajjamāna uppajjati ettha nivisamāna	27
pajānāti ime vata bhonto sattā kāyaduccarita	27
upahata attānaṃ pariharati sāvajja ca hoti	27
ceva raho ca ayampi dhamma sāraṇīya	27
bhagavant abbhācikkhi na hi sādhu bhagavato	27
ariya aṭṭhaṅgika maggo seyyathidaṃ sammādiṭṭhi pe	27
ca bhikkhave asaṅkhatagāmimagga idha bhikkhave bhikkhu	27
moggallāna evamidhekacca sattā kāya bheda paraṃ	27
khata upahata attānaṃ pariharati sāvajja ca	27
dhamma sayaṃ abhiññā sacchikatvā upasampajja viharanti	27
pariyāpuṇāti sutta geyya veyyākaraṇa gāthaṃ udānaṃ	27
pāṭikaṅkha diṭṭheva dhamma aññā sati vā	27
pāhuneyya dakkhiṇeyya añjalikaraṇīya anuttara puññakkhetta loka	27
pana samaya aññatara bhikkhu gilāna hoti	27
so tuṇhassa yassa nakkhamati so bhāsati	27
na santiṭṭhati na vimuccati etaṃ santanti	27
vaṇṇavanto sukhabahulāti tassa evaṃ hoti aho	27
karoti bahu vata me kata assāti	27
santiṭṭhati na vimuccati etaṃ santanti passato	27
ca hotu anārambha ca saparikkamana cāti	27
manasi karoti bahu vata me kata	27
manoviññeyya dhamma iṭṭha kantā manāpa piyarūpa	27
sukara agāra ajjhāvasatā ekantaparipuṇṇa ekantaparisuddha saṅkhalikhita	27
attānaṃ pariharati sāvajja ca hoti sānuvajja	27
anekepi saṃvaṭṭavivaṭṭakappa amutrāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa	27
apāyaṃ duggati vinipāta niraya upapanna ime	27
pajānāti ayaṃ dukkhanirodhoti yathābhūtaṃ pajānāti ayaṃ	27
tassa puṭṭha viyākāsi mātalī devasārathi vipāka	27
sāsana manasi karoti bahu vata me	27
iddhividhā paccanubhoti ekopi hutvā bahudhā hoti	27
evametaṃ yathābhūtaṃ sammappaññāya daṭṭhabba evaṃ passaṃ	27
atha kho apara devatā bhagavato santike	27
sātarūpa etthesā taṇhā uppajjamāna uppajjati ettha	27
kho mārisa moggallāna evamidhekacca sattā kāya	27
pajānāti ayaṃ dukkhasamudayoti yathābhūtaṃ pajānāti ayaṃ	27
ayaṃ kho bhikkhu hetu ayaṃ paccaya	27
etaṃ santanti passato tassa mayhaṃ ānanda	27
akkhātā mayā sāvaka paṭipadā yathāpaṭipanna me	27
vā puggala vā evañca pana bhikkhave	27
mā bhagavant abbhācikkhi na hi sādhu	27
puggala vā evañca pana bhikkhave nissajjitabba	27
ṭhitiyā asammosa bhiyyobhāva vepulla bhāvanā pāripūriyā	27
sambhāvita ca viññū sabrahmacārī pahoti cāyasmā	27
aññatra ruci aññatra anussava aññatra ākāraparivitakka	27
aññatara phalaṃ pāṭikaṅkha diṭṭheva dhamma aññā	27
bhagavā dhāretu ajjatagge pāṇupeta saraṇa gatanti	27
evaṃ vutta aññatara bhikkhu bhagavant etadavoca	27
phalaṃ pāṭikaṅkha diṭṭheva dhamma aññā sati	27
bhagavā vesālī viharati mahāvana kūṭāgārasālā atha	27
bhikkhave imaṃ puggala vadāmi kathañca bhikkhave	27
piyarūpa sātarūpa etthesā taṇhā uppajjamāna uppajjati	27
rājagaha viharati veḷuvana kalandakanivāpa atha kho	27
vinidhāya diṭṭhiṃ vinidhāya khantiṃ vinidhāya ruci	27
taṇhā uppajjamāna uppajjati ettha nivisamāna nivisati	27
imaṃ puggala vadāmi kathañca bhikkhave puggala	27
aññatra anussava aññatra ākāraparivitakka aññatra diṭṭhinijjhānakkhanti	27
mayā sāvaka paṭipadā yathāpaṭipanna me sāvaka	27
pe cittasamādhi pe vīmaṃsāsamādhippadhānasaṅkhārasamannāgata iddhipāda bhāveti	27
sandassesi samādapesi samuttejesi sampahaṃsesi atha kho	27
bhikkhū bhagavato paccassosi bhagavā etadavoca katama	27
phala aññatara phalaṃ pāṭikaṅkha diṭṭheva dhamma	27
bhagavaṃmūlaka no bhante dhamma pe rūpa	27
upasampanna sutvā upasampanna pesuñña upasaṃharati itthannāma	27
metaṃ bhante bhagavato sutaṃ sammukhā paṭiggahita	27
bhagavato sāsana manasi karoti bahu vata	27
na hoti tathāgata paraṃ maraṇa idameva	27
gaṇa vā puggala vā evañca pana	27
vivekanissita virāganissita nirodhanissita vossaggapariṇāmī evaṃ kho	27
yathā taṃ appamatta ātāpī pahitatta viharanta	27
nayidaṃ sukara agāra ajjhāvasatā ekantaparipuṇṇa ekantaparisuddha	27
vitthārena atthaṃ avibhatta vitthārena atthaṃ vibhajituṃ	27
āmantesi āvuso bhikkhaveti āvusoti kho te	27
hoti tattha parinibbāyī anāvattidhamma tasmā loka	27
āvuso bhikkhaveti āvusoti kho te bhikkhū	27
hoti tañca pajānāti yathā ca pahīna	27
vivaṭṭakappa anekepi saṃvaṭṭavivaṭṭakappa amutrāsiṃ evaṃnāma evaṃgotta	27
vā gaṇa vā puggala vā evañca	27
paro loka natthi sattā opapātika natthi	27
dvinnaṃ phala aññatara phalaṃ pāṭikaṅkha diṭṭheva	27
saddhāya aññatra ruci aññatra anussava aññatra	27
