7 words	count
chandaṃ pajaha jīvita apekkhaṃ mākāsi imāni te	26
mudubhūta kammaniya ṭhita āneñjappatta āsava khayañāṇa citta	26
sammāvācā sammākammanta sammāājīva sammāvāyāma sammāsati sammāsamādhi ayaṃ	26
te bhikkhū āyasmato sāriputta paccassosi āyasmā sāriputta	26
bhikkhū āyasmato sāriputta paccassosi āyasmā sāriputta etadavoca	26
vā brāhmaṇa vā anna pānaṃ vattha yānaṃ	26
natthi sattā opapātika natthi sukatadukkaṭa kamma phalaṃ	26
evaṃ puṭṭha tumhe bhikkhave tesaṃ aññatitthiya paribbājaka	26
sāriputta tenupasaṅkami upasaṅkamitvā āyasmant sāriputta saddhiṃ sammodi	26
jīvita apekkhaṃ mākāsi imāni te deva caturāsīti	26
jīvite apekkhaṃ mākāsi imāni te deva caturāsīti	26
pajaha jīvite apekkhaṃ mākāsi imāni te deva	26
bhikkhave aññaṃ ekadhammampi samanupassāmi yena anuppannā vā	26
taṃ dukkhaṃ yaṃ dukkhaṃ tadanattā yadanattā taṃ	26
bhikkhūnaṃ pāṭikaṅkhā no parihāni yāvakīvañca bhikkhave bhikkhū	26
sammāvācā sammākammanto sammāājīvo sammāvāyāmo sammāsati sammāsamādhi ayaṃ	26
bhikkhū āyasmato sāriputtassa paccassosuṃ āyasmā sāriputto etadavoca	26
ime vata bhonto sattā kāyaduccaritena samannāgatā vacīduccaritena	26
parisuddhaṃ brahmacariyaṃ abhivadanti tathārūpāssa dhammā bahussutā honti	26
tiṇṇaṃ saṅgati phasso phassapaccayā vedanā vedanāpaccayā taṇhā	26
na nibbidāya na virāgāya na nirodhāya na	26
kho bhikkhave sati rūpaṃ upādāya rūpaṃ abhinivissa	26
sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā ekībhāvāya	26
vata bhonto sattā kāyaduccaritena samannāgatā vacīduccaritena samannāgatā	26
vā brāhmaṇassa vā annaṃ pānaṃ vatthaṃ yānaṃ	26
visuddhiyā sokaparidevānaṃ samatikkamāya dukkhadomanassānaṃ atthaṅgamāya ñāyassa adhigamāya	26
vipāko diṭṭhe ceva dhamme abhisamparāyañcāti so iti	26
deva chandaṃ pajaha jīvite apekkhaṃ mākāsi imāni	26
avaca mā bhagavantaṃ abbhācikkhi na hi sādhu	26
diṭṭhe ceva dhamme abhisamparāyañcāti so iti paṭisaṅkhāya	26
niccā vā aniccā vāti aniccā bhante pe	26
itipi natthi paro loko natthi sattā opapātikā	26
sattānaṃ visuddhiyā sokaparidevānaṃ samatikkamāya dukkhadomanassānaṃ atthaṅgamāya ñāyassa	26
yadaniccaṃ taṃ dukkhaṃ yaṃ dukkhaṃ tadanattā yadanattā	26
ettha deva chandaṃ pajaha jīvite apekkhaṃ mākāsi	26
upekkhāsambojjhaṅgaṃ bhāveti vivekanissitaṃ virāganissitaṃ nirodhanissitaṃ vossaggapariṇāmiṃ evaṃ	26
attāti evametaṃ yathābhūtaṃ sammappaññāya daṭṭhabbaṃ evaṃ passaṃ	26
āvi ceva raho ca ayampi dhammo sāraṇīyo	26
suṇāhi sādhukaṃ manasi karohi bhāsissāmīti evaṃ bhanteti	26
brāhmaṇassa vā annaṃ pānaṃ vatthaṃ yānaṃ mālāgandhavilepanaṃ	26
paridevehi dukkhehi domanassehi upāyāsehi dukkhotiṇṇo dukkhapareto appeva	26
bhagavantaṃ abbhācikkhi na hi sādhu bhagavato abbhakkhānaṃ	26
vigatūpakkilese mudubhūte kammaniye ṭhite āneñjappatte āsavānaṃ khayañāṇāya	26
loko natthi sattā opapātikā natthi sukatadukkaṭānaṃ kammānaṃ	26
dhammā pe rūpe kho bhikkhave sati rūpaṃ	26
evaṃ puṭṭhā tumhe bhikkhave tesaṃ aññatitthiyānaṃ paribbājakānaṃ	26
maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi dukkhotiṇṇo	26
esāhaṃ bhavantaṃ gotamaṃ saraṇaṃ gacchāmi dhammañca bhikkhusaṅghañca	26
meso attāti evametaṃ yathābhūtaṃ sammappaññāya daṭṭhabbaṃ evaṃ	26
pe ekamantaṃ nisinno kho so bhikkhu bhagavantaṃ	26
tampi niccaṃ vā aniccaṃ vāti aniccaṃ bhante	26
bhagavā etasmiṃ nidāne etasmiṃ pakaraṇe bhikkhusaṅghaṃ sannipātāpetvā	26
sārapariyesanaṃ caramāno mahato rukkhassa tiṭṭhato sāravato atikkammeva	26
bhikkhu pārājikassa āpatti thullaccayassāti tena kho pana	26
kho bhagavā etasmiṃ nidāne etasmiṃ pakaraṇe bhikkhusaṅghaṃ	26
anaṅgaṇe vigatūpakkilese mudubhūte kammaniye ṭhite āneñjappatte āsavānaṃ	26
anekavihitaṃ iddhividhaṃ paccanubhoti ekopi hutvā bahudhā hoti	26
sattā opapātikā natthi sukatadukkaṭānaṃ kammānaṃ phalaṃ vipākoti	26
anāpatti bhikkhu pārājikassa āpatti thullaccayassāti tena kho	26
asaṅkhatagāmimaggo pe katamo ca bhikkhave asaṅkhatagāmimaggo idha	26
aneke kusalā dhammā bhāvanāpāripūriṃ gacchanti ayaṃ attho	26
natthi sattā opapātikā natthi sukatadukkaṭānaṃ kammānaṃ phalaṃ	26
kho sambahulā bhikkhū yena bhagavā tenupasaṅkamiṃsu upasaṅkamitvā	26
chandaṃ pajaha jīvite apekkhaṃ mākāsi imāni te	26
jātisahassampi jātisatasahassampi anekepi saṃvaṭṭakappe anekepi vivaṭṭakappe anekepi	26
samaṇassa vā brāhmaṇassa vā annaṃ pānaṃ vatthaṃ	26
viññāṇaṃ netaṃ mama nesohamasmi na meso attāti	26
jātisatampi jātisahassampi jātisatasahassampi anekepi saṃvaṭṭakappe anekepi vivaṭṭakappe	26
jātisatasahassampi anekepi saṃvaṭṭakappe anekepi vivaṭṭakappe anekepi saṃvaṭṭavivaṭṭakappe	26
nāhaṃ bhikkhave aññaṃ ekadhammampi samanupassāmi yena anuppannā	26
te vata aññatra phassā paṭisaṃvedissantīti netaṃ ṭhānaṃ	26
jātiyo paññāsampi jātiyo jātisatampi jātisahassampi jātisatasahassampi anekepi	26
rūpe kho bhikkhave sati rūpaṃ upādāya rūpaṃ	26
jātiyo jātisatampi jātisahassampi jātisatasahassampi anekepi saṃvaṭṭakappe anekepi	26
natthi paro loko natthi sattā opapātikā natthi	26
pe rūpe kho bhikkhave sati rūpaṃ upādāya	26
sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya anuttaraṃ sammāsambodhiṃ abhisambuddhoti	26
samatikkamāya dukkhadomanassānaṃ atthaṅgamāya ñāyassa adhigamāya nibbānassa sacchikiriyāya	26
vā annaṃ pānaṃ vatthaṃ yānaṃ mālāgandhavilepanaṃ seyyāvasathapadīpeyyaṃ	26
paṭisaṃvedeti sukhaṃ vā dukkhaṃ vā adukkhamasukhaṃ vā	26
mudubhūte kammaniye ṭhite āneñjappatte āsavānaṃ khayañāṇāya cittaṃ	26
sammāpaṭipannā ye imañca lokaṃ parañca lokaṃ sayaṃ	26
sokaparidevānaṃ samatikkamāya dukkhadomanassānaṃ atthaṅgamāya ñāyassa adhigamāya nibbānassa	26
upāyāsehi dukkhotiṇṇo dukkhapareto appeva nāma imassa kevalassa	26
pāpako vipāko diṭṭhe ceva dhamme abhisamparāyañcāti so	26
te bhikkhū āyasmato sāriputtassa paccassosuṃ āyasmā sāriputto	26
sokehi paridevehi dukkhehi domanassehi upāyāsehi dukkhotiṇṇo dukkhapareto	26
dukkhehi domanassehi upāyāsehi dukkhotiṇṇo dukkhapareto appeva nāma	26
domanassehi upāyāsehi dukkhotiṇṇo dukkhapareto appeva nāma imassa	26
paññāsampi jātiyo jātisatampi jātisahassampi jātisatasahassampi anekepi saṃvaṭṭakappe	26
loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya anuttaraṃ	26
kho te bhikkhū āyasmato sāriputtassa paccassosuṃ āyasmā	26
yaṃnūnāhaṃ kesamassuṃ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā	26
vuttā bhagavatā bahudukkhā bahupāyāsā ādīnavo ettha bhiyyo	26
samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya anuttaraṃ sammāsambodhiṃ	26
aneke pāpakā akusalā dhammā sambhavanti ayaṃ anattho	26
ca aneke kusalā dhammā bhāvanāpāripūriṃ gacchanti ayaṃ	26
yatvādhikaraṇamenaṃ cakkhundriyaṃ asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā akusalā	26
sukhā vedanā dukkhā vedanā adukkhamasukhā vedanā imā	26
muta viññāta patta pariyesita anuvicarita manasā tatrāpi	25
rāgapariyuṭṭhita citta hoti na dosapariyuṭṭhita citta hoti	25
asassata lokoti vā pe neva hoti na	25
etadahosi acchariyaṃ vata bho abbhutaṃ vata bho	25
bheda paraṃ maraṇa sugatiṃ sagga loka upapajjantīti	25
maṃ vindati sūta disvā pucchati taṃ mātalī	25
sādhu kho pana tathārūpa arahataṃ dassana hotīti	25
virajjamāna sammā vimuccamāna sammā pariyantadassāvī sammadattha abhisamecca	25
sassato lokoti vā asassata lokoti vā pe	25
nisīdi ekamantaṃ nisinna kho so bhikkhu bhagavant	25
anussarati nevassa tasmiṃ samaya rāgapariyuṭṭhita citta hoti	25
nibbānaninna hoti nibbānapoṇa nibbānapabbhāra idha bhikkhave bhikkhu	25
sambahula bhikkhū yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant	25
viyatta vinīta visārada bahussuta dhammadhara dhammānudhammappaṭipanna sāmīcippaṭipanna	25
vivittaṃ senāsana bhajati arañña rukkhamūla pabbata kandaraṃ	25
visārada bahussuta dhammadhara dhammānudhammappaṭipanna sāmīcippaṭipanna anudhammacārī saka	25
kiñci viññāṇa atītānāgatapaccuppanna ajjhattaṃ vā bahiddhā vā	25
mohapariyuṭṭhita citta hoti ujugatamevassa tasmiṃ samaya citta	25
evamevaṃ kho bhikkhave appaka te sattā ye	25
dosapariyuṭṭhita citta hoti na mohapariyuṭṭhita citta hoti	25
tatra vo chando pahātabba rāga pahātabba chandarāga	25
hoti nissajjitabba saṅgha vā gaṇa vā puggala	25
nisinna kho te bhikkhū bhagavant etadavoca idha	25
sammā nibbindamāna sammā virajjamāna sammā vimuccamāna sammā	25
tassa saṃvara paṭipajjati rakkhati manindriya manindriya saṃvaraṃ	25
yatthassa te uppanna pāpaka akusala dhamma aparisesa	25
senāsana bhajati arañña rukkhamūla pabbata kandaraṃ giriguhā	25
āsana gahetvā ekamantaṃ nisīdi ekamantaṃ nisinna kho	25
saṃvaṭṭavivaṭṭakappa amutrāsiṃ evaṃnāma evaṃgotta evaṃvaṇṇa evamāhāra evaṃsukhadukkhappaṭisaṃvedī	25
hi bhikkhave puthujjana tathāgata vaṇṇa vadamāna vadeyya	25
bhajati arañña rukkhamūla pabbata kandaraṃ giriguhā susāna	25
vā hi bhikkhave puthujjana tathāgata vaṇṇa vadamāna	25
na mohapariyuṭṭhita citta hoti ujugatamevassa tasmiṃ samaya	25
karitvā yena bhagavā tenañjaliṃ paṇāmetvā bhagavant etadavoca	25
āsana nisīdi nisajja kho bhagavā bhikkhū āmantesi	25
vipariṇāmadhamma api nu taṃ anupādāya evaṃ diṭṭhi	25
nīca āsana gahetvā ekamantaṃ nisīdi ekamantaṃ nisinna	25
samaya rāgapariyuṭṭhita citta hoti na dosapariyuṭṭhita citta	25
padhānamanvāya anuyogamanvāya appamādamanvāya sammāmanasikāramanvāya tathārūpa cetosamādhi phusati	25
hoti na dosapariyuṭṭhita citta hoti na mohapariyuṭṭhita	25
iṭṭha kantā manāpa piyarūpa kāmūpasaṃhita rajanīya ime	25
vinīta visārada bahussuta dhammadhara dhammānudhammappaṭipanna sāmīcippaṭipanna anudhammacārī	25
nibbānaninna hoti nibbānapoṇa nibbānapabbhāra kathañca bhikkhave bhikkhu	25
bhikkhave dhamma samannāgata yathābhataṃ nikkhitta evaṃ niraya	25
hoti na mohapariyuṭṭhita citta hoti ujugatamevassa tasmiṃ	25
samaya bhagavā vesālī viharati mahāvana kūṭāgārasālā atha	25
te uppanna pāpaka akusala dhamma aparisesa nirujjhati	25
citta hoti na dosapariyuṭṭhita citta hoti na	25
bhikkhu sammā nibbindamāna sammā virajjamāna sammā vimuccamāna	25
bhavo bhavapaccayā jāti jātipaccayā jarāmaraṇa sokaparidevadukkhadomanassupāyāsā sambhavati	25
tiṃsampi jātiyo cattālīsampi jātiyo paññāsampi jātiyo jātisatampi	25
jātiyo cattālīsampi jātiyo paññāsampi jātiyo jātisatampi jātisahassampi	25
sabbaṃ rūpa netaṃ mama nesohamasmi na meso	25
sammā virajjamāna sammā vimuccamāna sammā pariyantadassāvī sammadattha	25
nevassa tasmiṃ samaya rāgapariyuṭṭhita citta hoti na	25
bahulīkaronta nibbānaninna hoti nibbānapoṇa nibbānapabbhāra idha bhikkhave	25
bahulīkaronta nibbānaninna hoti nibbānapoṇa nibbānapabbhāra kathañca bhikkhave	25
pītisukha abhisandeti parisandeti paripūreti parippharati nāssa kiñci	25
sammā vimuccamāna sammā pariyantadassāvī sammadattha abhisamecca diṭṭheva	25
yaṃ kiñci viññāṇa atītānāgatapaccuppanna ajjhattaṃ vā bahiddhā	25
vā asassata lokoti vā pe neva hoti	25
ko nu kho bho gotama hetu ko	25
pāda sirasā vandati appābādha appātaṅka lahuṭṭhāna bala	25
anuyogamanvāya appamādamanvāya sammāmanasikāramanvāya tathārūpa cetosamādhi phusati yathāsamāhite	25
citta hoti na mohapariyuṭṭhita citta hoti ujugatamevassa	25
brahmacariyaṃ abhivadanti tathārūpāssa dhamma bahussuta honti dhātā	25
paññatta āsana nisīdi nisajja kho bhagavā bhikkhū	25
samudayañca atthaṅgamañca assādañca ādīnavañca nissaraṇañca yathābhūtaṃ viditvā	25
āpatti dukkaṭa anupasampanna vematika āpatti dukkaṭa anupasampanna	25
bhagavatā dhamma sandiṭṭhika akālika ehipassika opaneyyika paccattaṃ	25
vimuccamāna sammā pariyantadassāvī sammadattha abhisamecca diṭṭheva dhamma	25
vīsampi jātiyo tiṃsampi jātiyo cattālīsampi jātiyo paññāsampi	25
rūpa atītānāgatapaccuppanna ajjhattaṃ vā bahiddhā vā oḷārika	25
nu kho bho gotama hetu ko paccaya	25
citta hoti ujugatamevassa tasmiṃ samaya citta hoti	25
vindati sūta disvā pucchati taṃ mātalī devasārathi	25
ātappamanvāya padhānamanvāya anuyogamanvāya appamādamanvāya sammāmanasikāramanvāya tathārūpa cetosamādhi	25
jhāna upasampajja viharati vitakkavicārā vūpasama ajjhattaṃ sampasādana	25
na dosapariyuṭṭhita citta hoti na mohapariyuṭṭhita citta	25
dasapi jātiyo vīsampi jātiyo tiṃsampi jātiyo cattālīsampi	25
aññatara nīca āsana gahetvā ekamantaṃ nisīdi ekamantaṃ	25
nibbindamāna sammā virajjamāna sammā vimuccamāna sammā pariyantadassāvī	25
dhamma samannāgata yathābhataṃ nikkhitta evaṃ niraya katama	25
sirasā vandati appābādha appātaṅka lahuṭṭhāna bala phāsuvihāra	25
dhamma anvāssavati tassa saṃvara paṭipajjati rakkhati manindriya	25
mahābhūtā aparisesa nirujjhati seyyathidaṃ pathavīdhātu āpodhātu tejodhātu	25
aparisesa nirujjhati seyyathidaṃ pathavīdhātu āpodhātu tejodhātu vāyodhātūti	25
paṭhamaṃ jhāna upasampajja viharati vitakkavicārā vūpasama ajjhattaṃ	25
cattāro iddhipāda bhāvita bahulīkata yānīkata vatthukata anuṭṭhita	25
iddhipāda bhāvita bahulīkata yānīkata vatthukata anuṭṭhita paricita	25
lokoti vā asassata lokoti vā pe neva	25
vitakkavicārā vūpasama pe dutiyaṃ jhāna upasampajja viharati	25
iti vā hi bhikkhave puthujjana tathāgata vaṇṇa	25
dhamma sandiṭṭhika akālika ehipassika opaneyyika paccattaṃ veditabba	25
jātiyo tiṃsampi jātiyo cattālīsampi jātiyo paññāsampi jātiyo	25
anvāssavati tassa saṃvara paṭipajjati rakkhati manindriya manindriya	25
jātiyo vīsampi jātiyo tiṃsampi jātiyo cattālīsampi jātiyo	25
bhikkhave duvidhena vadāmi sevitabbampi asevitabbampi tañca aññamaññaṃ	25
cattāro mahābhūtā aparisesa nirujjhati seyyathidaṃ pathavīdhātu āpodhātu	25
tasmiṃ samaya rāgapariyuṭṭhita citta hoti na dosapariyuṭṭhita	25
appamādamanvāya sammāmanasikāramanvāya tathārūpa cetosamādhi phusati yathāsamāhite citta	25
yaṃ kiñci viññāṇaṃ atītānāgatapaccuppannaṃ ajjhattaṃ vā bahiddhā	25
bhikkhu sammā nibbindamāno sammā virajjamāno sammā vimuccamāno	25
aparisesā nirujjhanti seyyathidaṃ pathavīdhātu āpodhātu tejodhātu vāyodhātūti	25
evamevaṃ kho bhikkhave appakā te sattā ye	25
vimuccamāno sammā pariyantadassāvī sammadatthaṃ abhisamecca diṭṭheva dhamme	25
bahulīkaronto nibbānaninno hoti nibbānapoṇo nibbānapabbhāro idha bhikkhave	25
ekamantaṃ nisīdi ekamantaṃ nisinno kho āyasmā sāriputto	25
nibbānaninno hoti nibbānapoṇo nibbānapabbhāro kathañca bhikkhave bhikkhu	25
mutaṃ viññātaṃ pattaṃ pariyesitaṃ anuvicaritaṃ manasā tatrāpi	25
vindati sūta disvā pucchāmi taṃ mātali devasārathi	25
cattāro iddhipādā bhāvitā bahulīkatā yānīkatā vatthukatā anuṭṭhitā	25
gotamaṃ saraṇaṃ gacchāmi dhammañca bhikkhusaṅghañca upāsakaṃ maṃ	25
bahulīkaronto nibbānaninno hoti nibbānapoṇo nibbānapabbhāro kathañca bhikkhave	25
sassato lokoti vā asassato lokoti vā pe	25
dhammo sandiṭṭhiko akāliko ehipassiko opaneyyiko paccattaṃ veditabbo	25
dasapi jātiyo vīsampi jātiyo tiṃsampi jātiyo cattālīsampi	25
sabbaṃ rūpaṃ netaṃ mama nesohamasmi na meso	25
sammā virajjamāno sammā vimuccamāno sammā pariyantadassāvī sammadatthaṃ	25
sambahulā bhikkhū yena bhagavā tenupasaṅkamiṃsu upasaṅkamitvā bhagavantaṃ	25
hoti na mohapariyuṭṭhitaṃ cittaṃ hoti ujugatamevassa tasmiṃ	25
iti vā hi bhikkhave puthujjano tathāgatassa vaṇṇaṃ	25
yatthassa te uppannā pāpakā akusalā dhammā aparisesā	25
anussarati nevassa tasmiṃ samaye rāgapariyuṭṭhitaṃ cittaṃ hoti	25
bhikkhave duvidhena vadāmi sevitabbampi asevitabbampi tañca aññamaññaṃ	25
hi bhikkhave puthujjano tathāgatassa vaṇṇaṃ vadamāno vadeyya	25
nibbānaninno hoti nibbānapoṇo nibbānapabbhāro idha bhikkhave bhikkhu	25
ye te dhammā ādikalyāṇā majjhekalyāṇā pariyosānakalyāṇā sātthaṃ	25
bhavantaṃ gotamaṃ saraṇaṃ gacchāmi dhammañca bhikkhusaṅghañca upāsakaṃ	25
dukkhotiṇṇo dukkhapareto appeva nāma imassa kevalassa dukkhakkhandhassa	25
karitvā yena bhagavā tenañjaliṃ paṇāmetvā bhagavantaṃ etadavoca	25
sammā vimuccamāno sammā pariyantadassāvī sammadatthaṃ abhisamecca diṭṭheva	25
vipariṇāmadhammaṃ api nu taṃ anupādāya evaṃ diṭṭhi	25
etadahosi acchariyaṃ vata bho abbhutaṃ vata bho	25
vā asassato lokoti vā pe neva hoti	25
iddhipādā bhāvitā bahulīkatā yānīkatā vatthukatā anuṭṭhitā paricitā	25
cittaṃ hoti na mohapariyuṭṭhitaṃ cittaṃ hoti ujugatamevassa	25
paññatte āsane nisīdi nisajja kho bhagavā bhikkhū	25
na mohapariyuṭṭhitaṃ cittaṃ hoti ujugatamevassa tasmiṃ samaye	25
samayaṃ bhagavā vesāliyaṃ viharati mahāvane kūṭāgārasālāyaṃ atha	25
rāgapariyuṭṭhitaṃ cittaṃ hoti na dosapariyuṭṭhitaṃ cittaṃ hoti	25
hoti na dosapariyuṭṭhitaṃ cittaṃ hoti na mohapariyuṭṭhitaṃ	25
cittaṃ hoti ujugatamevassa tasmiṃ samaye cittaṃ hoti	25
cittaṃ hoti na dosapariyuṭṭhitaṃ cittaṃ hoti na	25
tiṃsampi jātiyo cattālīsampi jātiyo paññāsampi jātiyo jātisatampi	25
samudayañca atthaṅgamañca assādañca ādīnavañca nissaraṇañca yathābhūtaṃ viditvā	25
cattāro mahābhūtā aparisesā nirujjhanti seyyathidaṃ pathavīdhātu āpodhātu	25
nibbindamāno sammā virajjamāno sammā vimuccamāno sammā pariyantadassāvī	25
ātappamanvāya padhānamanvāya anuyogamanvāya appamādamanvāya sammāmanasikāramanvāya tathārūpaṃ cetosamādhiṃ	25
saṃvaṭṭavivaṭṭakappe amutrāsiṃ evaṃnāmo evaṃgotto evaṃvaṇṇo evamāhāro evaṃsukhadukkhappaṭisaṃvedī	25
tatra vo chando pahātabbo rāgo pahātabbo chandarāgo	25
bhikkhū anekapariyāyena vigarahitvā bhagavato etamatthaṃ ārocesuṃ pe	25
mahābhūtā aparisesā nirujjhanti seyyathidaṃ pathavīdhātu āpodhātu tejodhātu	25
ko nu kho bho gotama hetu ko	25
pītisukhena abhisandeti parisandeti paripūreti parippharati nāssa kiñci	25
jātiyo cattālīsampi jātiyo paññāsampi jātiyo jātisatampi jātisahassampi	25
lokoti vā asassato lokoti vā pe neva	25
te uppannā pāpakā akusalā dhammā aparisesā nirujjhanti	25
nu kho bho gotama hetu ko paccayo	25
rūpaṃ atītānāgatapaccuppannaṃ ajjhattaṃ vā bahiddhā vā oḷārikaṃ	25
jātiyo tiṃsampi jātiyo cattālīsampi jātiyo paññāsampi jātiyo	25
bhikkhave sāhāraṃ vadāmi no anāhāraṃ ko cāhāro	25
brahmacariyaṃ abhivadanti tathārūpāssa dhammā bahussutā honti dhātā	25
jātiyo vīsampi jātiyo tiṃsampi jātiyo cattālīsampi jātiyo	25
te dhammā ādikalyāṇā majjhekalyāṇā pariyosānakalyāṇā sātthaṃ sabyañjanaṃ	25
dhamme pe saṅghe pe ariyakantehi sīlehi samannāgato	25
mohapariyuṭṭhitaṃ cittaṃ hoti ujugatamevassa tasmiṃ samaye cittaṃ	25
sādhu kho pana tathārūpānaṃ arahataṃ dassanaṃ hotīti	25
maṃ vindati sūta disvā pucchāmi taṃ mātali	25
samaye rāgapariyuṭṭhitaṃ cittaṃ hoti na dosapariyuṭṭhitaṃ cittaṃ	25
tasmiṃ samaye rāgapariyuṭṭhitaṃ cittaṃ hoti na dosapariyuṭṭhitaṃ	25
virajjamāno sammā vimuccamāno sammā pariyantadassāvī sammadatthaṃ abhisamecca	25
sammā nibbindamāno sammā virajjamāno sammā vimuccamāno sammā	25
nevassa tasmiṃ samaye rāgapariyuṭṭhitaṃ cittaṃ hoti na	25
bhikkhave dhammehi samannāgato yathābhataṃ nikkhitto evaṃ niraye	25
vā hi bhikkhave puthujjano tathāgatassa vaṇṇaṃ vadamāno	25
mettāsahagatena cetasā ekaṃ disaṃ pharitvā viharati tathā	25
dosapariyuṭṭhitaṃ cittaṃ hoti na mohapariyuṭṭhitaṃ cittaṃ hoti	25
dhammehi samannāgato yathābhataṃ nikkhitto evaṃ niraye katamehi	25
na dosapariyuṭṭhitaṃ cittaṃ hoti na mohapariyuṭṭhitaṃ cittaṃ	25
bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjantīti	25
vīsampi jātiyo tiṃsampi jātiyo cattālīsampi jātiyo paññāsampi	25
bhagavatā dhammo sandiṭṭhiko akāliko ehipassiko opaneyyiko paccattaṃ	25
kiñci viññāṇaṃ atītānāgatapaccuppannaṃ ajjhattaṃ vā bahiddhā vā	25
viyattā vinītā visāradā bahussutā dhammadharā dhammānudhammappaṭipannā sāmīcippaṭipannā	25
dukkhapareto appeva nāma imassa kevalassa dukkhakkhandhassa antakiriyā	25
āsane nisīdi nisajja kho bhagavā bhikkhū āmantesi	25
nisīdi ekamantaṃ nisinno kho so bhikkhu bhagavantaṃ	25
iṭṭhā kantā manāpā piyarūpā kāmūpasaṃhitā rajanīyā ime	25
asassato lokoti vā pe neva hoti na	25
piyarūpa sātarūpa etthesā taṇhā pahīyamāna pahīyati ettha	24
āvuso tena bhagavatā jānatā passanta arahatā sammāsambuddha	24
anuvicarita manasā tatrāpi na saññī assa saññī	24
javasampanno ca hoti vaṇṇasampanna ca ārohapariṇāhasampanno ca	24
kho aññatara bhikkhu yena bhagavā tenupasaṅkami upasaṅkamitvā	24
bhikkhū bhagavato paccassosi bhagavā etadavoca katama ca	24
samudayañca atthaṅgamañca assādañca ādīnavañca nissaraṇañca yathābhūtaṃ nappajānāti	24
bhagavā saṃkhittena dhamma desetu yamahaṃ bhagavato dhamma	24
ye hi keci samaṇa vā brāhmaṇa vā	24
bhikkhū bhagavato etamatthaṃ ārocesi atha kho bhagavā	24
sādhu bhagavato abbhakkhāna na hi bhagavā evaṃ	24
vā sabbaṃ rūpa netaṃ mama nesohamasmi na	24
bhagavā rājagaha viharati veḷuvana kalandakanivāpa atha kho	24
sātacca padhāna yassa citta na namati ātappa	24
hi sādhu bhagavato abbhakkhāna na hi bhagavā	24
pallaṅkena kamati seyyathāpi pakkhī sakuṇa imepi candimasūriyā	24
ca hotu anārambha ca saparikkamana cāti tassa	24
bhikkhu tasmiṃ samaya viharati ātāpī sampajāna satimant	24
ca virāga pe tatiyaṃ jhāna upasampajja viharati	24
anuyoga sātacca padhāna yassa citta na namati	24
bhikkhu sabbaso rūpasaññā samatikkamā paṭighasaññā atthaṅgama nānattasaññā	24
pe dadeyyāti pe dadeyyunti pe āyasmato dammīti	24
pariyesita anuvicarita manasā tatrāpi na saññī assa	24
kālamakāsi tassa kukkucca ahosi pe anāpatti bhikkhu	24
yaṃ bala āgamma tathāgata āsabha ṭhānaṃ paṭijānāti	24
tassa citta na namati ātappa anuyoga sātacca	24
samaya viharati ātāpī sampajāna satimant vineyya loka	24
tamenaṃ bhikkhave yama rājā evamāha ambho purisa	24
kho pāpaka vipāka diṭṭha ceva dhamma abhisamparāyañcāti	24
sāriputta saddhiṃ sammodi sammodanīya kathaṃ sāraṇīya vītisāretvā	24
na ca koci sahadhammika vādānuvāda gārayha ṭhānaṃ	24
na namati ātappa anuyoga sātacca padhāna yassa	24
tena kho pana samaya aññatara bhikkhuno mocanādhippāyassa	24
aññaṃ byākaroti khīṇa jāti vusita brahmacariyaṃ kata	24
saṃkhittena dhamma desetu yamahaṃ bhagavato dhamma sutvā	24
aññatara bhikkhu yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavant	24
upekkhāsahagata cetasā vipula mahaggata appamāṇa avera abyāpajja	24
svākkhāta bhagavatā dhamma sandiṭṭhika akālika ehipassika opaneyyika	24
samuddaninna samuddapoṇa samuddapabbhāra evameva kho bhikkhave bhikkhu	24
na ittaraṃ manasikaronta no amanasikaronta paññavant no	24
bhante bhagavā saṃkhittena dhamma desetu yamahaṃ bhagavato	24
me bhante bhagavā saṃkhittena dhamma desetu yamahaṃ	24
dhamma tassa yā ratti vā divasa vā	24
vā paṇīta vā bhojana yāvadatthaṃ pāripūriṃ tassa	24
santike vā sabbaṃ rūpa netaṃ mama nesohamasmi	24
virāganissita nirodhanissita vossaggapariṇāmī evaṃ kho bhikkhave bhikkhu	24
āgamma tathāgata āsabha ṭhānaṃ paṭijānāti parisā sīhanāda	24
hoti yaṃ bala āgamma tathāgata āsabha ṭhānaṃ	24
sujāto mātito ca pitito ca saṃsuddhagahaṇika yāva	24
maggaṃ bhāveti ariya aṭṭhaṅgika maggaṃ bahulīkaroti kathañca	24
maggaṃ bhāveti ariya aṭṭhaṅgika maggaṃ bahulīkaroti idha	24
lūkha vā paṇīta vā bhojana yāvadatthaṃ pāripūriṃ	24
