4 words	count
karaṇīyaṃ nāparaṃ itthattāyāti pajānāmīti	50
eteva bahutarā sattā ye	50
anāpatti bhikkhu saṅghādisesassa āpatti	50
acchariyaṃ vata bho abbhutaṃ	50
abhiññāya pariññāya parikkhayāya pahānāya	50
sugato athāparaṃ etadavoca satthā	50
catūhi bhikkhave dhammehi samannāgato	50
katvā bhikkhū āmantesi anujānāmi	50
tasmā tuṇhī evametaṃ dhārayāmīti	50
imasmiṃ dhammavinaye vuddhiṃ virūḷhiṃ	50
vata bho abbhutaṃ vata	50
bhāsitaṃ abhinanditvā anumoditvā uṭṭhāyāsanā	50
evaṃ kalyāṇo kittisaddo abbhuggato	50
bhikkhū āmantesi anujānāmi bhikkhave	50
anadhigatassa adhigamāya asacchikatassa sacchikiriyāya	50
pañca kāmaguṇa samappita samaṅgībhūta	49
musā bhaṇāmīti bhaṇita hoti	49
vā sukhuma vā hīnaṃ	49
āmasati parāmasati pe gaṇhāti	49
kathañhi nāma tvaṃ moghapurisa	49
purisa samiñjita vā bāhā	49
avibhajitvā uṭṭhāyāsanā vihāra paviṭṭha	49
vā paṇīta vā yaṃ	49
tassa saṃvara paṭipajjati rakkhati	49
musā bhaṇati bhaṇanta hoti	49
kho bhikkhave tīhi dhamma	49
appahāya taṃ diṭṭhiṃ appaṭinissajjitvā	49
vā hīnaṃ vā paṇīta	49
saṃkhittena uddesaṃ uddisitvā vitthārena	49
samiñjita vā bāhā pasāreyya	49
vā yaṃ dūre santike	49
evameva kho bhikkhave appaka	49
appahāya taṃ citta appahāya	49
paṇīta vā yaṃ dūre	49
uddesaṃ uddisitvā vitthārena atthaṃ	49
vācaṃ appahāya taṃ citta	49
nibbindaṃ virajjati virāga vimuccati	49
sukhuma vā hīnaṃ vā	49
uppanna pāpaka akusala dhamma	49
dukkhanirodhagāmī paṭipadāti yoga karaṇīyoti	49
bhaṇāmīti bhaṇita hoti musā	49
bhaṇati bhaṇanta hoti musā	49
samannāgata hoti itipi so	49
atthaṃ avibhajitvā uṭṭhāyāsanā vihāra	49
parāmasati pe gaṇhāti chupati	49
manasi karohi bhāsissāmīti evaṃ	49
balavant purisa samiñjita vā	49
bhaṇanta hoti musā bhaṇāmīti	49
hoti musā bhaṇati bhaṇanta	49
yathābhataṃ nikkhitta evaṃ sagga	49
bhaṇita hoti musā mayā	49
ca sampajāna sukhañca kāya	49
pubbevassa hoti musā bhaṇati	49
hoti musā mayā bhaṇitanti	49
taṃ citta appahāya taṃ	49
hoti musā bhaṇāmīti bhaṇita	49
pahāna kusalānaṃ dhamma upasampadā	49
citta appahāya taṃ diṭṭhiṃ	49
aveccappasāda samannāgata hoti itipi	49
suṇāti sādhukaṃ manasi karohi	49
uddisitvā vitthārena atthaṃ avibhajitvā	49
virāga upekkhaka ca viharati	49
dūre santike vā sabbaṃ	49
vitthārena atthaṃ avibhajitvā uṭṭhāyāsanā	49
ayaṃ dukkhanirodhagāmī paṭipadāti yoga	49
idaṃ dukkhanti yoga karaṇīya	49
hīnaṃ vā paṇīta vā	49
kho bhagavā āyasmant ānanda	49
balavā puriso samiñjitaṃ vā	49
musā bhaṇāmīti bhaṇitassa hoti	49
kho bhikkhave tīhi dhammehi	49
appahāya taṃ diṭṭhiṃ appaṭinissajjitvā	49
puriso samiñjitaṃ vā bāhaṃ	49
pubbevassa hoti musā bhaṇissanti	49
sukhumaṃ vā hīnaṃ vā	49
satte passati cavamāne upapajjamāne	49
āsane nisīdi atha kho	49
uddesaṃ uddisitvā vitthārena atthaṃ	49
bhaṇantassa hoti musā bhaṇāmīti	49
nibbindaṃ virajjati virāgā vimuccati	49
parāmasati pe gaṇhāti chupati	49
vā hīnaṃ vā paṇītaṃ	49
appahāya taṃ cittaṃ appahāya	49
vā paṇītaṃ vā yaṃ	49
avibhajitvā uṭṭhāyāsanā vihāraṃ paviṭṭho	49
evameva kho bhikkhave appakā	49
vācaṃ appahāya taṃ cittaṃ	49
saṃkhittena uddesaṃ uddisitvā vitthārena	49
hoti musā mayā bhaṇitanti	49
hoti musā bhaṇissanti bhaṇantassa	49
musā bhaṇissanti bhaṇantassa hoti	49
bhaṇissanti bhaṇantassa hoti musā	49
idaṃ dukkhanti yogo karaṇīyo	49
vitthārena atthaṃ avibhajitvā uṭṭhāyāsanā	49
manasi karohi bhāsissāmīti evaṃ	49
hīnaṃ vā paṇītaṃ vā	49
passati cavamāne upapajjamāne hīne	49
bhaṇitassa hoti musā mayā	49
samiñjitaṃ vā bāhaṃ pasāreyya	49
atthaṃ avibhajitvā uṭṭhāyāsanā vihāraṃ	49
dūre santike vā sabbaṃ	49
vā sukhumaṃ vā hīnaṃ	49
vā oḷārikaṃ vā sukhumaṃ	49
bahiddhā vā oḷārikaṃ vā	49
dukkhanirodhagāminī paṭipadāti yogo karaṇīyoti	49
hoti musā bhaṇāmīti bhaṇitassa	49
suṇāhi sādhukaṃ manasi karohi	49
paṇītaṃ vā yaṃ dūre	49
cittaṃ appahāya taṃ diṭṭhiṃ	49
āmasati parāmasati pe gaṇhāti	49
bhaṇāmīti bhaṇitassa hoti musā	49
vā yaṃ dūre santike	49
uddisitvā vitthārena atthaṃ avibhajitvā	49
vā bahiddhā vā oḷārikaṃ	49
taṃ cittaṃ appahāya taṃ	49
oḷārikaṃ vā sukhumaṃ vā	49
ayaṃ dukkhanirodhagāminī paṭipadāti yogo	49
kathañhi nāma tvaṃ moghapurisa	49
bhikkhave bhikkhu pāṭikaṅkha no	48
moha ca me citta	48
so idaṃ dukkhanti yathābhūtaṃ	48
paṭisaṃvedeti yaṃ taṃ ariya	48
sukha aññaṃ sukhaṃ abhikkantatarañca	48
duvidhena vadāmi sevitabbampi asevitabbampi	48
citta na namati ātappa	48
nibbindati nibbindaṃ virajjati virāga	48
sato ca sampajāna sukhañca	48
samatikkamma anantaṃ viññāṇanti viññāṇañcāyatana	48
pāṭikaṅkha kusalesu dhamma no	48
pe anāpatti bhikkhu pārājika	48
vuddhiyeva bhikkhave bhikkhu pāṭikaṅkha	48
na namati ātappa anuyoga	48
rūpa niccaṃ vā anicca	48
upasampajja viharati ayaṃ vuccati	48
anāpatti asañcicca assati ajānanta	48
cattāro idha bhikkhave bhikkhu	48
vajja bhayadassāvī samādāya sikkhati	48
ānanda tenupasaṅkami upasaṅkamitvā āyasmant	48
etamhā sukha aññaṃ sukhaṃ	48
pe iti sākāraṃ sauddesaṃ	48
bhikkhave dhamma samannāgata yathābhataṃ	48
yenāyasmā ānanda tenupasaṅkami upasaṅkamitvā	48
saṃkhittena bhāsita vitthārena atthaṃ	48
devamanussā buddha bhagavāti dhamma	48
tassa mayhaṃ bhikkhave etadahosi	48
saṃkhittena bhāsita evaṃ vitthārena	48
anantaṃ viññāṇanti viññāṇañcāyatana upasampajja	48
samaya bhagavā vesālī viharati	48
ekībhāva saṃvattati puna caparaṃ	48
imassa bhagavatā saṃkhittena uddesa	48
aññaṃ sukhaṃ abhikkantatarañca paṇītatarañca	48
etadavoca kiṃ nu kho	48
eka samaya bhagavā vesālī	48
bhagavā saṃkhittena uddesaṃ uddisitvā	48
na namati ātappāya anuyogāya	48
mohā ca me cittaṃ	48
samannāgato hoti itipi so	48
pāṭikaṅkhā kusalesu dhammesu no	48
etamhā sukhā aññaṃ sukhaṃ	48
pe anāpatti bhikkhu pārājikassa	48
nivesanaṃ tenupasaṅkami upasaṅkamitvā paññatte	48
sato ca sampajāno sukhañca	48
samatikkamma anantaṃ viññāṇanti viññāṇañcāyatanaṃ	48
bhikkhave dhammehi samannāgato yathābhataṃ	48
so idaṃ dukkhanti yathābhūtaṃ	48
bhagavā saṃkhittena uddesaṃ uddisitvā	48
samayaṃ bhagavā vesāliyaṃ viharati	48
aññaṃ sukhaṃ abhikkantatarañca paṇītatarañca	48
anantaṃ viññāṇanti viññāṇañcāyatanaṃ upasampajja	48
upasampajja viharati ayaṃ vuccati	48
nibbindati nibbindaṃ virajjati virāgā	48
pe iti sākāraṃ sauddesaṃ	48
cetasā ceto paricca pajānāmi	48
saṃkhittena bhāsitassa evaṃ vitthārena	48
sukhā aññaṃ sukhaṃ abhikkantatarañca	48
ca sampajāno sukhañca kāyena	48
devamanussānaṃ buddho bhagavāti dhamme	48
vuddhiyeva bhikkhave bhikkhūnaṃ pāṭikaṅkhā	48
rūpaṃ niccaṃ vā aniccaṃ	48
duvidhena vadāmi sevitabbampi asevitabbampi	48
aveccappasādena samannāgato hoti itipi	48
ekaṃ samayaṃ bhagavā vesāliyaṃ	48
cittaṃ na namati ātappāya	48
saṃkhittena bhāsitassa vitthārena atthaṃ	48
tassa mayhaṃ bhikkhave etadahosi	48
ekībhāvāya saṃvattati puna caparaṃ	48
bhikkhave bhikkhūnaṃ pāṭikaṅkhā no	48
imassa bhagavatā saṃkhittena uddesassa	48
cattāro idha bhikkhave bhikkhu	48
nacirasseva yassatthāya kulaputta sammadeva	47
tasmātiha bhikkhave evaṃ sikkhitabba	47
brāhmaṇa vā deva vā	47
caritvā pacchābhattaṃ piṇḍapātapaṭikkanta yena	47
kiñcīti ākiñcaññāyatana upasampajja viharati	47
pe anāpatti bhikkhu saṅghādisesa	47
thāmavant daḷhaparakkama anikkhittadhura kusalesu	47
cakkhusamphassapaccayā uppajjati vedayita sukhaṃ	47
vimuccati etaṃ santanti passato	47
kāya paṭisaṃvedeti yaṃ taṃ	47
amanasikāra ananta ākāsoti ākāsānañcāyatana	47
sukhañca kāya paṭisaṃvedeti yaṃ	47
vipācenti kathañhi nāma āyasmā	47
loka idameva saccaṃ moghamaññanti	47
cetaso upakkilesa paññāya dubbalīkaraṇa	47
sampajāna sukhañca kāya paṭisaṃvedeti	47
vā divasa vā āgacchati	47
vā deva vā māra	47
nikkhitta evaṃ niraya katama	47
bhiyyobhāva vepulla bhāvanā pāripūriyā	47
upasampanna khuṃsetukāmo vambhetukāmo maṅkukattukāma	47
mucci tassa kukkucca ahosi	47
ananta ākāsoti ākāsānañcāyatana upasampajja	47
deva vā māra vā	47
bahudukkha bahupāyāsa ādīnava ettha	47
no bhante dhamma pe	47
upasampanna upasampanna khuṃsetukāmo vambhetukāmo	47
vā brāhmaṇa vā deva	47
cittaṃ pakkhandati pasīdati santiṭṭhati	47
ananto ākāsoti ākāsānañcāyatanaṃ upasampajja	47
dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ	47
loko idameva saccaṃ moghamaññanti	47
vā divaso vā āgacchati	47
taṃ suṇātha pe katamo	47
nibbidāya virāgāya nirodhāya paṭipanno	47
piṇḍāya caritvā pacchābhattaṃ piṇḍapātapaṭikkanto	47
nacirasseva yassatthāya kulaputtā sammadeva	47
amanasikārā ananto ākāsoti ākāsānañcāyatanaṃ	47
thāmavā daḷhaparakkamo anikkhittadhuro kusalesu	47
pe anāpatti bhikkhu saṅghādisesassa	47
upasampannaṃ khuṃsetukāmo vambhetukāmo maṅkukattukāmo	47
mucci tassa kukkuccaṃ ahosi	47
pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ	47
vipācenti kathañhi nāma āyasmā	47
bahudukkhā bahupāyāsā ādīnavo ettha	47
paññatte āsane nisīdi atha	47
cakkhusamphassapaccayā uppajjati vedayitaṃ sukhaṃ	47
suṇātha pe katamo ca	47
upasampanno upasampannaṃ khuṃsetukāmo vambhetukāmo	47
no bhante dhammā pe	47
tasmātiha bhikkhave evaṃ sikkhitabbaṃ	47
bhiyyobhāvāya vepullāya bhāvanāya pāripūriyā	47
pe gaṇhāti chupati āpatti	46
yadanattā taṃ netaṃ mama	46
saṅgha vā gaṇa vā	46
daḷhaparakkama anikkhittadhura kusalesu dhamma	46
anāpatti bhikkhu pārājika āpatti	46
taṃ kiṃ maññati mahārāja	46
karaṇīya nāpara itthattāyāti pajānātīti	46
imāni kho bhikkhave tīṇi	46
catunnaṃ jhāna ābhicetasika diṭṭhadhammasukhavihāra	46
kusalā dhamma bhāvanāpāripūri gacchanti	46
pubbe ananussuta dhamma cakkhu	46
ananussuta dhamma cakkhu udapādi	46
katama ca bhikkhave asaṅkhatagāmimagga	46
kopañca dosañca appaccayañca pātukaroti	46
ariya aṭṭhaṅgika maggo seyyathidaṃ	46
pahāya pabbajati taṃ kudāssu	46
aneka kusalā dhamma bhāvanāpāripūri	46
karaṇīyaṃ nāparaṃ itthattāyāti pajānātīti	46
pe gaṇhāti chupati āpatti	46
imāni kho bhikkhave tīṇi	46
ariyo aṭṭhaṅgiko maggo seyyathidaṃ	46
taṃ kiṃ maññasi mahārāja	46
daḷhaparakkamo anikkhittadhuro kusalesu dhammesu	46
ananussutesu dhammesu cakkhuṃ udapādi	46
pubbe ananussutesu dhammesu cakkhuṃ	46
anāpatti bhikkhu pārājikassa āpatti	46
sāraṇīyaṃ vītisāretvā ekamantaṃ nisīdiṃsu	46
yadanattā taṃ netaṃ mama	46
bhagavato paccassosi bhagavā etadavoca	46
aneke kusalā dhammā bhāvanāpāripūriṃ	46
pahāya pabbajissāmi taṃ kudāssu	46
catunnaṃ jhānānaṃ ābhicetasikānaṃ diṭṭhadhammasukhavihārānaṃ	46
sammāājīvo sammāvāyāmo sammāsati sammāsamādhi	46
kusalā dhammā bhāvanāpāripūriṃ gacchanti	46
katamo ca bhikkhave asaṅkhatagāmimaggo	46
duggati vinipāta niraya upapanna	45
mukhato ca nāsato ca	45
maggaṃ bahulīkaronta nibbānaninna hoti	45
sandassesi samādapesi samuttejesi sampahaṃsesi	45
āmasati āpatti dukkaṭa phandāpeti	45
taṃ suṇāti katama ca	45
paraṃ maraṇa idameva saccaṃ	45
karaṇīya nāpara itthattāyāti pajānāti	45
karaṇīya nāpara itthattāyāti abbhaññāsi	45
bhante taṃ kissa hetu	45
deseti taṃ suṇāti sādhukaṃ	45
aṭṭhaṅgika maggaṃ bahulīkaronta nibbānaninna	45
tathāgata vā tathāgatasāvaka vā	45
aṭṭhaṅgika maggo seyyathidaṃ sammādiṭṭhi	45
imā kho bhikkhave tisso	45
assosuṃ kho bhikkhū tesaṃ	45
upekkhaka ca viharati sato	45
opaneyyika paccattaṃ veditabba viññūhīti	45
attānaṃ paññapenti aroga paraṃ	45
nisīdi nisajja kho bhagavā	45
pabbajati taṃ kudāssu bhavissati	45
paññapenti aroga paraṃ maraṇa	45
sādhu me bhante bhagavā	45
parinibbāyī anāvattidhamma tasmā loka	45
na santiṭṭhati na vimuccati	45
bhayadassāvī samādāya sikkhati sikkhāpada	45
yoga karaṇīya pe ayaṃ	45
nirodha upasama abhiññāya sambodha	45
virāga nirodha upasama abhiññāya	45
karaṇīya pe ayaṃ dukkhanirodhagāmī	45
yenāhaṃ tenupasaṅkami upasaṅkamitvā maṃ	45
taṃ kudāssu bhavissati kadāhaṃ	45
ayaṃ vuccati bhikkhave asaṅkhatagāmimagga	45
natthi sukatadukkaṭa kamma phalaṃ	45
ye ca kho keci	45
āpatti dukkaṭa phandāpeti āpatti	45
maraṇa idameva saccaṃ moghamaññanti	45
dhammañca bhikkhusaṅghañca upāsaka maṃ	45
upekkhāsambojjhaṅga bhāveti vivekanissita virāganissita	45
dukkhanti yoga karaṇīya pe	45
ca aneka kusalā dhamma	45
natthi sattā opapātika natthi	45
nikkhitta evaṃ sagga katama	45
yato ca kho bhikkhave	45
pharusa vācāya paṭivirata hoti	45
dukkaṭa anāpatti asañcicca assati	45
ye ca kho keci	45
yato ca kho bhikkhave	45
dhammañca bhikkhusaṅghañca upāsakaṃ maṃ	45
niccā vā aniccā vāti	45
bahulīkatā yānīkatā vatthukatā anuṭṭhitā	45
aṭṭhaṅgikaṃ maggaṃ bahulīkaronto nibbānaninno	45
assosuṃ kho bhikkhū tesaṃ	45
ayaṃ vuccati bhikkhave asaṅkhatagāmimaggo	45
ca aneke kusalā dhammā	45
dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ	45
nisīdi nisajja kho bhagavā	45
upekkhāsambojjhaṅgaṃ bhāveti vivekanissitaṃ virāganissitaṃ	45
sādhu me bhante bhagavā	45
maggaṃ bahulīkaronto nibbānaninno hoti	45
āpatti dukkaṭassa phandāpeti āpatti	45
karaṇīyo pe ayaṃ dukkhanirodhagāminī	45
yogo karaṇīyo pe ayaṃ	45
nivāsetvā pattacīvaramādāya sāvatthiṃ piṇḍāya	45
taṃ kudāssu bhavissati kadāhaṃ	45
pabbajissāmi taṃ kudāssu bhavissati	45
aṭṭhaṅgiko maggo seyyathidaṃ sammādiṭṭhi	45
natthi sattā opapātikā natthi	45
imā kho bhikkhave tisso	45
mukhato ca nāsato ca	45
paraṃ maraṇā idameva saccaṃ	45
yānīkatā vatthukatā anuṭṭhitā paricitā	45
dukkaṭassa anāpatti asañcicca assatiyā	45
na santiṭṭhati na vimuccati	45
bhante taṃ kissa hetu	45
paññapenti arogaṃ paraṃ maraṇā	45
attānaṃ paññapenti arogaṃ paraṃ	45
natthi sukatadukkaṭānaṃ kammānaṃ phalaṃ	45
āmasati āpatti dukkaṭassa phandāpeti	45
dukkhanti yogo karaṇīyo pe	45
maraṇā idameva saccaṃ moghamaññanti	45
pubbaṇhasamayaṃ nivāsetvā pattacīvaramādāya sāvatthiṃ	45
samaṇassa vā brāhmaṇassa vā	45
gotama saraṇa gacchati dhammañca	44
pāṭikaṅkha no parihāni yāvakīvañca	44
anupādāya evaṃ diṭṭhi uppajjati	44
aññatara bhikkhu yena bhagavā	44
bhikkhave vipassī bodhisatta etadahosi	44
virāga vimuccati vimutta vimuttamiti	44
iccetaṃ kusala no ce	44
sukha vedanā dukkha vedanā	44
tasmātiha bhikkhave idaṃ dukkhanti	44
vā bāhā samiñjati evameva	44
appamāṇa avera abyāpajja pharitvā	44
bhikkhave idaṃ dukkhanti yoga	44
piyarūpa kāmūpasaṃhita rajanīya tañce	44
jīvaṃ taṃ sarīranti vā	44
taṃ anupādāya evaṃ diṭṭhi	44
bhikkhu vivicceva kāmehi vivicca	44
bhante vuccati kittāvatā nu	44
pe kathañhi nāma tvaṃ	44
bhikkhu yena bhagavā tenupasaṅkami	44
evaṃ bhāvita kho bhikkhave	44
kho aññatara bhikkhu yena	44
viññāṇanti viññāṇañcāyatana upasampajja viharati	44
natthi paro loka natthi	44
vā aññaṃ jīvaṃ aññaṃ	44
pisuṇa vācāya paṭivirata hoti	44
viharati akusala dhamma pahāna	44
nu taṃ anupādāya evaṃ	44
yathābhataṃ nikkhitta evaṃ saggeti	44
rājā māgadha ajātasattu vedehiputta	44
vā nigama vā piṇḍāya	44
vā aññaṃ jīvaṃ aññaṃ	44
kho bhagavā āyasmantaṃ ānandaṃ	44
tasmātiha bhikkhave idaṃ dukkhanti	44
iccetaṃ kusalaṃ no ce	44
ehipassiko opaneyyiko paccattaṃ veditabbo	44
appamāṇena averena abyāpajjena pharitvā	44
nu taṃ anupādāya evaṃ	44
ācāragocarasampanno aṇumattesu vajjesu bhayadassāvī	44
bhikkhave idaṃ dukkhanti yogo	44
akāliko ehipassiko opaneyyiko paccattaṃ	44
nirodhāya upasamāya abhiññāya sambodhāya	44
aññataro bhikkhu yena bhagavā	44
sukhā vedanā dukkhā vedanā	44
bhikkhave vipassissa bodhisattassa etadahosi	44
anupādāya evaṃ diṭṭhi uppajjeyya	44
kho aññataro bhikkhu yena	44
deseti ādikalyāṇaṃ majjhekalyāṇaṃ pariyosānakalyāṇaṃ	44
aṇumattesu vajjesu bhayadassāvī samādāya	44
akusalānaṃ dhammānaṃ pahānāya kusalānaṃ	44
dhammānaṃ pahānāya kusalānaṃ dhammānaṃ	44
natthi paro loko natthi	44
bhikkhu yena bhagavā tenupasaṅkami	44
pharusāya vācāya paṭivirato hoti	44
taṃ anupādāya evaṃ diṭṭhi	44
pāṭikaṅkhā no parihāni yāvakīvañca	44
anāpatti asañcicca assatiyā ajānantassa	44
pe kathañhi nāma tvaṃ	44
virāgā vimuccati vimuttasmiṃ vimuttamiti	44
bhikkhu vivicceva kāmehi vivicca	44
vā nigamaṃ vā piṇḍāya	44
jīvaṃ taṃ sarīranti vā	44
vā bāhaṃ samiñjeyya evameva	44
piyarūpā kāmūpasaṃhitā rajanīyā tañce	44
virāgāya nirodhāya upasamāya abhiññāya	44
bahulīkatā mahapphalā hoti mahānisaṃsā	44
pahānāya kusalānaṃ dhammānaṃ upasampadāya	44
rājā māgadho ajātasattu vedehiputto	44
aṭṭhaṃsu ekamantaṃ ṭhita kho	43
catunnaṃ iddhipāda bhāvitatta bahulīkatatta	43
bhikkhave duvidhena vadāmi sevitabbampi	43
bho gotama pe upāsaka	43
citta na pakkhandati nappasīdati	43
na pakkhandati nappasīdati na	43
hoti tathāgata paraṃ maraṇātipissa	43
itthisaññī sāratta ca bhikkhu	43
pakkhandati nappasīdati na santiṭṭhati	43
imāni kho bhikkhave pañca	43
tiṇṇaṃ saṅgati phassa phassapaccayā	43
bhavissāmāti sallekha karaṇīya pare	43
yampidaṃ diṭṭha sutaṃ muta	43
dhamma upasampadā thāmavant daḷhaparakkama	43
yampidaṃ cakkhusamphassapaccayā uppajjati vedayita	43
mayāti sampajānamusā bhaṇanta āpatti	43
bhagavā āyasmant ānanda āmantesi	43
dhammiyā kathāya sandassesi samādapesi	43
kāmūpasaṃhita rajanīya tañce bhikkhu	43
vacasā paricita manasānupekkhita diṭṭhiyā	43
sacchikata mayāti sampajānamusā bhaṇanta	43
ākāsoti ākāsānañcāyatana upasampajja viharati	43
bhikkhu sukha ca pahāna	43
negama ceva jānapada ca	43
so evaṃ pabbajita samāna	43
suṇāti katama ca bhikkhave	43
pajānāti asantaṃ vā ajjhattaṃ	43
bhavantaṃ gotama saraṇa gacchati	43
upasampadā thāmavant daḷhaparakkama anikkhittadhura	43
na nimittaggāhī hoti nānubyañjanaggāhī	43
kusalānaṃ dhamma upasampadā thāmavant	43
virāganissita nirodhanissita vossaggapariṇāmī evaṃ	43
pahīna hitāya sukhāya bhavissati	43
kho bhikkhave bhikkhu ariya	43
nimittaggāhī hoti nānubyañjanaggāhī yatvādhikaraṇamenaṃ	43
kiṃ maññati bhikkhave katama	43
ekamantaṃ aṭṭhaṃsu ekamantaṃ ṭhita	43
obhāsetvā yena bhagavā tenupasaṅkami	43
virajjati virāga vimuccati vimutta	43
kevalaparipuṇṇaṃ parisuddhaṃ brahmacariyaṃ pakāseti	43
gacchāmi dhammañca bhikkhusaṅghañca upāsakaṃ	43
bhikkhu sukhassa ca pahānā	43
itthisaññī sāratto ca bhikkhu	43
bhagavā āyasmantaṃ ānandaṃ āmantesi	43
hoti tathāgato paraṃ maraṇātipissa	43
bhikkhave duvidhena vadāmi sevitabbampi	43
vā aniccā vāti aniccā	43
na nimittaggāhī hoti nānubyañjanaggāhī	43
virajjati virāgā vimuccati vimuttasmiṃ	43
upasampadāya thāmavā daḷhaparakkamo anikkhittadhuro	43
anvāssaveyyuṃ tassa saṃvarāya paṭipajjati	43
kāmūpasaṃhitā rajanīyā tañce bhikkhu	43
virāganissitaṃ nirodhanissitaṃ vossaggapariṇāmiṃ evaṃ	43
tiṇṇaṃ saṅgati phasso phassapaccayā	43
pisuṇāya vācāya paṭivirato hoti	43
nimittaggāhī hoti nānubyañjanaggāhī yatvādhikaraṇamenaṃ	43
so evaṃ pabbajito samāno	43
tassa saṃvarāya paṭipajjati rakkhati	43
cittaṃ na pakkhandati nappasīdati	43
aniccā vāti aniccā bhante	43
na pakkhandati nappasīdati na	43
abhiññāya sambodhāya nibbānāya saṃvattati	43
yampidaṃ cakkhusamphassapaccayā uppajjati vedayitaṃ	43
pakkhandati nappasīdati na santiṭṭhati	43
imāni kho bhikkhave pañca	43
catunnaṃ iddhipādānaṃ bhāvitattā bahulīkatattā	43
dhammānaṃ upasampadāya thāmavā daḷhaparakkamo	43
yampidaṃ diṭṭhaṃ sutaṃ mutaṃ	43
etadavoca kiṃ nu kho	43
bhavissāmāti sallekho karaṇīyo pare	43
mayāti sampajānamusā bhaṇantassa āpatti	43
kusalānaṃ dhammānaṃ upasampadāya thāmavā	43
devatā bhagavato santike imaṃ	42
bhagavato sutaṃ sammukhā paṭiggahita	42
duvidhena vadāmi sevitabbampi asevitabbampīti	42
dukkaṭassāti tena kho pana	42
bhikkhū tesaṃ manussa ujjhāyanta	42
bodhisatta yoniso manasikāra ahu	42
udapādi ñāṇa udapādi paññā	42
bhikkhave vipassī bodhisatta yoniso	42
evaṃ icchā uppajjati aho	42
bhikkhu pāṭikaṅkha no parihāni	42
diṭṭhadhammasukhavihāra nikāmalābhī hoti akicchalābhī	42
parippharati nāssa kiñci sabbāvant	42
evañca pana bhikkhave nissajjitabba	42
udapādi paññā udapādi vijjā	42
ābhicetasika diṭṭhadhammasukhavihāra nikāmalābhī hoti	42
pe upāsaka maṃ bhavaṃ	42
nevasaññānāsaññāyatana samatikkamma saññāvedayitanirodha upasampajja	42
imāni te deva caturāsīti	42
ārabhati appatta pattiyā anadhigata	42
virāganissita nirodhanissita vossaggapariṇāmī pe	42
udapādi vijjā udapādi āloka	42
bodhisatta etadahosi kimhi nu	42
bhaṇanta āpatti pārājika tīhākārehi	42
hoti aroga paraṃ maraṇāti	42
ratti abhikkantavaṇṇa kevalakappaṃ jetavana	42
ñāṇa udapādi paññā udapādi	42
ariyasāvaka buddha aveccappasāda samannāgata	42
kathāya sandassesi samādapesi samuttejesi	42
vīriya ārabhati appatta pattiyā	42
viharati sato ca sampajāna	42
hoti tathāgata paraṃ maraṇātipi	42
kho bhikkhū tesaṃ manussa	42
pāṇātipāta pahāya pāṇātipāta paṭivirata	42
cattāro puggala santo saṃvijjamāna	42
viññāṇa niccaṃ vā anicca	42
āraddhavīriya viharati akusala dhamma	42
dhamma cakkhu udapādi ñāṇa	42
vipassī bodhisatta yoniso manasikāra	42
keci samaṇa vā brāhmaṇa	42
āpatti dukkaṭassāti tena kho	42
cakkhu udapādi ñāṇa udapādi	42
abhikkantavaṇṇa kevalakappaṃ jetavana obhāsetvā	42
paññā udapādi vijjā udapādi	42
sukatadukkaṭa kamma phalaṃ vipākoti	42
vipassī bodhisatta etadahosi kimhi	42
ca viharati sato ca	42
idaṃ vatvāna sugata athāparaṃ	42
vatvāna sugata athāparaṃ etadavoca	42
tañca cetovimutti paññāvimutti yathābhūtaṃ	42
bhaṇantassa āpatti pārājikassa tīhākārehi	42
virāganissitaṃ nirodhanissitaṃ vossaggapariṇāmiṃ pe	42
vipassissa bodhisattassa yoniso manasikārā	42
sukatadukkaṭānaṃ kammānaṃ phalaṃ vipākoti	42
kathañhi nāma bhikkhave bhikkhuniyo	42
cakkhuṃ udapādi ñāṇaṃ udapādi	42
bhikkhū tesaṃ manussānaṃ ujjhāyantānaṃ	42
ariyasāvako buddhe aveccappasādena samannāgato	42
viññāṇaṃ niccaṃ vā aniccaṃ	42
dhammesu cakkhuṃ udapādi ñāṇaṃ	42
devatā bhagavato santike imaṃ	42
udapādi paññā udapādi vijjā	42
aṭṭhaṃsu ekamantaṃ ṭhitā kho	42
saccaṃ kira bhikkhave bhikkhuniyo	42
duggate yathākammūpage satte pajānāti	42
ābhicetasikānaṃ diṭṭhadhammasukhavihārānaṃ nikāmalābhī hoti	42
āpatti dukkaṭassāti tena kho	42
vatvāna sugato athāparaṃ etadavoca	42
bodhisattassa yoniso manasikārā ahu	42
ekamantaṃ aṭṭhaṃsu ekamantaṃ ṭhitā	42
keci samaṇā vā brāhmaṇā	42
bodhisattassa etadahosi kimhi nu	42
kho bhikkhū tesaṃ manussānaṃ	42
hoti arogo paraṃ maraṇāti	42
tañca cetovimuttiṃ paññāvimuttiṃ yathābhūtaṃ	42
bhikkhave vipassissa bodhisattassa yoniso	42
bhagavato sutaṃ sammukhā paṭiggahitaṃ	42
sandassesi samādapesi samuttejesi sampahaṃsesi	42
karaṇīyaṃ nāparaṃ itthattāyāti pajānāti	42
