5 words	count
vuccati kittāvatā nu kho bhante	47
pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ	47
saṃvattati puna caparaṃ bhikkhave bhikkhu	47
ahosi pe anāpatti bhikkhu saṅghādisesassa	47
upasampanno upasampannaṃ khuṃsetukāmo vambhetukāmo maṅkukattukāmo	47
hoti imehi kho bhikkhave pañcahi	47
amanasikārā ananto ākāsoti ākāsānañcāyatanaṃ upasampajja	47
bhagavaṃmūlakā no bhante dhammā pe	47
ratti vā divaso vā āgacchati	47
nacirasseva yassatthāya kulaputtā sammadeva agārasmā	47
taṃ suṇātha pe katamo ca	47
cakkhusamphassapaccayā uppajjati vedayitaṃ sukhaṃ vā	47
abhivādetvā ekamantaṃ aṭṭhāsi ekamantaṃ ṭhito	47
thāmavant daḷhaparakkama anikkhittadhura kusalesu dhamma	46
pītisukha dutiyaṃ jhāna upasampajja viharati	46
pe anāpatti bhikkhu saṅghādisesa āpatti	46
aneka kusalā dhamma bhāvanāpāripūri gacchanti	46
pubbe ananussuta dhamma cakkhu udapādi	46
kata karaṇīya nāpara itthattāyāti pajānātīti	46
yadanattā taṃ netaṃ mama nesohamasmi	46
parāmasati pe gaṇhāti chupati āpatti	46
catunnaṃ jhāna ābhicetasika diṭṭhadhammasukhavihāra nikāmalābhī	46
upasaṅkamitvā paññatta āsana nisīdi nisajja	46
catunnaṃ jhānānaṃ ābhicetasikānaṃ diṭṭhadhammasukhavihārānaṃ nikāmalābhī	46
aneke kusalā dhammā bhāvanāpāripūriṃ gacchanti	46
kathaṃ sāraṇīyaṃ vītisāretvā ekamantaṃ nisīdiṃsu	46
thāmavā daḷhaparakkamo anikkhittadhuro kusalesu dhammesu	46
parāmasati pe gaṇhāti chupati āpatti	46
kataṃ karaṇīyaṃ nāparaṃ itthattāyāti pajānātīti	46
pubbe ananussutesu dhammesu cakkhuṃ udapādi	46
yadanattā taṃ netaṃ mama nesohamasmi	46
sammākammanto sammāājīvo sammāvāyāmo sammāsati sammāsamādhi	46
pe anāpatti bhikkhu saṅghādisesassa āpatti	46
suṇātha pe katamo ca bhikkhave	46
virāga upekkhaka ca viharati sato	45
āmasati āpatti dukkaṭa phandāpeti āpatti	45
upekkhāsambojjhaṅga bhāveti vivekanissita virāganissita nirodhanissita	45
nirodha upasama abhiññāya sambodha nibbāna	45
virāga nirodha upasama abhiññāya sambodha	45
ariya aṭṭhaṅgika maggaṃ bahulīkaronta nibbānaninna	45
kata karaṇīya nāpara itthattāyāti pajānāti	45
yathābhataṃ nikkhitta evaṃ sagga katama	45
ca aneka kusalā dhamma bhāvanāpāripūri	45
ehipassika opaneyyika paccattaṃ veditabba viññūhīti	45
idaṃ dukkhanti yoga karaṇīya pe	45
dukkhanti yoga karaṇīya pe ayaṃ	45
tattha parinibbāyī anāvattidhamma tasmā loka	45
yoga karaṇīya pe ayaṃ dukkhanirodhagāmī	45
mucci tassa kukkucca ahosi pe	45
apāyaṃ duggati vinipāta niraya upapanna	45
attānaṃ paññapenti aroga paraṃ maraṇa	45
ariya aṭṭhaṅgika maggo seyyathidaṃ sammādiṭṭhi	45
āpatti dukkaṭa anāpatti asañcicca assati	45
karaṇīya pe ayaṃ dukkhanirodhagāmī paṭipadāti	45
kata karaṇīya nāpara itthattāyāti abbhaññāsi	45
maggaṃ bahulīkaronta nibbānaninna hoti nibbānapoṇa	45
aṭṭhaṅgika maggaṃ bahulīkaronta nibbānaninna hoti	45
dukkaṭa anāpatti asañcicca assati ajānanta	45
pahāya pabbajati taṃ kudāssu bhavissati	45
pe ayaṃ dukkhanirodhagāmī paṭipadāti yoga	45
paraṃ maraṇa idameva saccaṃ moghamaññanti	45
gacchati dhammañca bhikkhusaṅghañca upāsaka maṃ	45
maggaṃ bahulīkaronto nibbānaninno hoti nibbānapoṇo	45
upekkhāsatipārisuddhiṃ catutthaṃ jhānaṃ upasampajja viharati	45
idaṃ dukkhanti yogo karaṇīyo pe	45
bahulīkatā yānīkatā vatthukatā anuṭṭhitā paricitā	45
pe ayaṃ dukkhanirodhagāminī paṭipadāti yogo	45
ariyaṃ aṭṭhaṅgikaṃ maggaṃ bahulīkaronto nibbānaninno	45
upekkhāsambojjhaṅgaṃ bhāveti vivekanissitaṃ virāganissitaṃ nirodhanissitaṃ	45
aṭṭhaṅgikaṃ maggaṃ bahulīkaronto nibbānaninno hoti	45
paraṃ maraṇā idameva saccaṃ moghamaññanti	45
dukkhanti yogo karaṇīyo pe ayaṃ	45
yogo karaṇīyo pe ayaṃ dukkhanirodhagāminī	45
ariyo aṭṭhaṅgiko maggo seyyathidaṃ sammādiṭṭhi	45
upasaṅkamitvā paññatte āsane nisīdi nisajja	45
pahāya pabbajissāmi taṃ kudāssu bhavissati	45
karaṇīyo pe ayaṃ dukkhanirodhagāminī paṭipadāti	45
āmasati āpatti dukkaṭassa phandāpeti āpatti	45
attānaṃ paññapenti arogaṃ paraṃ maraṇā	45
pubbaṇhasamayaṃ nivāsetvā pattacīvaramādāya sāvatthiṃ piṇḍāya	45
ca aneke kusalā dhammā bhāvanāpāripūriṃ	45
āpatti dukkaṭassa anāpatti asañcicca assatiyā	45
mucci tassa kukkuccaṃ ahosi pe	45
pasārita vā bāhā samiñjati evameva	44
āsana nisīdi nisajja kho bhagavā	44
virāga vimuccati vimutta vimuttamiti ñāṇa	44
taṃ anupādāya evaṃ diṭṭhi uppajjati	44
taṃ jīvaṃ taṃ sarīranti vā	44
anantaṃ viññāṇanti viññāṇañcāyatana upasampajja viharati	44
mahaggata appamāṇa avera abyāpajja pharitvā	44
pe evametassa kevala dukkhakkhandha nirodha	44
atha kho aññatara bhikkhu yena	44
kho bhikkhave vipassī bodhisatta etadahosi	44
bhante vuccati kittāvatā nu kho	44
vajja bhayadassāvī samādāya sikkhati sikkhāpada	44
gāma vā nigama vā piṇḍāya	44
bhagavā pe kathañhi nāma tvaṃ	44
ca sampajāna sukhañca kāya paṭisaṃvedeti	44
tasmātiha bhikkhave idaṃ dukkhanti yoga	44
viharati akusala dhamma pahāna kusalānaṃ	44
bhikkhu vivicceva kāmehi vivicca akusala	44
nu taṃ anupādāya evaṃ diṭṭhi	44
manussa ujjhāyanti khiyyanti vipācenti kathañhi	44
bhikkhave idaṃ dukkhanti yoga karaṇīya	44
manāpa piyarūpa kāmūpasaṃhita rajanīya tañce	44
api nu taṃ anupādāya evaṃ	44
api nu taṃ anupādāya evaṃ	44
virāgā vimuccati vimuttasmiṃ vimuttamiti ñāṇaṃ	44
dhammānaṃ pahānāya kusalānaṃ dhammānaṃ upasampadāya	44
virāgāya nirodhāya upasamāya abhiññāya sambodhāya	44
dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ pariyosānakalyāṇaṃ	44
nu taṃ anupādāya evaṃ diṭṭhi	44
bhikkhu vivicceva kāmehi vivicca akusalehi	44
bhikkhave idaṃ dukkhanti yogo karaṇīyo	44
pe evametassa kevalassa dukkhakkhandhassa nirodho	44
mahaggatena appamāṇena averena abyāpajjena pharitvā	44
kho bhikkhave vipassissa bodhisattassa etadahosi	44
citte pe dhammesu dhammānupassī viharati	44
āsane nisīdi nisajja kho bhagavā	44
ācāragocarasampanno aṇumattesu vajjesu bhayadassāvī samādāya	44
taṃ anupādāya evaṃ diṭṭhi uppajjeyya	44
manussā ujjhāyanti khiyyanti vipācenti kathañhi	44
taṃ jīvaṃ taṃ sarīranti vā	44
nirodhāya upasamāya abhiññāya sambodhāya nibbānāya	44
gāmaṃ vā nigamaṃ vā piṇḍāya	44
akusalānaṃ dhammānaṃ pahānāya kusalānaṃ dhammānaṃ	44
pasāritaṃ vā bāhaṃ samiñjeyya evameva	44
akāliko ehipassiko opaneyyiko paccattaṃ veditabbo	44
atha kho aññataro bhikkhu yena	44
tasmātiha bhikkhave idaṃ dukkhanti yogo	44
manāpā piyarūpā kāmūpasaṃhitā rajanīyā tañce	44
deseti ādikalyāṇaṃ majjhekalyāṇaṃ pariyosānakalyāṇaṃ sātthaṃ	44
bhagavā pe kathañhi nāma tvaṃ	44
sacchikata mayāti sampajānamusā bhaṇanta āpatti	43
vivekanissita virāganissita nirodhanissita vossaggapariṇāmī evaṃ	43
imehi kho bhikkhave tīhi dhamma	43
piyarūpa kāmūpasaṃhita rajanīya tañce bhikkhu	43
dhamma upasampadā thāmavant daḷhaparakkama anikkhittadhura	43
itthisaññī sāratta ca bhikkhu ca	43
vo pahīna hitāya sukhāya bhavissati	43
ekamantaṃ aṭṭhaṃsu ekamantaṃ ṭhita kho	43
sukhavihārīti tatiyaṃ jhāna upasampajja viharati	43
kusalānaṃ dhamma upasampadā thāmavant daḷhaparakkama	43
mayāti sampajānamusā bhaṇanta āpatti pārājika	43
bhavantaṃ gotama saraṇa gacchati dhammañca	43
yampidaṃ cakkhusamphassapaccayā uppajjati vedayita sukhaṃ	43
taṃ kiṃ maññati bhikkhave katama	43
citta na pakkhandati nappasīdati na	43
virajjati virāga vimuccati vimutta vimuttamiti	43
ananta ākāsoti ākāsānañcāyatana upasampajja viharati	43
nibbindaṃ virajjati virāga vimuccati vimutta	43
na pakkhandati nappasīdati na santiṭṭhati	43
taṃ suṇāti katama ca bhikkhave	43
na nimittaggāhī hoti nānubyañjanaggāhī yatvādhikaraṇamenaṃ	43
abhikkantaṃ bho gotama pe upāsaka	43
kho aññatara bhikkhu yena bhagavā	43
pahāna kusalānaṃ dhamma upasampadā thāmavant	43
yampidaṃ diṭṭha sutaṃ muta viññāta	43
upasampadā thāmavant daḷhaparakkama anikkhittadhura kusalesu	43
gotama saraṇa gacchati dhammañca bhikkhusaṅghañca	43
sabyañjanaṃ kevalaparipuṇṇaṃ parisuddhaṃ brahmacariyaṃ pakāseti	43
kho aññataro bhikkhu yena bhagavā	43
yampidaṃ diṭṭhaṃ sutaṃ mutaṃ viññātaṃ	43
na pakkhandati nappasīdati na santiṭṭhati	43
na nimittaggāhī hoti nānubyañjanaggāhī yatvādhikaraṇamenaṃ	43
imehi kho bhikkhave tīhi dhammehi	43
pahānāya kusalānaṃ dhammānaṃ upasampadāya thāmavā	43
niccā vā aniccā vāti aniccā	43
nibbindaṃ virajjati virāgā vimuccati vimuttasmiṃ	43
mayāti sampajānamusā bhaṇantassa āpatti pārājikassa	43
evaṃ cetasā ceto paricca pajānāmi	43
vivekanissitaṃ virāganissitaṃ nirodhanissitaṃ vossaggapariṇāmiṃ evaṃ	43
virajjati virāgā vimuccati vimuttasmiṃ vimuttamiti	43
dhammānaṃ upasampadāya thāmavā daḷhaparakkamo anikkhittadhuro	43
yampidaṃ cakkhusamphassapaccayā uppajjati vedayitaṃ sukhaṃ	43
itthisaññī sāratto ca bhikkhu ca	43
anvāssaveyyuṃ tassa saṃvarāya paṭipajjati rakkhati	43
kusalānaṃ dhammānaṃ upasampadāya thāmavā daḷhaparakkamo	43
upasampadāya thāmavā daḷhaparakkamo anikkhittadhuro kusalesu	43
saraṇaṃ gacchāmi dhammañca bhikkhusaṅghañca upāsakaṃ	43
vā aniccā vāti aniccā bhante	43
cittaṃ na pakkhandati nappasīdati na	43
dhammā anvāssaveyyuṃ tassa saṃvarāya paṭipajjati	43
piyarūpā kāmūpasaṃhitā rajanīyā tañce bhikkhu	43
gacchāmi dhammañca bhikkhusaṅghañca upāsakaṃ maṃ	43
idaṃ vatvāna sugata athāparaṃ etadavoca	42
bhikkhave vipassī bodhisatta etadahosi kimhi	42
viharati sato ca sampajāna sukhañca	42
viññāṇa niccaṃ vā anicca vāti	42
bhikkhū tesaṃ manussa ujjhāyanta khiyyanta	42
ñāṇa udapādi paññā udapādi vijjā	42
dhamma cakkhu udapādi ñāṇa udapādi	42
bodhisatta etadahosi kimhi nu kho	42
assosuṃ kho bhikkhū tesaṃ manussa	42
kho bhagavā āyasmant ānanda āmantesi	42
vīriya ārabhati appatta pattiyā anadhigata	42
paññā udapādi vijjā udapādi āloka	42
bhagavā idaṃ vatvāna sugata athāparaṃ	42
abhikkanta ratti abhikkantavaṇṇa kevalakappaṃ jetavana	42
bodhisatta yoniso manasikāra ahu paññāya	42
kho bhikkhave vipassī bodhisatta yoniso	42
dukkaṭassāti tena kho pana samaya	42
bhikkhave bhikkhu pāṭikaṅkha no parihāni	42
keci samaṇa vā brāhmaṇa vā	42
diṭṭhadhammasukhavihāra nikāmalābhī hoti akicchalābhī akasiralābhī	42
āraddhavīriya viharati akusala dhamma pahāna	42
ābhicetasika diṭṭhadhammasukhavihāra nikāmalābhī hoti akicchalābhī	42
vipassī bodhisatta etadahosi kimhi nu	42
udapādi ñāṇa udapādi paññā udapādi	42
dhammiyā kathāya sandassesi samādapesi samuttejesi	42
obhāsetvā yena bhagavā tenupasaṅkami upasaṅkamitvā	42
ārabhati appatta pattiyā anadhigata adhigama	42
na hoti tathāgata paraṃ maraṇa	42
udapādi paññā udapādi vijjā udapādi	42
āpatti dukkaṭassāti tena kho pana	42
ariyasāvaka buddha aveccappasāda samannāgata hoti	42
ratti abhikkantavaṇṇa kevalakappaṃ jetavana obhāsetvā	42
kho bhikkhū tesaṃ manussa ujjhāyanta	42
kathāya sandassesi samādapesi samuttejesi sampahaṃsesi	42
sampajānamusā bhaṇanta āpatti pārājika tīhākārehi	42
vatvāna sugata athāparaṃ etadavoca satthā	42
cakkhu udapādi ñāṇa udapādi paññā	42
ananussuta dhamma cakkhu udapādi ñāṇa	42
atta hoti aroga paraṃ maraṇāti	42
vivekanissita virāganissita nirodhanissita vossaggapariṇāmī pe	42
vipassī bodhisatta yoniso manasikāra ahu	42
bhikkhave vipassī bodhisatta yoniso manasikāra	42
pana bhikkhave ekacca jhāyī samādhi	42
upekkhaka ca viharati sato ca	42
ca viharati sato ca sampajāna	42
na hoti tathāgato paraṃ maraṇā	42
viññāṇaṃ niccaṃ vā aniccaṃ vāti	42
diṭṭhadhammasukhavihārānaṃ nikāmalābhī hoti akicchalābhī akasiralābhī	42
bhikkhū tesaṃ manussānaṃ ujjhāyantānaṃ khiyyantānaṃ	42
bhante vuccati kittāvatā nu kho	42
bodhisattassa etadahosi kimhi nu kho	42
udapādi paññā udapādi vijjā udapādi	42
paññā udapādi vijjā udapādi āloko	42
vipassissa bodhisattassa yoniso manasikārā ahu	42
kho bhagavā āyasmantaṃ ānandaṃ āmantesi	42
vatvāna sugato athāparaṃ etadavoca satthā	42
ekamantaṃ aṭṭhaṃsu ekamantaṃ ṭhitā kho	42
pañcannaṃ orambhāgiyānaṃ saṃyojanānaṃ parikkhayā opapātiko	42
dhammesu cakkhuṃ udapādi ñāṇaṃ udapādi	42
ariyasāvako buddhe aveccappasādena samannāgato hoti	42
kho bhikkhave vipassissa bodhisattassa yoniso	42
kho bhikkhū tesaṃ manussānaṃ ujjhāyantānaṃ	42
āpatti dukkaṭassāti tena kho pana	42
udapādi ñāṇaṃ udapādi paññā udapādi	42
ananussutesu dhammesu cakkhuṃ udapādi ñāṇaṃ	42
vipassissa bodhisattassa etadahosi kimhi nu	42
upasaṅkamitvā paññatte āsane nisīdi atha	42
bodhisattassa yoniso manasikārā ahu paññāya	42
attā hoti arogo paraṃ maraṇāti	42
idaṃ vatvāna sugato athāparaṃ etadavoca	42
pana bhikkhave ekacco jhāyī samādhismiṃ	42
bhagavā idaṃ vatvāna sugato athāparaṃ	42
ñāṇaṃ udapādi paññā udapādi vijjā	42
pe saccaṃ kira bhikkhave bhikkhuniyo	42
cakkhuṃ udapādi ñāṇaṃ udapādi paññā	42
ābhicetasikānaṃ diṭṭhadhammasukhavihārānaṃ nikāmalābhī hoti akicchalābhī	42
pe kathañhi nāma bhikkhave bhikkhuniyo	42
keci samaṇā vā brāhmaṇā vā	42
sampajānamusā bhaṇantassa āpatti pārājikassa tīhākārehi	42
dukkaṭassa anāpatti asañcicca assatiyā ajānantassa	42
bhikkhave bhikkhūnaṃ pāṭikaṅkhā no parihāni	42
dukkaṭassāti tena kho pana samayena	42
assosuṃ kho bhikkhū tesaṃ manussānaṃ	42
sugate duggate yathākammūpage satte pajānāti	42
bhikkhave vipassissa bodhisattassa etadahosi kimhi	42
bhikkhave vipassissa bodhisattassa yoniso manasikārā	42
vivekanissitaṃ virāganissitaṃ nirodhanissitaṃ vossaggapariṇāmiṃ pe	42
kataṃ karaṇīyaṃ nāparaṃ itthattāyāti pajānāti	42
bho gotama pe upāsaka maṃ	41
sabbaso nevasaññānāsaññāyatana samatikkamma saññāvedayitanirodha upasampajja	41
musā mayā bhaṇitanti vinidhāya diṭṭhiṃ	41
gotama pe upāsaka maṃ bhavaṃ	41
idha bhikkhave bhikkhu kāye kāyānupassī	41
vacasā paricita manasānupekkhita diṭṭhiyā suppaṭividdha	41
uppāda hoti tañca pajānāti yathā	41
pe upāsaka maṃ bhavaṃ gotama	41
samaya bhagavā vesālī viharati mahāvana	41
tathāgata paraṃ maraṇa idameva saccaṃ	41
khiyyanta vipācenta yā tā bhikkhunī	41
hoti tathāgata paraṃ maraṇa idameva	41
paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā so	41
samāraka sabrahmaka sassamaṇabrāhmaṇa pajā sadevamanussa	41
ṭhānaṃ kho panetaṃ vijjati yaṃ	41
jānāti passāmīti evaṃsaññī hoti idaṃ	41
hoti musā mayā bhaṇitanti vinidhāya	41
anāpatti asañcicca assati ajānanta gilāna	41
tañca pajānāti yathā ca uppanna	41
jātiyo pe iti sākāraṃ sauddesaṃ	41
atha kho bhagavā bhikkhū āmantesi	41
kho bhikkhave cha dhamma samannāgata	41
kāyaṃ āmasati parāmasati pe gaṇhāti	41
ujjhāyanta khiyyanta vipācenta yā tā	41
idha pana bhikkhave ekacca puggala	41
vipācenta yā tā bhikkhunī appiccha	41
pe upāsakaṃ maṃ bhavaṃ gotamo	41
jātiyo pe iti sākāraṃ sauddesaṃ	41
sabbaso nevasaññānāsaññāyatanaṃ samatikkamma saññāvedayitanirodhaṃ upasampajja	41
jānāmi passāmīti evaṃsaññī hoti idaṃ	41
abhikkantaṃ bho gotama pe upāsakaṃ	41
ṭhānaṃ kho panetaṃ vijjati yaṃ	41
uppādo hoti tañca pajānāti yathā	41
samayaṃ bhagavā vesāliyaṃ viharati mahāvane	41
musā mayā bhaṇitanti vinidhāya diṭṭhiṃ	41
gotama pe upāsakaṃ maṃ bhavaṃ	41
natthi kiñcīti ākiñcaññāyatanaṃ upasampajja viharati	41
paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā so	41
tathāgato paraṃ maraṇā idameva saccaṃ	41
hoti tathāgato paraṃ maraṇā idameva	41
hoti musā mayā bhaṇitanti vinidhāya	41
bho gotama pe upāsakaṃ maṃ	41
atha kho bhagavā bhikkhū āmantesi	41
kāyaṃ āmasati parāmasati pe gaṇhāti	41
idha bhikkhave bhikkhu kāye kāyānupassī	41
pañca nīvaraṇa pahāya cetaso upakkilesa	40
pe anāpatti bhikkhu pārājika āpatti	40
ayameva ariya aṭṭhaṅgika maggo seyyathidaṃ	40
ayaṃ vuccati bhikkhave asaṅkhatagāmimagga pe	40
tumhākaṃ taṃ pajahati taṃ vo	40
pācittiya upasampanna upasampanna khuṃsetukāmo vambhetukāmo	40
vipācenti kathañhi nāma ayyā thullanandā	40
mettāsahagata cetasā eka disaṃ pharitvā	40
buddha bhagavāti dhamma pe saṅgha	40
vācāya pācittiya upasampanna upasampanna khuṃsetukāmo	40
jhāna ābhicetasika diṭṭhadhammasukhavihāra nikāmalābhī hoti	40
maññati bhikkhave katama nu kho	40
aññatara bhikkhu yena bhagavā tenupasaṅkami	40
kho pana tathāgatappavedita dhammavinaya parihānametaṃ	40
āsabha ṭhānaṃ paṭijānāti parisā sīhanāda	40
pahāya cetaso upakkilesa paññāya dubbalīkaraṇa	40
kiṃ maññati bhikkhave katama nu	40
upekkhāsahagata cetasā vipula mahaggata appamāṇa	40
sāriputta tenupasaṅkami upasaṅkamitvā āyasmant sāriputta	40
bhikkhave aññaṃ ekadhammampi samanupassati yena	40
paṭijānāti parisā sīhanāda nadati brahmacakka	40
kathāya sandassita samādapita samuttejita sampahaṃsita	40
tatra tatreva sakkhibhabbatā pāpuṇāti sati	40
taṃ pajahati taṃ vo pahīna	40
evaṃ icchā uppajjati aho vata	40
katakaraṇīya ohitabhāra anuppattasadattha parikkhīṇabhavasaṃyojana sammadaññā	40
dhammiyā kathāya sandassita samādapita samuttejita	40
na tumhākaṃ taṃ pajahati taṃ	40
nīvaraṇa pahāya cetaso upakkilesa paññāya	40
ṭhānaṃ paṭijānāti parisā sīhanāda nadati	40
sassato lokoti vā asassata lokoti	40
chando pahātabba rāga pahātabba chandarāga	40
lokoti vā asassata lokoti vā	40
devamanussā buddha bhagavāti dhamma pe	40
taṃ pajahatha taṃ vo pahīnaṃ	40
pahāya cetaso upakkilese paññāya dubbalīkaraṇe	40
pe anāpatti bhikkhu pārājikassa āpatti	40
buddho bhagavāti dhamme pe saṅghe	40
vācāya pācittiyassa upasampanno upasampannaṃ khuṃsetukāmo	40
devamanussānaṃ buddho bhagavāti dhamme pe	40
chando pahātabbo rāgo pahātabbo chandarāgo	40
vācāya vācāya pācittiyassa upasampanno upasampannaṃ	40
paṭijānāti parisāsu sīhanādaṃ nadati brahmacakkaṃ	40
pācittiyassa upasampanno upasampannaṃ khuṃsetukāmo vambhetukāmo	40
ayameva ariyo aṭṭhaṅgiko maggo seyyathidaṃ	40
sassato lokoti vā asassato lokoti	40
pañca nīvaraṇe pahāya cetaso upakkilese	40
jhānānaṃ ābhicetasikānaṃ diṭṭhadhammasukhavihārānaṃ nikāmalābhī hoti	40
nīvaraṇe pahāya cetaso upakkilese paññāya	40
ayaṃ vuccati bhikkhave asaṅkhatagāmimaggo pe	40
lokoti vā asassato lokoti vā	40
na tumhākaṃ taṃ pajahatha taṃ	40
aññataro bhikkhu yena bhagavā tenupasaṅkami	40
upekkhāsahagatena cetasā vipulena mahaggatena appamāṇena	40
tumhākaṃ taṃ pajahatha taṃ vo	40
kho pana tathāgatappavedite dhammavinaye parihānametaṃ	40
vipācenti kathañhi nāma ayyā thullanandā	40
tena kho pana samayena aññatarā	40
āsabhaṃ ṭhānaṃ paṭijānāti parisāsu sīhanādaṃ	40
ṭhānaṃ paṭijānāti parisāsu sīhanādaṃ nadati	40
bhikkhave aññaṃ ekadhammampi samanupassāmi yena	40
imañca loka parañca loka sayaṃ	39
tena kho pana samaya bhikkhū	39
jīvaṃ taṃ sarīranti vā aññaṃ	39
sarīranti vā aññaṃ jīvaṃ aññaṃ	39
ca pitito ca saṃsuddhagahaṇika yāva	39
nivāsetvā pattacīvaramādāya sāvatthī piṇḍāya pāvisi	39
nevasaññānāsaññāyatana samatikkamma saññāvedayitanirodha upasampajja viharati	39
duvidhena vadāmi sevitabbampi asevitabbampīti iti	39
seyyathidaṃ sammādiṭṭhi sammāsaṅkappa sammāvācā sammākammanta	39
kho bhikkhave bhikkhu ariya aṭṭhaṅgika	39
taṃ sarīranti vā aññaṃ jīvaṃ	39
tassa evaṃ hoti aho vatāhaṃ	39
pe kathañhi nāma tvaṃ moghapurisa	39
ekampi jāti dvepi jātiyo pe	39
loka parañca loka sayaṃ abhiññā	39
citta pakkhandati pasīdati santiṭṭhati vimuccati	39
sabbaso ākiñcaññāyatana samatikkamma nevasaññānāsaññāyatana upasampajja	39
dvepi jātiyo pe iti sākāraṃ	39
tasmiṃ samaya bhikkhuno āraddha hoti	39
taṃ kiṃ maññati bhikkhave api	39
mātito ca pitito ca saṃsuddhagahaṇika	39
pitito ca saṃsuddhagahaṇika yāva sattama	39
tasmiṃ samaya bhikkhuno bhāvanāpāripūri gacchati	39
ca saṃsuddhagahaṇika yāva sattama pitāmahayuga	39
jāti dvepi jātiyo pe iti	39
vā aññaṃ jīvaṃ aññaṃ sarīranti	39
nesohamasmi na meso attāti samanupassati	39
vā evañca pana bhikkhave nissajjitabba	39
ye imañca loka parañca loka	39
araññagata vā rukkhamūlagata vā suññāgāragata	39
yenāhaṃ tenupasaṅkami upasaṅkamitvā maṃ abhivādetvā	39
parañca loka sayaṃ abhiññā sacchikatvā	39
bhaṇati āpatti vācāya vācāya pācittiya	39
nissajjitabba saṅgha vā gaṇa vā	39
pe evameva kho bhikkhave appaka	39
tiṇṇaṃ saṅgati phassa phassapaccayā vedanā	39
taṃ vācaṃ appahāya taṃ citta	39
vā rukkhamūlagata vā suññāgāragata vā	39
pe kathañhi nāma tvaṃ moghapurisa	39
sarīranti vā aññaṃ jīvaṃ aññaṃ	39
ca saṃsuddhagahaṇiko yāva sattamā pitāmahayugā	39
sabbaso ākiñcaññāyatanaṃ samatikkamma nevasaññānāsaññāyatanaṃ upasampajja	39
ye imañca lokaṃ parañca lokaṃ	39
dvepi jātiyo pe iti sākāraṃ	39
lokaṃ parañca lokaṃ sayaṃ abhiññā	39
tasmiṃ samaye bhikkhuno bhāvanāpāripūriṃ gacchati	39
tasmiṃ samaye bhikkhuno āraddho hoti	39
seyyathidaṃ sammādiṭṭhi sammāsaṅkappo sammāvācā sammākammanto	39
pitito ca saṃsuddhagahaṇiko yāva sattamā	39
tena kho pana samayena bhikkhū	39
jīvaṃ taṃ sarīranti vā aññaṃ	39
tiṇṇaṃ saṅgati phasso phassapaccayā vedanā	39
kathāya sandassesi samādapesi samuttejesi sampahaṃsesi	39
tassa evaṃ hoti aho vatāhaṃ	39
taṃ kiṃ maññatha bhikkhave api	39
taṃ vācaṃ appahāya taṃ cittaṃ	39
dhammiyā kathāya sandassesi samādapesi samuttejesi	39
pe evameva kho bhikkhave appakā	39
parañca lokaṃ sayaṃ abhiññā sacchikatvā	39
jātiṃ dvepi jātiyo pe iti	39
ca pitito ca saṃsuddhagahaṇiko yāva	39
kho bhikkhave bhikkhu ariyaṃ aṭṭhaṅgikaṃ	39
yathābhataṃ nikkhitto evaṃ niraye katamehi	39
ekampi jātiṃ dvepi jātiyo pe	39
vā aññaṃ jīvaṃ aññaṃ sarīranti	39
kho bhikkhave chahi dhammehi samannāgato	39
mettāsahagatena cetasā ekaṃ disaṃ pharitvā	39
imañca lokaṃ parañca lokaṃ sayaṃ	39
mātito ca pitito ca saṃsuddhagahaṇiko	39
ehipassiko opaneyyiko paccattaṃ veditabbo viññūhīti	39
bhaṇati āpatti vācāya vācāya pācittiyassa	39
duvidhena vadāmi sevitabbampi asevitabbampīti iti	39
taṃ sarīranti vā aññaṃ jīvaṃ	39
anāpatti asañcicca assatiyā ajānantassa gilānassa	39
ekadhammampi samanupassati yena anuppanna vā	38
pāṇātipāta paṭivirata hoti adinnādāna paṭivirata	38
yena bhagavā tenupasaṅkami pe ekamantaṃ	38
sabbāvant loka upekkhāsahagata cetasā vipula	38
nisīdati pallaṅka ābhujitvā ujuṃ kāyaṃ	38
evaṃ hoti aho vatāhaṃ kāya	38
sukha vedanā dukkha vedanā adukkhamasukha	38
āpatti dukkaṭa phandāpeti āpatti thullaccaya	38
tathāgata āsabha ṭhānaṃ paṭijānāti parisā	38
purisa bhikkhuṃ pahiṇanta gaccha bhante	38
loka upekkhāsahagata cetasā vipula mahaggata	38
ekamantaṃ nisinna kho āyasmā sāriputta	38
viharanta nacirasseva yassatthāya kulaputta sammadeva	38
pahitatta viharanta nacirasseva yassatthāya kulaputta	38
appābādha appātaṅka lahuṭṭhāna bala phāsuvihāra	38
saṅkhāra viññāṇa niccaṃ vā anicca	38
saññā saṅkhāra viññāṇa niccaṃ vā	38
pe evametassa kevala dukkhakkhandha samudaya	38
nibbidā virāga nirodha paṭipanna hoti	38
upekkhāsahagata cetasā eka disaṃ pharitvā	38
vā pe neva hoti na	38
saṃsuddhagahaṇika yāva sattama pitāmahayuga akkhitta	38
vūpakaṭṭha appamatta ātāpī pahitatta viharanta	38
kāmā vutta bhagavatā bahudukkha bahupāyāsa	38
